"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"661","Normal/Others","WS/MP18435/2025-2026/252937-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of LAB Equipments to Government Hr Sec School in Salavakkam at Ward no 5 Salavakkam Panchayat Uthiramerur Block Kancheepuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","04-Feb-2026","625000"
"662","Normal/Others","WS/MP18435/2025-2026/252938-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of LAB Equipments to Government Hr Sec School in Manapathy at Ward no 1 Manapathy Panchayat Uthiramerur Block Kancheepuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","04-Feb-2026","625000"
"663","Normal/Others","WS/MP18435/2025-2026/252940-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of LAB Equipments to Government Hr Sec School in Ayyangarkulam at Ward no 5 Ayyangarkulam Panchayat Kancheepuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","04-Feb-2026","625000"
"664","Normal/Others","WS/MP18435/2025-2026/252939-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of LAB Equipments to Government Hr Sec School in Thiruppukuzhi at Ward No 4 Thiruppukuzhi Panchayat Kancheepuram Block Kancheepuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","04-Feb-2026","625000"
"665","Normal/Others","WS/MP18435/2025-2026/252926-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of Lab Equipments to Gov Boys Hr Sec School in Sriperumbudur at Wno 14 Sriperumbudur Municipality Kancipuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","09-Feb-2026","625000"
"666","Normal/Others","WS/MP18435/2025-2026/252927-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of Lab Equipments to Gov Girls Hr Sec School in Kundrathur  at Ward no 1 Kundrathur Municipality Kancipuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","09-Feb-2026","625000"
"667","Normal/Others","WS/MP18435/2025-2026/252929-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of lab Equipments to Government Hr Sec School in Kolapakkam at Ward no 132 Kolapakkam panchayat Kundathur Block Kancheepuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","10-Feb-2026","625000"
"668","Normal/Others","WS/MP18435/2025-2026/252930-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of lab Equipments to Government Hr Sec School in Ayyapathangal at Ward no 5 or 6 Ayyapathangal panchayat Kundathur Block Kancheepuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","10-Feb-2026","625000"
"669","Normal/Others","WS/MP18435/2025-2026/252933-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of LAB Equipments to Government Girls Hr Sec School in Padappai at Ward no 1 Padappai Panchayat Kundrathur Block Kancheepuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","11-Feb-2026","625000"
"670","Normal/Others","WS/MP18435/2025-2026/252928-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of lab Equipments to Government Boys Hr Sec School in Kundrathur at Ward no 9 Kollachery panchayat Kundathur Block Kancheepuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","11-Feb-2026","625000"
"671","Normal/Others","WS/MP18435/2025-2026/252931-Purchase of IT systems, including hardware and software for educational purposes","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of CCTV Survillance to Government Girls Hr Sec School Kovur panchayat Kovur 600128 Kancheepuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","27-Feb-2026","625000"
"672","Normal/Others","WS/MP18435/2025-2026/252932-Purchase of IT systems, including hardware and software for educational purposes","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Supply of CCTV Survillance to Government Hr Sec School in Kammalampoondi 603406 Uthiramerur Taluk Kancheepuram District","Smt. Rajathi (2025-31) (NaN-NaN)","Elected MP","Images","27-Feb-2026","625000"
"673","Normal/Others","WS/MP18437/2026-2027/261170-Lighting of public spaces","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply and Erection of Solar LED Light 12 meter Pole 150 W LED - 6 Nos All In One Solar Light East Kuttikararu Jangamma samuthiram Panchayat","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","25-Aug-2026","750000"
"674","Normal/Others","WS/MP18437/2026-2027/255173-Lighting of public spaces","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply and Erection of Solar LED Light (12 meters) Pole 150W LED 6 Nos All in one Solar light P Natamangalam","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","15-May-2026","748584"
"675","Normal/Others","WS/MP18437/2026-2027/255177-Lighting of public spaces","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply and Erection of Solar LED Light (12 meters) Pole 150W LED 6 Nos All in one Solar light Near Gandhi SIlai","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","N/A","15-May-2026","750000"
"676","Normal/Others","WS/MP18437/2026-2027/255174-Lighting of public spaces","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply and Erection of Solar LED Light (12 meters) Pole 150W LED 6 Nos All in one Solar light S Natamangalam","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","15-May-2026","748584"
"677","Normal/Others","WS/MP18437/2026-2027/255178-Lighting of public spaces","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply and Erection of Solar LED Light (12 meters) Pole 150W LED 6 Nos All in one Solar light Boyar Street Koolamedu Panchayat","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","N/A","15-May-2026","750000"
"678","Normal/Others","WS/MP18437/2026-2027/261169-Lighting of public spaces","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply and Erection of Solar LED Light 12 meter Pole 150 W LED - 6 Nos All In One Solar Light Selliyamman kovil Near Kalpanur Panchayat","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","N/A","15-May-2026","750000"
"679","Normal/Others","WS/MP18437/2026-2027/261168-Lighting of public spaces","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply and Erection of Solar LED Light 12 meter Pole 150 W LED - 6 Nos All In One Solar Light Vanapuram Paithur Panchayat","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","N/A","15-May-2026","750000"
"680","Normal/Others","WS/MP18437/2026-2027/255175-Lighting of public spaces","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply and Erection of Solar LED Light (12 meters) Pole 150W LED 6 Nos All in one Solar light Ganapathy Nagar","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","27-Aug-2026","750000"
"681","Normal/Others","WS/MP18437/2026-2027/255176-Lighting of public spaces","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply and Erection of Solar LED Light (12 meters) Pole 150W LED 6 Nos All in one Solar light Chinnaputhur mariyamman kovil","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","28-Aug-2026","750000"
"682","Normal/Others","WS/MP18437/2026-2027/261159-Setting up of laboratories","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of School Lab Equipments to Government Girls Higher Secondary School, Attur, Salem District.","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","625000"
"683","Normal/Others","WS/MP18437/2026-2027/261162-Setting up of laboratories","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of School Lab Equipments to Government Higher Secondary School, Neikarapatti, Salem District","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","625000"
"684","Normal/Others","WS/MP18437/2026-2027/261163-Setting up of laboratories","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of School Lab Equipments to Government Higher Secondary School, Veeranam, Salem District","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","625000"
"685","Normal/Others","WS/MP18437/2026-2027/261160-Setting up of laboratories","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of School Lab Equipments to Government Boys Higher Secondary School, Attur, Salem District.","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","625000"
"686","Normal/Others","WS/MP18437/2026-2027/261161-Setting up of laboratories","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of School Lab Equipments to Government Higher Secondary School Mettupatty","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","625000"
"687","Normal/Others","WS/MP18437/2026-2027/255195-Setting up of laboratories","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of  Lab  Equipments to Government High School at  Ramanacikanpalayam","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","625000"
"688","Normal/Others","WS/MP18437/2026-2027/255196-Setting up of laboratories","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of  Lab  Equipments to Government Hr Sec  School at  Thumbal","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","625000"
"689","Normal/Others","WS/MP18437/2026-2027/255198-Setting up of laboratories","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of Lab Equipments to Government Hr Sec School at Malliakkarai","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","625000"
"690","Normal/Others","WS/MP18437/2026-2027/255197-Setting up of laboratories","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of  Lab  Equipments to Government Hr Sec  School at  Panamarathupatti","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","28-Aug-2026","625000"
"691","Normal/Others","WS/MP18437/2026-2027/255201-Purchase of sports equipment","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of Sports Equipments to Government Boys Hr. Sec. School at Gangavalli","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","500000"
"692","Normal/Others","WS/MP18437/2026-2027/255202-Purchase of sports equipment","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of Sports Equipments to Government Girls Hr. Sec. School at Udayapatti","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","28-Aug-2026","500000"
"693","Normal/Others","WS/MP18437/2026-2027/255203-Purchase of sports equipment","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of Sports Equipments to Government Girls Hr. Sec. School at Siruvachur","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","28-Aug-2026","500000"
"694","Normal/Others","WS/MP18437/2026-2027/255199-Purchase of sports equipment","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of  Sports  Equipments to Government  Girls Hr. Sec. School at  Valappady","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","500000"
"695","Normal/Others","WS/MP18437/2026-2027/255200-Purchase of sports equipment","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Supply of Sports Equipments to Government Girls Hr. Sec. School at Sukkampatti","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","31-Aug-2026","500000"
"696","Normal/Others","WS/MP18437/2026-2027/255773-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Providing Cement Concrete Road from West Street at Thennangudipalayam Panchayat","Shri S.R. Sivalingam (2025-31) (NaN-NaN)","Elected MP","Images","25-Aug-2026","999509"
"697","Normal/Others","WS/MP18438/2025-2026/258825-Providing supply pipelines for drinking water","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Providing Deep Borewell and Construction of Mini OHT at Kunjayi Pannai in Vilathupatti Panchayat in lluppur Taluk.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","07-May-2026","247985"
"698","Normal/Others","WS/MP18438/2025-2026/258826-Providing supply pipelines for drinking water","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Providing Deep Borewell and Construction of Mini OHT at Panchayat Union Primary School  in ward no.7 Annavasal Townpanchayat .","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","13-May-2026","250000"
"699","Normal/Others","WS/MP18438/2026-2027/249836-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Construction of CC Road (35m x 3m) from Dayalan House to Muthuvel House leading to Mariamman Temple, ward No.14 Nangavalli Townpanchayat in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","15-Aug-2026","299232"
"700","Normal/Others","WS/MP18438/2026-2027/249844-Street lights","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Providing of Solar High mast Light at Andipatti Adi Dravidar Street, Ward No.9 in Konganapuram Townpanchayat in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","12-Aug-2026","546340"
"701","Normal/Others","WS/MP18438/2026-2027/249846-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Construction of Concrete Road and Drain from Kalaiselvans House (Door No.3-76) to Rasekars House (Door No.2-59) Ward No.6 in Vanavasi Townpanchayt in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","15-Aug-2026","1549406"
"702","Normal/Others","WS/MP18438/2026-2027/249845-Street lights","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Providing of Solar High Mast Light near Billukkurichi Bus Stand ward No.15 in Poolampatti Townpanchayt in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","12-Aug-2026","546340"
"703","Normal/Others","WS/MP18438/2026-2027/249837-Street lights","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Providing of Solar light Mast Light at Rangampalayam Pallar Street, ward no.14 in Konganapuram Town Panchayat in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","12-Aug-2026","546340"
"704","Normal/Others","WS/MP18438/2026-2027/249849-Street lights","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Providing of Solar High Mast Light near Selva Vinayagar Temple, Kadaiveethi, Ward No.9 Jalakandapuram Townpanchayat in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","13-Aug-2026","546340"
"705","Normal/Others","WS/MP18438/2026-2027/249847-Street lights","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Providing of Solar High Mast Light ear Sandhai Pettai on Chinnapampatti Road, Ward No.11 in Jalakandanpuram Townpanchayat in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","13-Aug-2026","546340"
"706","Normal/Others","WS/MP18438/2026-2027/249833-Providing supply pipelines for drinking water","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Providing of New Eelectric mostor and Sintex tank at the borewell in Maniyakara Valavu, ward No.26 in Edappadi Muncipality in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","15-Aug-2026","431843"
"707","Normal/Others","WS/MP18438/2026-2027/249828-Providing supply pipelines for drinking water","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Removal of exisiting pipeline and provision of electric motor with Sintex tank near Gopal House, Chinnamanali East Street, Ward No.28 Edappadi Muncipality in Salem District","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","15-Aug-2026","449009"
"708","Normal/Others","WS/MP18438/2026-2027/249835-Construction of common work sheds/ common covered sitting area","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Construction of 40m Compound wall at Karattupatti Primary School, Ward No.4 Nangavalli Townpanchayat in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","15-Aug-2026","798322"
"709","Normal/Others","WS/MP18438/2026-2027/249830-Street lights","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Providing of High Mast Electric Light near Old Edappaid Mariamman Temple ward No.14 in Edappadi Municipality in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","28-Aug-2026","582902"
"710","Normal/Others","WS/MP18438/2026-2027/249829-Street lights","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Providing of High Mast Electric Light near Vellandi Valasu Kaliamman Temple, Ward No.14 in Edappadi Municipality in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","28-Aug-2026","566146"
"711","Normal/Others","WS/MP18438/2026-2027/249832-Street lights","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Providing of Highmast Electric Light near Alachampalayam Mariamman Temple, Ward No.24 in Edappaid Municipality in Salem District.","Shri I.S. Inbadurai (2025-31) (NaN-NaN)","Elected MP","Images","28-Aug-2026","579241"
"712","Normal/Others","WS/MP18439/2025-2026/242137-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Procurement of Laboratory Equipments to Government Higher Secondary School, Kayapakkam Panchayat at Chithamur Panchayat Union.","Dr. M. Dhanapal (2025-31) (NaN-NaN)","Elected MP","Images","19-Jan-2026","625000"
"713","Normal/Others","WS/MP18439/2025-2026/242139-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Procurement of Laboratory Equipments  to Government Higher Secondary School, Thozhupedu Panchayat at Acharapakkam Panchayat Union","Dr. M. Dhanapal (2025-31) (NaN-NaN)","Elected MP","Images","19-Jan-2026","625000"
"714","Normal/Others","WS/MP18439/2025-2026/242138-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Procurement of Laboratory Equipments to Government Girls Higher Secondary School, Madurantakam Municipality","Dr. M. Dhanapal (2025-31) (NaN-NaN)","Elected MP","Images","19-Jan-2026","625000"
"715","Normal/Others","WS/MP18439/2025-2026/242140-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Procurement of Laboratory Equipments to Government  Higher Secondary School, Kunnankolathur Village, Nelli Panchayat, at Madurantakam Panchayat Union","Dr. M. Dhanapal (2025-31) (NaN-NaN)","Elected MP","Images","19-Jan-2026","625000"
