"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"490","Normal/Others","WS/MP162/2025-2026/253074-Purchase of sports equipment","Tamil Nadu","KALLAKURICHI(District Collector Kallakurichi_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","Supply of Sports Equipments to Government Higher Secondary School, Killiyur, Kallakuruchi Dist.","09-Dec-2025","10-Feb-2026","485000","Physical Inspection"
"491","Normal/Others","WS/MP162/2025-2026/253075-Purchase of sports equipment","Tamil Nadu","KALLAKURICHI(District Collector Kallakurichi_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","Supply of Sports Equipments to Government Higher Secondary School, Ulundurpet, Kallakuruchi Dist.","09-Dec-2025","10-Feb-2026","485000","Physical Inspection"
"492","Normal/Others","WS/MP162/2025-2026/253077-Purchase of sports equipment","Tamil Nadu","KALLAKURICHI(District Collector Kallakurichi_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","Supply of Sports Equipments to Government Higher Secondary School, Ma Kunnathur, Kallakuruchi Dist.","09-Dec-2025","10-Feb-2026","485000","Physical Inspection"
"493","Normal/Others","WS/MP18437/2026-2027/255199-Purchase of sports equipment","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Shri S.R. Sivalingam (2025-31) (2025-2031)","Elected MP","Supply of  Sports  Equipments to Government  Girls Hr. Sec. School at  Valappady","23-Dec-2025","13-May-2026","500000","Physical Inspection"
"494","Normal/Others","WS/MP18437/2026-2027/255200-Purchase of sports equipment","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Shri S.R. Sivalingam (2025-31) (2025-2031)","Elected MP","Supply of Sports Equipments to Government Girls Hr. Sec. School at Sukkampatti","23-Dec-2025","13-May-2026","500000","Physical Inspection"
"495","Normal/Others","WS/MP18437/2026-2027/255201-Purchase of sports equipment","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Shri S.R. Sivalingam (2025-31) (2025-2031)","Elected MP","Supply of Sports Equipments to Government Boys Hr. Sec. School at Gangavalli","23-Dec-2025","13-May-2026","500000","Physical Inspection"
"496","Normal/Others","WS/MP18437/2026-2027/255202-Purchase of sports equipment","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Shri S.R. Sivalingam (2025-31) (2025-2031)","Elected MP","Supply of Sports Equipments to Government Girls Hr. Sec. School at Udayapatti","23-Dec-2025","13-May-2026","500000","Physical Inspection"
"497","Normal/Others","WS/MP18437/2026-2027/255203-Purchase of sports equipment","Tamil Nadu","SALEM(DISTRICT COLLECTOR SALEM_IDA)","Shri S.R. Sivalingam (2025-31) (2025-2031)","Elected MP","Supply of Sports Equipments to Government Girls Hr. Sec. School at Siruvachur","23-Dec-2025","13-May-2026","500000","Physical Inspection"
"498","Normal/Others","WS/MP162/2026-2027/283148-Purchase of sports equipment","Tamil Nadu","KALLAKURICHI(District Collector Kallakurichi_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","Supply of Sports Equipments to Government Higher Secondary School, Thottiyam, Chinnasalem Block, Kallakurichi District","23-May-2026","31-Aug-2026","500000","Work partially Completed"
"499","Normal/Others","WS/MP162/2026-2027/283154-Purchase of sports equipment","Tamil Nadu","KALLAKURICHI(District Collector Kallakurichi_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","Supply of Sports Equipments to Government Higher Secondary School, Nainarpalayam, Chinnasalem Block, Kallakurichi District","23-May-2026","31-Aug-2026","500000","Work partially Completed"
"500","Normal/Others","WS/MP162/2026-2027/283155-Purchase of sports equipment","Tamil Nadu","KALLAKURICHI(District Collector Kallakurichi_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","Supply of Sports Equipments to Government Boys Higher Secondary School, Vadakanandhal, Vadakanandhal TP Block, Kallakurichi District","23-May-2026","31-Aug-2026","500000","Work partially Completed"
"501","Normal/Others","WS/MP162/2026-2027/283156-Purchase of sports equipment","Tamil Nadu","KALLAKURICHI(District Collector Kallakurichi_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","Supply of Sports Equipments to Government Boys Higher Secondary School, Devapandalam, Sankarapuram Block, Kallakurichi District","23-May-2026","31-Aug-2026","500000","Work partially Completed"
"502","Normal/Others","WS/MP162/2026-2027/283157-Purchase of sports equipment","Tamil Nadu","KALLAKURICHI(District Collector Kallakurichi_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","Supply of Sports Equipments to Government Higher Secondary School, Soundaravallipalayam, Sankarapuram Block, Kallakurichi District","23-May-2026","31-Aug-2026","500000","Work partially Completed"
"503","Normal/Others","WS/MP162/2026-2027/283158-Purchase of sports equipment","Tamil Nadu","KALLAKURICHI(District Collector Kallakurichi_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","Supply of Sports Equipments to Government Higher Secondary School, Arasampattu, Sankarapuram Block, Kallakurichi District","23-May-2026","31-Aug-2026","500000","Work partially Completed"
"504","Normal/Others","WS/MP162/2026-2027/288892-Purchase of sports equipment","Tamil Nadu","KALLAKURICHI(District Collector Kallakurichi_IDA)","Shri S. Kalyanasundaram (2022-28) (2022-2028)","Elected MP","Supply of Sports Equipments to Government Higher Secondary School, Murarbad, Sankarapuram Block, Kallakurichi District","24-Jun-2026","31-Aug-2026","500000","Work partially Completed"
"505","Normal/Others","WS/MP165/2024-2025/176222-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government boys Higher Secondary School in Thirumayam","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"506","Normal/Others","WS/MP165/2024-2025/176223-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Girls Higher Secondary School in Thirumayam","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"507","Normal/Others","WS/MP165/2024-2025/176224-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government  Higher Secondary School in Lembalakudi","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"508","Normal/Others","WS/MP165/2024-2025/176225-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Girls Higher Secondary School in Arimalam","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"509","Normal/Others","WS/MP165/2024-2025/176339-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahadhma Gandhi Library at Government Girls Higher secondary school in ponpudhuppatti","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"510","Normal/Others","WS/MP165/2024-2025/176340-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahadhma Gandhi Library at Government Higher secondary school in Nagarappatti","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"511","Normal/Others","WS/MP165/2024-2025/176341-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahadhma Gandhi Library at Government Boys Higher secondary school in Alangudi","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"512","Normal/Others","WS/MP165/2024-2025/176342-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahadhma Gandhi Library at Government Girls Higher secondary school in Alangudi","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"513","Normal/Others","WS/MP165/2024-2025/176343-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Higher secondary school in Vadakadu","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"514","Normal/Others","WS/MP165/2024-2025/176344-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Higher secondary school in Anavayal","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"515","Normal/Others","WS/MP165/2024-2025/176345-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Higher secondary school in Mangadu","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"516","Normal/Others","WS/MP165/2024-2025/176346-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Boys Higher secondary school in Kothamangalam","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"517","Normal/Others","WS/MP165/2024-2025/176347-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Girls Higher secondary school in Kothamangalam","03-Mar-2025","04-Mar-2025","275000","Physical Inspection"
"518","Normal/Others","WS/MP165/2024-2025/176348-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Higher secondary school in Maramadakki","03-Mar-2025","04-Mar-2025","271689","Physical Inspection"
"519","Normal/Others","WS/MP165/2024-2025/176349-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Girls Higher secondary school in Keeramangalam","03-Mar-2025","04-Mar-2025","271425","Physical Inspection"
"520","Normal/Others","WS/MP165/2024-2025/176350-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Higher secondary school in Silattur","03-Mar-2025","04-Mar-2025","271593","Physical Inspection"
"521","Normal/Others","WS/MP165/2024-2025/176351-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Higher secondary school in Sadayampatti","03-Mar-2025","04-Mar-2025","271602","Physical Inspection"
"522","Normal/Others","WS/MP165/2024-2025/176352-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Providing Mahathma Gandhi Library at Government Higher secondary school in Melasivapuri","03-Mar-2025","04-Mar-2025","271738","Physical Inspection"
"523","Normal/Others","WS/MP163/2025-2026/179243-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Distribution of Maamanidar Nehru Ariya Pugaipada varalaru Book written by Thiru A Gopanna to the Primary Secondary and Higher Secondary Schools situated in Chengalpattu District 386x2000","05-Mar-2025","29-Apr-2025","772000","Physical Inspection"
"524","Normal/Others","WS/MP163/2025-2026/179244-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Distribution of Maamanidar Nehru Ariya Pugaipada Varalaru book written by Thiru Gopanna to the Public Libraries situated in Chengalpattu District 84X2000","05-Mar-2025","18-Jun-2025","168000","Physical Inspection"
"525","Normal/Others","WS/MP165/2025-2026/251649-Purchase of books and periodicals for libraries/digitization of library books","Tamil Nadu","PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA)","Shri P. Chidambaram (2022-28) (2022-2028)","Elected MP","Purchase of Book at Mahatma Gandhi Library in Pudukottai District (20 Government Higher Secondary School) (20 x 10000)","24-Dec-2025","17-Mar-2026","180000","Physical Inspection"
"526","Normal/Others","WS/MP166/2024-2025/113066-Construction of buildings for crèches and anganwadies","Tamil Nadu","NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)","Shri K.R.N. Rajeshkumar (2022-28) (2022-2028)","Elected MP","Construction of Anganwadi at Balikkadu Mariamman kovil street, Mallasamudram TP","23-Feb-2024","11-Jun-2024","1575000","Physical Inspection"
"527","Normal/Others","WS/MP166/2024-2025/148073-Construction of buildings for crèches and anganwadies","Tamil Nadu","NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)","Shri K.R.N. Rajeshkumar (2022-28) (2022-2028)","Elected MP","Construction of New Anganwadi building at Anna Colony H/o Athanoor Town panchayat","17-Oct-2024","21-Oct-2024","1850000","Physical Inspection"
"528","Normal/Others","WS/MP166/2024-2025/148074-Construction of buildings for crèches and anganwadies","Tamil Nadu","NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)","Shri K.R.N. Rajeshkumar (2022-28) (2022-2028)","Elected MP","Construction  of New Anganwadi building at Vennandur Nadar Street (ward 5) H/o Vennandur Town Panchayat","17-Oct-2024","21-Oct-2024","1850000","Physical Inspection"
"529","Normal/Others","WS/MP166/2024-2025/148075-Construction of buildings for crèches and anganwadies","Tamil Nadu","NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)","Shri K.R.N. Rajeshkumar (2022-28) (2022-2028)","Elected MP","Construction of New Anganwadi building at Ward 13 Kadai veethi H/o Mohanur Town Panchayat","17-Oct-2024","21-Oct-2024","1800000","Physical Inspection"
"530","Normal/Others","WS/MP166/2024-2025/148076-Construction of buildings for crèches and anganwadies","Tamil Nadu","NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)","Shri K.R.N. Rajeshkumar (2022-28) (2022-2028)","Elected MP","Construction of New Anganwadi building at Ward No.5 Ambedkar Nagar H/o Seerapalli Town Panchayat","17-Oct-2024","21-Oct-2024","1850000","Physical Inspection"
"531","Normal/Others","WS/MP166/2024-2025/148077-Construction of buildings for crèches and anganwadies","Tamil Nadu","NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)","Shri K.R.N. Rajeshkumar (2022-28) (2022-2028)","Elected MP","Construction of New Anganwadi building at Thummankurichi (Ward 18) H/o Namakkal Municipal Corporation","17-Oct-2024","21-Oct-2024","1590588","Physical Inspection"
"532","Normal/Others","WS/MP166/2024-2025/148078-Construction of buildings for crèches and anganwadies","Tamil Nadu","NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)","Shri K.R.N. Rajeshkumar (2022-28) (2022-2028)","Elected MP","Construction of New Anganwadi building at Ward 24 H/o Namakkal Municipal Corporation","17-Oct-2024","21-Oct-2024","1588223","Physical Inspection"
"533","Normal/Others","WS/MP166/2024-2025/153896-Construction of buildings for crèches and anganwadies","Tamil Nadu","NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)","Shri K.R.N. Rajeshkumar (2022-28) (2022-2028)","Elected MP","Construction of buildings for anganwadies in ward 36 Namakkal MC","29-Nov-2024","29-Nov-2024","1599660","Physical Inspection"
"534","Normal/Others","WS/MP166/2024-2025/170399-Construction of buildings for crèches and anganwadies","Tamil Nadu","NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)","Shri K.R.N. Rajeshkumar (2022-28) (2022-2028)","Elected MP","Construction of a new building for the dilapidated old Anganwadi Center in A.S. Pettai, Ward No. 17, Namakkal Corporation","06-Feb-2025","07-Feb-2025","1596447","Physical Inspection"
"535","Normal/Others","WS/MP166/2025-2026/218138-Construction of buildings for crèches and anganwadies","Tamil Nadu","NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA)","Shri K.R.N. Rajeshkumar (2022-28) (2022-2028)","Elected MP","Construction of a new Anganwadi center at the municipal primary school on Anna Street in Ward No. 27 of the Rasipuram municipality","14-Jul-2025","28-Jul-2025","1600000","Physical Inspection"
"536","Normal/Others","WS/MP18438/2026-2027/265882-Purchase of smart boards, visual display units and projectors","Tamil Nadu","TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA)","Shri I.S. Inbadurai (2025-31) (2025-2031)","Elected MP","Providing Smart Class Equipment to Kuniyur  TDTA Primary School in Cheranmahadevi Panchayat Union. (1 No)","10-Feb-2026","13-May-2026","200000","Physical Inspection"
"537","Normal/Others","WS/MP18438/2026-2027/265883-Purchase of smart boards, visual display units and projectors","Tamil Nadu","TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA)","Shri I.S. Inbadurai (2025-31) (2025-2031)","Elected MP","Providing Smart Class Equipment to Melasivanthipuram  (Pulavanpatti) TDTA Primary School in Ambasamudram Panchayat Union.      (1 No)","10-Feb-2026","13-May-2026","200000","Physical Inspection"
"538","Normal/Others","WS/MP18438/2026-2027/265884-Purchase of smart boards, visual display units and projectors","Tamil Nadu","TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA)","Shri I.S. Inbadurai (2025-31) (2025-2031)","Elected MP","Providing Smart Class Equipment to Vikramasingapuram Muncipality TDTA Primary School in Vikramasingapuram Municipality. (1 Nos","10-Feb-2026","13-May-2026","200000","Physical Inspection"
"539","Normal/Others","WS/MP18438/2026-2027/265885-Purchase of smart boards, visual display units and projectors","Tamil Nadu","TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA)","Shri I.S. Inbadurai (2025-31) (2025-2031)","Elected MP","Providing Smart Class Equipment to Ambasamudram STC Middle School in Ambasamudram Panchayat Union. (1 Nos","10-Feb-2026","13-May-2026","200000","Physical Inspection"
"540","Normal/Others","WS/MP18438/2026-2027/265886-Purchase of smart boards, visual display units and projectors","Tamil Nadu","TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA)","Shri I.S. Inbadurai (2025-31) (2025-2031)","Elected MP","Providing Smart Class Equipment to Puthukudi (Kuniyur - Karukurichi) TDTA Primary School in Cheranmahadevi Panchayat Union. 1 Nos","10-Feb-2026","13-May-2026","200000","Physical Inspection"
"541","Normal/Others","WS/MP18438/2026-2027/265887-Purchase of smart boards, visual display units and projectors","Tamil Nadu","TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA)","Shri I.S. Inbadurai (2025-31) (2025-2031)","Elected MP","Providing Smart Class Equipment to Kallidaikuruchi TDTA Primary School in Kallidaikuruchi Townpanchayat.  1 Nos","10-Feb-2026","13-May-2026","200000","Physical Inspection"
"542","Normal/Others","WS/MP18438/2026-2027/265888-Purchase of smart boards, visual display units and projectors","Tamil Nadu","TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA)","Shri I.S. Inbadurai (2025-31) (2025-2031)","Elected MP","Providing Smart Class Equipment to Karisalpatti TDTA Primary School in Cheranmahadevi Panchayat Union. 1 Nos","10-Feb-2026","13-May-2026","200000","Physical Inspection"
"543","Normal/Others","WS/MP18439/2025-2026/242137-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Dr. M. Dhanapal (2025-31) (2025-2031)","Elected MP","Procurement of Laboratory Equipments to Government Higher Secondary School, Kayapakkam Panchayat at Chithamur Panchayat Union.","14-Oct-2025","12-Jan-2026","625000","Physical Inspection"
"544","Normal/Others","WS/MP18439/2025-2026/242138-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Dr. M. Dhanapal (2025-31) (2025-2031)","Elected MP","Procurement of Laboratory Equipments to Government Girls Higher Secondary School, Madurantakam Municipality","14-Oct-2025","12-Jan-2026","625000","Physical Inspection"
"545","Normal/Others","WS/MP18439/2025-2026/242139-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Dr. M. Dhanapal (2025-31) (2025-2031)","Elected MP","Procurement of Laboratory Equipments  to Government Higher Secondary School, Thozhupedu Panchayat at Acharapakkam Panchayat Union","14-Oct-2025","12-Jan-2026","625000","Physical Inspection"
"546","Normal/Others","WS/MP18439/2025-2026/242140-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Dr. M. Dhanapal (2025-31) (2025-2031)","Elected MP","Procurement of Laboratory Equipments to Government  Higher Secondary School, Kunnankolathur Village, Nelli Panchayat, at Madurantakam Panchayat Union","14-Oct-2025","12-Jan-2026","625000","Physical Inspection"
"547","Normal/Others","WS/MP18439/2025-2026/257078-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Dr. M. Dhanapal (2025-31) (2025-2031)","Elected MP","Supply of Laboratory Equipments to Government Higher Secondary School, War No.10, Mamallapuram Town, Chengalpattu District","05-Jan-2026","21-Jan-2026","625000","Physical Inspection"
"548","Normal/Others","WS/MP18439/2025-2026/257079-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Dr. M. Dhanapal (2025-31) (2025-2031)","Elected MP","Supply of Laboratory Equipments to Government Hiher Secondary School, Vengambakkam Panchayat, Thirukalukundram Panchayat Union, Chengalpattu District","05-Jan-2026","21-Jan-2026","625000","Physical Inspection"
"549","Normal/Others","WS/MP18439/2025-2026/257080-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Dr. M. Dhanapal (2025-31) (2025-2031)","Elected MP","Supply of Laboratory Equipments to Government Higher Secondary School, Pandur village, Thirukalukundram Panchayat Union, Chengapattu District","05-Jan-2026","21-Jan-2026","625000","Physical Inspection"
"550","Normal/Others","WS/MP18439/2025-2026/257081-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Dr. M. Dhanapal (2025-31) (2025-2031)","Elected MP","Supply of Laboratory Equipments to Higher Secondary School, Pudupattinam Panchayat, Thirukalukundram Panchayat Union","05-Jan-2026","21-Jan-2026","625000","Physical Inspection"
"551","Normal/Others","WS/MP18439/2025-2026/257082-Purchase of training equipment","Tamil Nadu","CHENGALPATTU(District Collector Chengalpattu_IDA)","Dr. M. Dhanapal (2025-31) (2025-2031)","Elected MP","Supply of Laboratory Equipments to Government Girls Higher Secondary School, Thirukalukundram Town Panchayat","05-Jan-2026","21-Jan-2026","625000","Physical Inspection"
"552","Normal/Others","WS/MP18435/2025-2026/252925-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Smt. Rajathi (2025-31) (2025-2031)","Elected MP","Supply of lab Equipments to Gov Girls Hr Sec School in Sriperumbudur at Wno 10 Sriperumbudur Municipality Kancipuram District","08-Dec-2025","31-Jan-2026","625000","Physical Inspection"
"553","Normal/Others","WS/MP18435/2025-2026/252926-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Smt. Rajathi (2025-31) (2025-2031)","Elected MP","Supply of Lab Equipments to Gov Boys Hr Sec School in Sriperumbudur at Wno 14 Sriperumbudur Municipality Kancipuram District","08-Dec-2025","31-Jan-2026","625000","Physical Inspection"
"554","Normal/Others","WS/MP18435/2025-2026/252927-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Smt. Rajathi (2025-31) (2025-2031)","Elected MP","Supply of Lab Equipments to Gov Girls Hr Sec School in Kundrathur  at Ward no 1 Kundrathur Municipality Kancipuram District","08-Dec-2025","31-Jan-2026","625000","Physical Inspection"
"555","Normal/Others","WS/MP18435/2025-2026/252928-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Smt. Rajathi (2025-31) (2025-2031)","Elected MP","Supply of lab Equipments to Government Boys Hr Sec School in Kundrathur at Ward no 9 Kollachery panchayat Kundathur Block Kancheepuram District","08-Dec-2025","11-Feb-2026","625000","Physical Inspection"
"556","Normal/Others","WS/MP18435/2025-2026/252929-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Smt. Rajathi (2025-31) (2025-2031)","Elected MP","Supply of lab Equipments to Government Hr Sec School in Kolapakkam at Ward no 132 Kolapakkam panchayat Kundathur Block Kancheepuram District","08-Dec-2025","31-Jan-2026","625000","Physical Inspection"
"557","Normal/Others","WS/MP18435/2025-2026/252930-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Smt. Rajathi (2025-31) (2025-2031)","Elected MP","Supply of lab Equipments to Government Hr Sec School in Ayyapathangal at Ward no 5 or 6 Ayyapathangal panchayat Kundathur Block Kancheepuram District","08-Dec-2025","31-Jan-2026","625000","Physical Inspection"
"558","Normal/Others","WS/MP18435/2025-2026/252933-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Smt. Rajathi (2025-31) (2025-2031)","Elected MP","Supply of LAB Equipments to Government Girls Hr Sec School in Padappai at Ward no 1 Padappai Panchayat Kundrathur Block Kancheepuram District","08-Dec-2025","11-Feb-2026","625000","Physical Inspection"
"559","Normal/Others","WS/MP18435/2025-2026/252934-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Smt. Rajathi (2025-31) (2025-2031)","Elected MP","Supply of LAB Equipments to Government Hr Sec School in Panrutti at Ward no 5 Panrutti Panchayat Sriperumbudur Block Kancheepuram District","08-Dec-2025","31-Jan-2026","625000","Physical Inspection"
"560","Normal/Others","WS/MP18435/2025-2026/252935-Setting up of laboratories","Tamil Nadu","Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA)","Smt. Rajathi (2025-31) (2025-2031)","Elected MP","Supply of LAB Equipments to Government Boys Hr Sec School in Padappai at Wno 6 Padappai Panchayat Kundrathur Block Kancheepuram District","08-Dec-2025","31-Jan-2026","625000","Physical Inspection"
