"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"74","Normal/Others","WS/MP186/2025-2026/219092-Construction of boundary walls of existing public and community buildings","Uttar Pradesh","MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA)","Shri Arun Singh (2020-26) (2020-2026)","Elected MP","Construction of boundary wall at Ramman Baba Ashram in village Kuba Khurd, development block Rajgarh.","16-Jul-2025","08-Nov-2025","985000","Vendor Identification"
"75","Normal/Others","WS/MP186/2025-2026/219128-Construction of boundary walls of existing public and community buildings","Uttar Pradesh","MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA)","Shri Arun Singh (2020-26) (2020-2026)","Elected MP","Construction of boundary wall and warehouse in Kisan Seva Sahakari Samiti Pahari village Pachokhara Block Pahari","16-Jul-2025","02-Dec-2025","1000000","Vendor Identification"
"76","Normal/Others","WS/MP887/2025-2026/228743-Construction of boundary walls of existing public and community buildings","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Dinesh Sharma (2023-26) (2023-2026)","Elected MP","Construction of gate and boundary wall in Shri Ramlila Aishbagh premises","24-Aug-2025","08-Oct-2025","5000000","Sanction"
"77","Normal/Others","WS/MP18331/2025-2026/236693-Construction of boundary walls of existing public and community buildings","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of boundary wall and bathroom at near mata maiya vill shahpur chainpur distt mathura","22-Sep-2025","11-Dec-2025","1000000","Sanction"
"78","Normal/Others","WS/MP186/2026-2027/274957-Construction of boundary walls of existing public and community buildings","Uttar Pradesh","MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA)","Shri Arun Singh (2020-26) (2020-2026)","Elected MP","Construction of Boundary Wall and Site Development for the Building Located at Sabari Ashram, Village Kawaljhar, Development Block Haliya.","19-Mar-2026","24-Jun-2026","3000000","Sanction"
"79","Normal/Others","WS/MP186/2026-2027/274958-Construction of boundary walls of existing public and community buildings","Uttar Pradesh","MIRZAPUR(DISTRICT MAGISTRATE MIRZAPUR_IDA)","Shri Arun Singh (2020-26) (2020-2026)","Elected MP","Construction of Boundary Wall and Site Development for the Panchayat Bhawan in Gram Panchayat Barya Village Karaundiya Development Block Haliya","19-Mar-2026","24-Jun-2026","3500000","Sanction"
"80","Normal/Others","WS/MP18302/2026-2027/277625-Construction of boundary walls of existing public and community buildings","Uttar Pradesh","AMBEDKAR NAGAR(DISTRICT MAGISTRATE AMBEDKAR NAGAR_IDA)","Shri Sanjay Seth (2024-30) (2024-2030)","Elected MP","Construction of community Male and female toilet in nagar palika parishad akbarpur ambedkarnagar sehjadpur bazar","07-Apr-2026","19-Aug-2026","1497000","Sanction"
"81","Normal/Others","WS/MP18302/2026-2027/294118-Construction of boundary walls of existing public and community buildings","Uttar Pradesh","UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA)","Shri Sanjay Seth (2024-30) (2024-2030)","Elected MP","construction of boundary wall and interlocking tiles in disos unnao office","11-Jul-2026","23-Jul-2026","1650000","Sanction"
"82","Normal/Others","WS/MP192/2023-2024/13279-Construction of buildings for community cultural activities","Uttar Pradesh","SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA)","Shri Surendra Singh Nagar (2022-28) (2022-2028)","Elected MP","Cc Road. shmshanghat. Jagheta Guzzar me shmshanghat ki chat or Soundarya karan ka nirmar. Contact- Lokesh gujjar 8273980426","26-Aug-2023","14-Dec-2023","500153","Physical Inspection"
"83","Normal/Others","WS/MP186/2025-2026/81793-Construction of buildings for community cultural activities","Uttar Pradesh","SULTANPUR(DISTRICT MAGISTRATE SULTANPUR_IDA)","Shri Arun Singh (2020-26) (2020-2026)","Elected MP","Maharana Pratap Memorial Gate in Gram Panchayat Madhopur Chhatauna Block Jaisinghpur District Sultanpur.","14-Jan-2024","05-Jul-2025","1000000","Work partially Completed"
"84","Normal/Others","WS/MP195/2025-2026/158468-Construction of buildings for community cultural activities","Uttar Pradesh","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri B.L. Verma (2020-26) (2020-2026)","Elected MP","Veranda and approach road for building constructed for public cultural program","14-Dec-2024","18-Feb-2026","1499000","Work Completed"
"85","Repair and Renovation","WS/MP887/2025-2026/192593-Construction of buildings for community cultural activities","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Dinesh Sharma (2023-26) (2023-2026)","Elected MP","After testing under the rules the above development work in the public interest from my MP fund will be done by selecting the government working organization that does a good quality work and work under Fifty lakhs rupees maximum limit","19-Apr-2025","11-Dec-2025","5000000","Vendor Identification"
"86","Normal/Others","WS/MP18387/2025-2026/207449-Construction of buildings for community cultural activities","Uttar Pradesh","Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA)","Shri Ratanjit Pratap Narain Singh (2024-30) (2024-2030)","Elected MP","Tehsil Captanganj, Gram Sabha Rampur Bagha, Suaraha Ghat ke Shamshan Ghat par Vishram Grih ka nirmaan karya.","13-Jun-2025","21-Nov-2025","900000","Work partially Completed"
"87","Normal/Others","WS/MP196/2026-2027/280061-Construction of buildings for community cultural activities","Uttar Pradesh","Siddharthnagar(DISTRICT MAGISTRATE SIDDHARTH NAGAR_IDA)","Shri Brij Lal (2020-26) (2020-2026)","Elected MP","Letter as per attached.","09-May-2026","06-Jul-2026","13780000","Sanction"
"88","Normal/Others","WS/MP849/2023-2024/58293-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre at Police head office kakor","07-Dec-2023","19-Jan-2024","330000","Work partially Completed"
"89","Normal/Others","WS/MP849/2023-2024/58318-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding center At women's police station Kakor","07-Dec-2023","19-Jan-2024","330000","Work partially Completed"
"90","Normal/Others","WS/MP849/2023-2024/58575-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre","08-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"91","Normal/Others","WS/MP849/2023-2024/58592-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre at police station ayana","08-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"92","Normal/Others","WS/MP849/2023-2024/59981-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding center At police station phaphund","09-Dec-2023","19-Jan-2024","194109","Physical Inspection"
"93","Normal/Others","WS/MP849/2023-2024/59983-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding center at police station bidhuna","09-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"94","Normal/Others","WS/MP849/2023-2024/59984-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre at police station acchalda","09-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"95","Normal/Others","WS/MP849/2023-2024/59986-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre at police station bela","09-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"96","Normal/Others","WS/MP849/2023-2024/59990-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre at police station Airwa katra","09-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"97","Normal/Others","WS/MP849/2023-2024/59994-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre at police station sahar","09-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"98","Normal/Others","WS/MP849/2023-2024/59996-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre at police station kudarkot","09-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"99","Normal/Others","WS/MP849/2023-2024/59997-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre at police station dibiyapur","09-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"100","Normal/Others","WS/MP849/2023-2024/59998-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre at police station sahyal","09-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"101","Normal/Others","WS/MP849/2023-2024/59999-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Baby feeding centre at police station ajitmal","09-Dec-2023","19-Jan-2024","329584","Physical Inspection"
"102","Normal/Others","WS/MP849/2023-2024/60000-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall i.e for passengers,police personnel etc","09-Dec-2023","20-Jan-2024","796263","Physical Inspection"
"103","Normal/Others","WS/MP849/2023-2024/60001-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall i.e for passengers, police personnel etc","09-Dec-2023","23-Jan-2024","796263","Physical Inspection"
"104","Normal/Others","WS/MP849/2023-2024/60002-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall i.e for passengers and police etc","09-Dec-2023","23-Jan-2024","990000","Work partially Completed"
"105","Normal/Others","WS/MP849/2023-2024/60003-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall i.e for passengers and police etc","09-Dec-2023","23-Jan-2024","989705","Physical Inspection"
"106","Normal/Others","WS/MP849/2023-2024/60004-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall i.e for passengers and police personnel etc","09-Dec-2023","23-Jan-2024","989705","Physical Inspection"
"107","Normal/Others","WS/MP849/2023-2024/60005-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multipurpose waiting hall i.e for passengers and police personnel etc","09-Dec-2023","23-Jan-2024","989705","Physical Inspection"
"108","Normal/Others","WS/MP849/2023-2024/60006-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall i.e for passengers and police personnel etc","09-Dec-2023","23-Jan-2024","989705","Physical Inspection"
"109","Normal/Others","WS/MP849/2023-2024/60007-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel etc","09-Dec-2023","23-Jan-2024","989705","Physical Inspection"
"110","Normal/Others","WS/MP849/2023-2024/60008-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel etc","09-Dec-2023","23-Jan-2024","989512","Physical Inspection"
"111","Normal/Others","WS/MP849/2023-2024/60009-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel etc","09-Dec-2023","23-Jan-2024","989512","Physical Inspection"
"112","Normal/Others","WS/MP849/2023-2024/60010-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel etc","09-Dec-2023","20-Jan-2024","990000","Work partially Completed"
"113","Normal/Others","WS/MP849/2023-2024/60011-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel etc","09-Dec-2023","20-Jan-2024","989512","Physical Inspection"
"114","Normal/Others","WS/MP849/2023-2024/60012-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel","09-Dec-2023","20-Jan-2024","988978","Physical Inspection"
"115","Normal/Others","WS/MP849/2023-2024/60013-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel etc","09-Dec-2023","20-Jan-2024","989512","Physical Inspection"
"116","Normal/Others","WS/MP849/2023-2024/60014-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel etc","09-Dec-2023","20-Jan-2024","989512","Physical Inspection"
"117","Normal/Others","WS/MP849/2023-2024/60015-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel etc","09-Dec-2023","20-Jan-2024","989796","Physical Inspection"
"118","Normal/Others","WS/MP849/2023-2024/60016-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel etc","09-Dec-2023","20-Jan-2024","989796","Physical Inspection"
"119","Normal/Others","WS/MP849/2023-2024/60017-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttar Pradesh","AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA)","Smt. Geeta alias Chandraprabha (2020-26) (2020-2026)","Elected MP","Multi purpose waiting hall for passengers and police personnel etc","09-Dec-2023","20-Jan-2024","989810","Physical Inspection"
