work_type,work_id,state,district,mp_name,constituency,work_description,recommendation_date,recommended_amount,sanction_date,sanctioned_amount,work_status,payment_count,total_disbursed,average_payment,maximum_payment,first_payment_date,last_payment_date,vendor_name,image_available,actual_completion_date,final_completed_amount
Normal/Others,WS/MP18349/2025-2026/199653,Jharkhand,SARAIKELA KHARSAWAN,Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,Construction of Paver block road from Sachchidanand Mahatos pond to Shankar Mahatos house in village Jargo of Panchayat Letemda of Kukru block under Saraikela Kharsawan district.,2025-05-14,973800.0,2025-07-19,973800.0,Vendor Identification,1.0,730350.0,730350.0,730350.0,2025-08-25,2025-08-25,JUNIOR ENGINEER NREP SKL KSN,,,
Normal/Others,WS/MP18349/2025-2026/199654,Jharkhand,SARAIKELA KHARSAWAN,Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,Construction of Paver block road with RCC drain from rcc bridge to Jeevanlal Singh Mundas pond in village Baradih of Panchayat Tuta of Ichagarh block under Saraikela Kharsawan district.,2025-05-14,992500.0,2025-07-19,992500.0,Vendor Identification,1.0,744375.0,744375.0,744375.0,2025-08-25,2025-08-25,JUNIOR ENGINEER NREP SKL KSN,,,
Normal/Others,WS/MP18349/2025-2026/199655,Jharkhand,SARAIKELA KHARSAWAN,Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,Construction of PCC road from Gurucharan Singh Mundas well to Rengtu Dass pond in village Kurmadih of Panchayat Soro of Ichagarh block under Saraikela Kharsawan district.,2025-05-14,733700.0,2025-07-19,733700.0,Vendor Identification,1.0,550275.0,550275.0,550275.0,2025-08-25,2025-08-25,JUNIOR ENGINEER NREP SKL KSN,,,
Normal/Others,WS/MP18349/2025-2026/216446,Jharkhand,SARAIKELA KHARSAWAN,Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,Construction of Paver block road from N.H 33 to Prashant Layaks house in village Dirlaung of Panchayat Jhabri of Chandil block under Saraikela Kharsawan District.,2025-07-30,512100.0,2025-08-29,512100.0,Vendor Identification,1.0,384075.0,384075.0,384075.0,2025-09-04,2025-09-04,JUNIOR ENGINEER NREP SKL KSN,,,
Normal/Others,WS/MP18349/2025-2026/216448,Jharkhand,SARAIKELA KHARSAWAN,Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,Construction of Paver block road from Tikar Village Main Road to Animesh Gorais house in village Tikar of Panchayat Tikar of Ichagarh block under Saraikela-Kharsawan District.,2025-07-30,276600.0,2025-08-29,276600.0,Vendor Identification,1.0,207450.0,207450.0,207450.0,2025-09-04,2025-09-04,JUNIOR ENGINEER NREP SKL KSN,,,
Normal/Others,WS/MP18349/2025-2026/216453,Jharkhand,SARAIKELA KHARSAWAN,Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,Construction of PCC road from in front of Sumit Kumar Dutt houses to Mahul Tal Gram Than in village Berasi Sirum of Panchayat Berasi of Kukru block under Saraikela-Kharsawan District.,2025-07-30,1129800.0,2025-08-29,1129800.0,Vendor Identification,1.0,847350.0,847350.0,847350.0,2025-09-04,2025-09-04,JUNIOR ENGINEER NREP SKL KSN,,,
Normal/Others,WS/MP18349/2025-2026/216449,Jharkhand,SARAIKELA KHARSAWAN,Shri Pradip Kumar Varma (2024-30) (2024-2030),Elected MP,Construction of 30X20 RCC Platform in village Bandhdih Shahid Ganganarayan Maidan of Panchayat Chaliyama of Nimdih block under Saraikela Kharsawan District.,2025-07-30,222700.0,2025-08-29,222700.0,Vendor Identification,1.0,167025.0,167025.0,167025.0,2025-09-04,2025-09-04,JUNIOR ENGINEER NREP SKL KSN,,,
Normal/Others,WS/MP081/2025-2026/210497,Jharkhand,RAMGARH,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,"Construction of PCC road from Madhyamik vidyalay ranchi road towards arvind singh ji house towards vimal yadav ji house in Indira Nagar, Ranchi road, ward no-1, Ramgarh Chawni parisad",2025-06-19,1249550.0,2025-11-13,1249550.0,Vendor Identification,1.0,1248274.0,1248274.0,1248274.0,2026-07-27,2026-07-27,DILIP NAYAK,,,
Normal/Others,WS/MP18385/2025-2026/213363,Jharkhand,RAMGARH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of community hall, approach road and boundary wall in Sir Syed Housing Complex located at Naya Sarai, Ramgarh town (Ward No. 01) under Ramgarh district.",2025-06-28,1489900.0,2025-10-24,1489900.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP081/2025-2026/202813,Jharkhand,RAMGARH,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,"Construction of Community Hall in Radha Gobind Shiksha Swasthaya trust, Lalki Ghati, Ramgarh",2025-05-23,1490000.0,2025-11-13,1490000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP007/2024-2025/133443,Jharkhand,GIRIDIH,Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,"Construction of community halls for Social work Momi , Karharbari  Chaurasi Panchayat Near Yogitandh Giridih",2024-07-12,1149644.0,2024-10-15,1149644.0,Physical Inspection,1.0,1149644.0,1149644.0,1149644.0,2025-07-25,2025-07-25,Executive engineer,,,
Normal/Others,WS/MP081/2025-2026/236337,Jharkhand,GIRIDIH,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,"Construction of community hall near hanuman mandir in village-Birajpur, panchayat - Baradih, post-sranda, thana-Birni",2025-09-21,1450000.0,2026-03-09,1450000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/228177,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a library building in Panchayat Dokidih, Village Dalwadih, Block Gandey.",2025-08-21,1000000.0,2025-11-07,1000000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP007/2024-2025/116097,Jharkhand,GIRIDIH,Smt. Mahua Maji (2022-28) (2022-2028),Elected MP,"Construction of Guest House at Radha Krishan Thakur Bari Seva Ashram, Radha Krishan Nagar, Panchayat-Dasdih, Block-Ganday, Dist-Giridih",2024-02-27,1000000.0,2024-06-24,1000000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/216637,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of toilet and library building near Harkhudih mosque of Panchayat Chhotki Khargadih village of Block Bengabad.,2025-07-09,500000.0,2025-12-02,500000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/216638,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of 01 room and toilet near Nawadih mosque of Panchayat Chapuwadih village of Block Bengabad.,2025-07-09,400000.0,2025-09-25,400000.0,Physical Inspection,1.0,399062.0,399062.0,399062.0,2026-03-19,2026-03-19,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/235128,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a toilet near the Niche Tola Mosque in the village of Girnia in the Panchayat of Dokidih under the Gandey Block.,2025-09-18,100000.0,2025-12-13,100000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/235129,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a toilet near the banyan tree in Girnia village of Dokidih Panchayat under Gandey Block.,2025-09-18,100000.0,2025-12-13,100000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/235131,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a toilet near Maqbools house in Pratappur village of Fuljori Panchayat under Gandey Block.,2025-09-18,100000.0,2025-12-02,100000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/235133,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a toilet near Mantu Pandeys house in Dasdih village of Dasdih Panchayat under Gandey Block.,2025-09-18,100000.0,2026-03-09,100000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/235134,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a toilet near Krishna Murari Saw house in Dasdih village of Dasdih Panchayat under Gandey Block.,2025-09-18,100000.0,2026-03-09,100000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/235135,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a toilet near Merajs house in Girnia village of Dokidih Panchayat under Gandey Block.,2025-09-18,100000.0,2025-12-31,100000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/235136,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a toilet near Akhtars house in Girnia village of Dokidih Panchayat under Gandey Block.,2025-09-18,100000.0,2025-12-31,100000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/235143,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a toilet near Zaheer s house in Girnia village of Dokidih Panchayat under Gandey Block.,2025-09-18,201000.0,2025-12-13,201000.0,Vendor Identification,1.0,199900.0,199900.0,199900.0,2026-06-27,2026-06-27,Executive engineer,,,
Normal/Others,WS/MP18385/2026-2027/261505,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a community toilet-cum-bathroom near Mundhari Madrasa in Chapuwadih village, Bengabad block.",2026-01-24,400000.0,2026-04-02,400000.0,Vendor Identification,1.0,400000.0,400000.0,400000.0,2026-06-25,2026-06-25,Executive engineer,,,
Normal/Others,WS/MP18385/2026-2027/261506,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a community toilet near Shamshul house in Barkitand village and Panchayat, Gandey block.",2026-01-24,100000.0,2026-04-02,100000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2026-2027/269086,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a toilet and bathroom near the Hazra Girls Academy in Karmai village, Bankikala Panchayat, Gandey Block.",2026-02-17,500000.0,2026-07-08,500000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2026-2027/269088,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a community toilet in Doma Pahadi village, Sonbad Panchayat, Bengabad Block.",2026-02-17,500000.0,2026-04-02,500000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2024-2025/177126,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Panchayat Chapwadiha, Village Fuchcho Pratappur pond - Construction of a bathing ghat.",2025-02-24,500000.0,2025-03-26,500000.0,Physical Inspection,1.0,499700.0,499700.0,499700.0,2025-06-13,2025-06-13,Executive engineer,,,
Normal/Others,WS/MP18385/2024-2025/177127,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Panchayat Chapwadiha, Village Nawadih, Adivasi Tola Jharathan - Construction of a bathing ghat at the pond.",2025-02-24,500000.0,2025-03-26,500000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2024-2025/177128,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Panchayat Chapwadiha, Village Fuchcho Tola, Pratappur Mor - Construction of a pond.",2025-02-24,499481.0,2025-03-26,499481.0,Physical Inspection,1.0,499481.0,499481.0,499481.0,2025-06-13,2025-06-13,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/180491,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Panchayat Kundalwadah Village Jhitri  Pond construction near Dinesh Tudu field,2025-03-09,1000000.0,2025-08-19,1000000.0,Vendor Identification,1.0,997390.0,997390.0,997390.0,2026-06-19,2026-06-19,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/213355,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of public toilet in Panchayat Bandgunda village Bandgunda of Block Gandey.,2025-06-28,250000.0,2025-10-17,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2024-2025/177124,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Panchayat Jhalakdiha, Village Tikalto, Tola Ganganpur - Construction of a pond.",2025-02-24,1500000.0,2025-03-26,1500000.0,Physical Inspection,1.0,1498939.0,1498939.0,1498939.0,2025-05-17,2025-05-17,Executive engineer,,,
Normal/Others,WS/MP18385/2024-2025/177125,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Panchayat Chapwadiha, Village Nawadih, Roadside pond - Construction of a bathing ghat.",2025-02-24,1000000.0,2025-03-26,1000000.0,Physical Inspection,1.0,999479.0,999479.0,999479.0,2025-06-13,2025-06-13,Executive engineer,,,
Normal/Others,WS/MP18385/2024-2025/178220,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of pond in  Panchayat Chapuadih, Village-Phucho",2025-02-28,1000000.0,2025-03-26,1000000.0,Physical Inspection,1.0,999000.0,999000.0,999000.0,2025-05-17,2025-05-17,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/180492,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Panchayat Kundalwadah, Village Kundalwadah  Pond construction near Lotho Tudu field",2025-03-09,1000000.0,2025-08-19,1000000.0,Physical Inspection,1.0,991017.0,991017.0,991017.0,2026-02-25,2026-02-25,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/197445,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a pond at Katwa Bari, Village-Lakshudih, Rasnajori Panchayat, under Gandey Block.",2025-05-07,500000.0,2025-08-19,500000.0,Physical Inspection,1.0,500000.0,500000.0,500000.0,2025-12-09,2025-12-09,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/197447,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a bathing ghat at the pond in Village-Lakshudih, Rasnajori Panchayat.",2025-05-07,300000.0,2025-08-19,300000.0,Physical Inspection,1.0,299612.0,299612.0,299612.0,2026-03-12,2026-03-12,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/197451,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a pond in Village-Mankadiha, Badgunda Panchayat.",2025-05-07,600000.0,2025-08-19,600000.0,Vendor Identification,1.0,596975.0,596975.0,596975.0,2026-02-02,2026-02-02,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/197454,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a bathing ghat at Koreyad Belatila Pond, Village-Fuljharia, Fuljharia Panchayat.",2025-05-07,250000.0,2025-08-19,250000.0,Vendor Identification,1.0,250000.0,250000.0,250000.0,2026-07-11,2026-07-11,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/197455,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a bathing ghat at the pond in Fuljharia Panchayat.,2025-05-07,250000.0,2025-08-19,250000.0,Vendor Identification,1.0,250000.0,250000.0,250000.0,2026-07-11,2026-07-11,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/197459,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a pond in Pandey Tola, Village-Sibuadih, Fuljharia Panchayat.",2025-05-07,500000.0,2025-08-19,500000.0,Vendor Identification,1.0,495356.0,495356.0,495356.0,2026-02-02,2026-02-02,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/199237,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of pond in Pannakhurd village under Makhmaargaon Panchayat in Birni block,2025-05-13,1000000.0,2025-07-11,1000000.0,Physical Inspection,1.0,988800.0,988800.0,988800.0,2026-04-29,2026-04-29,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/199238,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of pond in Jogidih village under Jhalakdiha Panchayat in Bengabad block.,2025-05-13,1000000.0,2025-07-11,1000000.0,Vendor Identification,1.0,997755.0,997755.0,997755.0,2026-01-20,2026-01-20,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/199239,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of pond in Phuchcho Tola Pratappur village under Chapuwadih Panchayat in Bengabad block.,2025-05-13,996397.0,2025-07-11,996397.0,Physical Inspection,1.0,996397.0,996397.0,996397.0,2025-07-25,2025-07-25,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/199240,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of bathing ghat near the bridge at the pond in Nawadih village under Chapuwadih Panchayat in Bengabad block.,2025-05-13,499245.0,2025-07-11,499245.0,Physical Inspection,1.0,499245.0,499245.0,499245.0,2025-09-11,2025-09-11,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/199241,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of bathing ghat at Badri Singh pond in Phuchcho Pratappur village under Chapuwadih Panchayat in Bengabad block.,2025-05-13,499245.0,2025-07-11,499245.0,Physical Inspection,1.0,499245.0,499245.0,499245.0,2025-09-11,2025-09-11,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/213356,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of drain from main road of village Gajkunda to Kalrbhat, Panchayat and Block Gandey.",2025-06-28,250000.0,2025-09-25,250000.0,Work partially Completed,1.0,237023.0,237023.0,237023.0,2026-04-28,2026-04-28,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/228182,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of drain on the side of the road from Razak house to Idgah in Panchayat Gandero, Village Gandero, Block Bangabad.",2025-08-21,500000.0,2025-11-07,500000.0,Physical Inspection,1.0,497614.0,497614.0,497614.0,2026-04-28,2026-04-28,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/235126,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a guard wall along the Behganwadaha road in the village of Fuljori in the Panchayat of Fuljori under the Gandey Block.,2025-09-18,500000.0,2025-12-02,500000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/235132,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a pond near Mesar Marandis field in Dharampur village of Gandey Panchayat under Gandey Block.,2025-09-18,1000000.0,2025-12-13,1000000.0,Vendor Identification,1.0,992369.0,992369.0,992369.0,2026-05-30,2026-05-30,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/235137,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a pond in Karodih Sigolitand village of Phuljori Panchayat under Gandey Block.,2025-09-18,500000.0,2025-12-02,500000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/235144,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,Construction of a drain from Nejamuddins house to the garden below in the village of Karodih in the Panchayat Fuljori under the Gandey Block.,2025-09-18,201000.0,2025-12-13,201000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2026-2027/247024,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a bathing ghat in the Fuljharia pond in the village of Fuljharia, Panchayat-Phulljharia, Block Gandey.",2025-11-08,250000.0,2026-04-02,250000.0,Vendor Identification,1.0,250000.0,250000.0,250000.0,2026-07-11,2026-07-11,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/247027,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a water storage tank next to Ranjit Marandi farm in the village of Kumhariya, Panchayat-Genro, Block Bengabad.",2025-11-08,400000.0,2026-01-28,400000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/247029,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of a water storage tank near the farm of Birma Kisku in the village of Genro, Panchayat-Genro, Block Bengabad.",2025-11-08,400000.0,2026-01-28,400000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18385/2025-2026/213336,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of water storage tank in village Arjunbad, Fuljharia Panchayat of Block Gandey.",2025-06-28,500000.0,2025-09-25,500000.0,Physical Inspection,1.0,495041.0,495041.0,495041.0,2026-01-30,2026-01-30,Executive engineer,,,
Normal/Others,WS/MP18385/2025-2026/213335,Jharkhand,GIRIDIH,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,"Construction of guard wall along the main road of village Arjunbad, Fuljharia Panchayat of Block Gandey.",2025-06-28,498699.0,2025-08-19,498699.0,Physical Inspection,1.0,498699.0,498699.0,498699.0,2025-09-26,2025-09-26,Executive engineer,,,
