"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"330","Normal/Others","WS/MP850/2026-2027/278751-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 2 mein shri pramod ke makan se shri mukesh ke makan ki aur cc tiles sadk nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","12-Jun-2026","1141000","Sanction"
"331","Normal/Others","WS/MP850/2026-2027/278752-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 2 mein shri rajkumar ki dukan,shri satpal v shri dharam singh ,shri kishan lal v shri harvir ke ghar tak cc tiles sadk evam nali nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","12-Jun-2026","1003000","Sanction"
"332","Normal/Others","WS/MP850/2026-2027/278753-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 2 mein smt. pooja ke makan se shri mukesh tomar ke makan tak cc tiles sadak nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","12-Jun-2026","1158000","Sanction"
"333","Normal/Others","WS/MP850/2026-2027/278754-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 4 mein dehradun road se harijan basti mein ravidas mandir tak cc tiles sadak nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","12-Jun-2026","1497000","Sanction"
"334","Normal/Others","WS/MP850/2026-2027/278755-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 4 mein harijan basti mein shri deepak kumar ke ghar ke piche se omi ke ghar ko hote hue shri amit verma ke makan tak cc tiles sadak nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","12-Jun-2026","465000","Sanction"
"335","Normal/Others","WS/MP850/2026-2027/278756-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 1 mein shri rati ram ke makan se shri sandeep ke makan se cc tiles sadak v ratiram se lalit kumar ke makan tak bhumigat nali nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","12-Jun-2026","731000","Sanction"
"336","Normal/Others","WS/MP204/2026-2027/278924-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Internal Road using interlocking Tiles in Gram Dalla Wala","24-Apr-2026","29-Jun-2026","2000000","Sanction"
"337","Normal/Others","WS/MP204/2026-2027/278925-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a road in Shakti Vihar Colony, a Scheduled Caste dominated area within Nagar Panchayat Padli Gurjar, Tehsil Roorkee, extending from the railway underpass (adjacent to the smaller underpass) and passing through the shops of Shamshad up to the Valmiki Temple.","24-Apr-2026","04-Jul-2026","2000000","Sanction"
"338","Normal/Others","WS/MP850/2026-2027/280070-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","rajendra nagar roorkee mein brijesh sharma se jivanand suyal evam pramod ke ghar se sanjay singh ke ghar ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","12-May-2026","08-Jul-2026","327000","Sanction"
"339","Normal/Others","WS/MP850/2026-2027/280072-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram noorpur boodpur mein pramod se sadak tak interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","12-May-2026","08-Jul-2026","481000","Sanction"
"340","Normal/Others","WS/MP18333/2026-2027/280158-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbaertpur ke ward-1 Banshipur me Paunta road se Smt Seema Tomar ke Ghar tak C.C. Tails Sadak evam Bhoomogat Nali Nirman. K.S- Nagar palika parishad Herbertpur","11-May-2026","17-Jun-2026","892000","Sanction"
"341","Normal/Others","WS/MP18333/2026-2027/280159-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbertpur ke ward No-4 me Dehradun road se sanjay dheeman ke ghar ki aur C.C. Tailes sadak nirman karya. K.S.- Nagarpalika Parishad Herbertpur","11-May-2026","17-Jun-2026","1124000","Sanction"
"342","Normal/Others","WS/MP18333/2026-2027/280164-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbertpur ke Ward N0-1 me sepiyans School wali Sadak se Smt Rajni Goyal ke makaan ke sameep tak C.C. Tails sadak Nirman karya. K.S.- Nagar palika parishad Herbertpur","11-May-2026","17-Jun-2026","1921000","Sanction"
"343","Normal/Others","WS/MP18333/2026-2027/280167-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbertpur ke ward N0-9 me Main Road Rajesh ke Makaan se sanjay ke Makaan evam gurmel singh ke Ghar ke aage tak C.C. Tailes Sadak Nirman Karya. K.S.- Nagar palika parishad Herbertpur","11-May-2026","17-Jun-2026","1494000","Sanction"
"344","Normal/Others","WS/MP18333/2026-2027/280171-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbertpur ke Ward N0-7 me D.R. wali road se Shri Nandram evam Shri premchandra Sharma ke Ghar ko hote huye aage ki aur C.C. Tailes Sadak evam Nali Nirman Karya. K.S.- Nagar palika parishad Herbertpur","11-May-2026","17-Jun-2026","776000","Sanction"
"345","Normal/Others","WS/MP18333/2026-2027/280172-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbertpur ke ward N0-6 vivek vihar me mukhya marg se Naresh Nagwal ke Makaan tak C.C. tails sadak nirman karya. K.S.- Nagar palika parishad Herbertpur","11-May-2026","17-Jun-2026","277000","Sanction"
"346","Normal/Others","WS/MP18333/2026-2027/280556-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke ward-2 mahadevpuram me mukhya marg se Shri semwal ji ke Ghar tak C.C. Sadak Nirman. K.S. Khand Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","400000","Sanction"
"347","Normal/Others","WS/MP18333/2026-2027/280574-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-3 me Shri Shurveer Rawat ke Ghar se Smt Moni Ratkali ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","400000","Sanction"
"348","Normal/Others","WS/MP18333/2026-2027/280575-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-5 me Jollygrant Mukhya Marg se Shri T.S. Jhingvan ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","500000","Vendor Identification"
"349","Normal/Others","WS/MP18333/2026-2027/280576-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-5 me Shri Anand Singh ke Ghar se Smt Pooja Rawat ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","500000","Vendor Identification"
"350","Normal/Others","WS/MP18333/2026-2027/280577-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke ward-7 me Athoorwala mukhya marg se Shri Rajpal negi ke Ghar ki Aur C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","400000","Vendor Identification"
"351","Normal/Others","WS/MP18333/2026-2027/280584-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke ward-8 me Shri Gangaram ke Ghar se Smt Manisha gupta ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","500000","Vendor Identification"
"352","Normal/Others","WS/MP18333/2026-2027/280585-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-8 me Shri Vijay Negi ke Ghar sse Mamgai ji ke Ghar ki aur C.C. Sadak Nirman. K.S.-khand Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","500000","Vendor Identification"
"353","Normal/Others","WS/MP18333/2026-2027/280586-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-8 me Smt Asha Khati ke Ghar se Shri Ramanand Nautiyal ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","400000","Vendor Identification"
"354","Normal/Others","WS/MP18333/2026-2027/280587-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-9 me Shri jagat Singh ashwal ke Ghar se Shri Sunil Ashwal ke Ghar tak C.C. Sadak Nirman. K.S.- khand Vikash ADhikari Doiwala","13-May-2026","20-Jun-2026","200000","Vendor Identification"
"355","Normal/Others","WS/MP18333/2026-2027/280589-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-16 me panchwati Colony me Shri Abbal singh Rawat ke Ghar se Shripal ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","500000","Vendor Identification"
"356","Normal/Others","WS/MP18333/2026-2027/280590-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward 17 me gyani gyan Singh Mukhya Marg se Jaspal Panwar ke Ghar se Vinod Sharma ke Ghar tak C.C. Sadak Nirman. K.S.-kahnd Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","500000","Vendor Identification"
"357","Normal/Others","WS/MP18333/2026-2027/280591-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala Ke Ward-17 Ekta Colony me Mukhya Marg Smt Pooja negi ke ghar tak C.C. sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","300000","Vendor Identification"
"358","Normal/Others","WS/MP18333/2026-2027/280592-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-17 me Sardar Jeevan Singh Enclave me Smt Sushma ke Ghar se Shri Jasmeet ke Ghar tak C.C. sadak Nirman. K.S.-Khand vikash Adhikari Doiwala","13-May-2026","20-Jun-2026","400000","Vendor Identification"
"359","Normal/Others","WS/MP18333/2026-2027/280593-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-17 me Advkt Shri Phool Singh lodhi ke Ghar se D.R.L. School tak C.C. Sadak Nirman. K.S.- Khand Vikash ADhikari Doiwala","13-May-2026","20-Jun-2026","400000","Vendor Identification"
"360","Normal/Others","WS/MP18333/2026-2027/280660-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Vikash khand sahaspur ke gram Chharba me mukhya marg se deepu murgi farm tak C.C. Marg nirman. K.S.- khand  vikash adhikari Sahaspur","13-May-2026","22-Aug-2026","1000000","Sanction"
"361","Normal/Others","WS/MP850/2026-2027/284529-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","vikaskhand laksar ke gram kewalpuri mein shri dhansingh ke ghar se shri dharampalsingh ke ghar ki aur cc road nirman karya.ia(karyadai sanstatha)-block narsan","16-Jun-2026","01-Jul-2026","577000","Sanction"
"362","Normal/Others","WS/MP850/2026-2027/284530-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram chandpur mein main road se raman ke makan ki aur cc road nirman karya.ia(karyadai sanstatha)-block narsan","16-Jun-2026","01-Jul-2026","1049000","Sanction"
"363","Normal/Others","WS/MP850/2026-2027/284531-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","vikaskhand laxsar ke gram shivpuri mein main sadak se shri naresh ke ghar ki aur cc road nirman karya.ia(karyadai sanstatha)-block narsan","16-Jun-2026","01-Jul-2026","1048000","Sanction"
"364","Normal/Others","WS/MP850/2026-2027/284532-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","block laxsar mein gram shivpuri mein main sadak se shri gajepal ke ghar ki aur cc road nirman karya.ia(karyadai sanstatha)-block narsan","16-Jun-2026","01-Jul-2026","788000","Sanction"
"365","Normal/Others","WS/MP850/2026-2027/287514-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram hallu majra mein kadam singh ke ghar se nathiram ke ghar ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","1420000","Sanction"
"366","Normal/Others","WS/MP850/2026-2027/287515-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram kurdi mein manglore jhabreda road se bijli ghar ki diwar ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","1268000","Sanction"
"367","Normal/Others","WS/MP850/2026-2027/287516-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram panchayat delana mein main road se magan singh ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","1272000","Sanction"
"368","Normal/Others","WS/MP850/2026-2027/287519-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram gadar judda mein minor ki puliya se tirat ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","1474000","Sanction"
"369","Normal/Others","WS/MP850/2026-2027/287521-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih mein main road se pappu prajapati ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","927000","Sanction"
"370","Normal/Others","WS/MP850/2026-2027/287522-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih mein main road se rakes ke makan ki aur v main road se pawan ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","526000","Sanction"
"371","Normal/Others","WS/MP850/2026-2027/287523-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih mein main road se govardhan master ke makan ki aur v prakash master ke makan se primary school ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","1524000","Sanction"
"372","Normal/Others","WS/MP850/2026-2027/287524-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih mein sushil ke makan se sanju ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","1580000","Sanction"
"373","Normal/Others","WS/MP850/2026-2027/287525-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad ibrahimpur masih mein ausuchit basti mein main road se motiram ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","100000","Sanction"
"374","Normal/Others","WS/MP850/2026-2027/287526-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein ausuchit basti mein main road se saroj ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","182000","Sanction"
"375","Normal/Others","WS/MP850/2026-2027/287528-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih mein anusuchit basti mein main road se sukhchain ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","89000","Sanction"
"376","Normal/Others","WS/MP850/2026-2027/287529-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein main road se satish ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","245000","Sanction"
"377","Normal/Others","WS/MP850/2026-2027/287530-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein main road se jaipal ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","161000","Sanction"
"378","Normal/Others","WS/MP850/2026-2027/287531-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein main road se rajipal ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","95000","Sanction"
"379","Normal/Others","WS/MP850/2026-2027/287532-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein main road se sishpal ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","245000","Sanction"
"380","Normal/Others","WS/MP850/2026-2027/287533-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein mainroad se roshanlal ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","61000","Sanction"
"381","Normal/Others","WS/MP850/2026-2027/287534-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein main road se fakirchandr ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","17-Jul-2026","136000","Sanction"
"382","Normal/Others","WS/MP204/2026-2027/287903-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","TEHRI GARHWAL(DISTRICT MAGISTRATE TEHRI GARHWAL_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a PCC/connecting road at the 'Radak' locality of Kharoli Gram Panchayat in Pratap Nagar Block.","22-Jun-2026","14-Aug-2026","248000","Sanction"
"383","Normal/Others","WS/MP850/2026-2027/296376-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","ward 23 salempur rajputana mein mein road se shivansh garden tak interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","19-Jul-2026","14-Aug-2026","853000","Sanction"
"384","Normal/Others","WS/MP850/2026-2027/296377-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram jhabiran mein ankur ke makan se arvind ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","19-Jul-2026","14-Aug-2026","920000","Sanction"
"385","Normal/Others","WS/MP850/2026-2027/296381-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram behedeki saidabad mein shri kanihya ji mandir ke samne main road se rinku tyagi ki aur hote hue meher chand ke makan ki aur interlocking tiles sadak niramn karya.ia(karyadai sanstatha)-block bhagwanpur","19-Jul-2026","14-Aug-2026","1420000","Sanction"
"386","Normal/Others","WS/MP850/2026-2027/296385-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke anusuchit basti mein main road se sumit ke ghar ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","19-Jul-2026","14-Aug-2026","224000","Sanction"
"387","Normal/Others","WS/MP850/2026-2027/296387-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih mein main road se satpal ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","19-Jul-2026","14-Aug-2026","793000","Sanction"
