"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"74","Normal/Others","WS/MP18295/2024-2025/165288-Construction of public libraries and reading rooms","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Village Udki Dalla, District Deeg","14-Jan-2025","07-Feb-2025","500000","Sanction"
"75","Normal/Others","WS/MP18295/2024-2025/165458-Construction of public libraries and reading rooms","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Digital Library and Furniture repairing at near Gram Panchayat Bhawan, Alakhpura, Panchayat Samiti Moulasar, District Didwana Kuchhaman","14-Jan-2025","10-Mar-2025","996450","Physical Inspection"
"76","Normal/Others","WS/MP18295/2024-2025/165483-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Veer Singh ki Daani, Tilwariya, Gram Panchayat Hadda, Panchayat Samiti Mohangarh, District Jaisalmer","14-Jan-2025","11-Mar-2025","1000000","Vendor Identification"
"77","Normal/Others","WS/MP18295/2024-2025/165486-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Sodhe Khan ka Vaas, Rojaniyo Basti, Gram Panchayat Sagron ki Basti, Panchayat Samiti Sam, District Jaisalmer","14-Jan-2025","18-Feb-2025","1000000","Physical Inspection"
"78","Normal/Others","WS/MP18295/2025-2026/174230-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at near Ishan Khan-Ameen Khan ka Vas, Muslim Paada Mohalla, Village - Fatehgarh, Gram Panchayat Fatehgarh, Panchayat Samiti Fatehgarh, District Jaisalmer","08-Feb-2025","26-May-2025","1000000","Sanction"
"79","Normal/Others","WS/MP18295/2025-2026/174447-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Kamalsingh ka Vaas, Gram Panchayat Chetrodi, Panchayat Samiti Gadra Road, District Barmer","08-Feb-2025","29-Jul-2025","500000","Work partially Completed"
"80","Normal/Others","WS/MP18295/2025-2026/174448-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Bhiksingh ka Vaas, Gram Panchayat Chetrodi, Panchayat Samiti Gadra Road, District Barmer","08-Feb-2025","29-Jul-2025","500000","Physical Inspection"
"81","Normal/Others","WS/MP18295/2025-2026/174449-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near resident of Hassan- Karim ka Paar, Gram Panchayat Khaniyani, Panchayat Samiti Gadra Road, District Barmer","08-Feb-2025","26-Jun-2025","1000000","Work partially Completed"
"82","Normal/Others","WS/MP18295/2025-2026/174450-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Tejaram-Javaram ki Daani, Gram Panchayat Bhadesar, Panchayat Samiti Gadra Road, District Barmer","08-Feb-2025","26-Jun-2025","1000000","Work Completed"
"83","Normal/Others","WS/MP18295/2024-2025/174451-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Chatur Singh ka Vaas, Shehdad ke Paar, Gram Panchayat Draba, Panchayat Samiti Gadra Road, District Barmer","08-Feb-2025","28-Mar-2025","1000000","Work partially Completed"
"84","Normal/Others","WS/MP18295/2025-2026/174517-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Ratan Singh-Prayagsingh Ka Vaas, Gram Panchayat Nohdiyala, Panchayat Samiti Gadra Road, District Barmer","08-Feb-2025","29-Jul-2025","1000000","Work partially Completed"
"85","Normal/Others","WS/MP18295/2025-2026/174518-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library with boundary wall at Near Jhandsingh Dohat Ka Vaas, Village - Gordiya, Gram Panchayat Kharchi, Panchayat Samiti Gadra Road, District Barmer","08-Feb-2025","03-Jul-2025","1000000","Work partially Completed"
"86","Normal/Others","WS/MP18295/2025-2026/174536-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Lalsingh-Thagsingh ka Vaas, Gram Panchayat Tejmalta, Panchayat Samiti Fatehgarh, District Jaisalmer","08-Feb-2025","26-May-2025","1000000","Sanction"
"87","Normal/Others","WS/MP18295/2025-2026/174537-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library with boundary wall at Near Chatur Singh Ka Vaas, Village - Chelak, Gram Panchayat Chelak, Panchayat Samiti Fatehgarh, District Jailsalmer","08-Feb-2025","10-Aug-2025","1000000","Work partially Completed"
"88","Normal/Others","WS/MP147/2025-2026/181200-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Construction of public reading room and library.","12-Mar-2025","01-Oct-2025","1500000","Work partially Completed"
"89","Normal/Others","WS/MP147/2025-2026/186614-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of a public reading room in the residence of Ghani Khan son of Hanif Khan of Village Panchayat Khelana, Panchayat Samiti Bhaniyaana.","26-Mar-2025","10-Aug-2025","1000000","Vendor Identification"
"90","Normal/Others","WS/MP147/2025-2026/188328-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Construction work of public reading room in village Dawada, residence of Kamal Singh, Multan Singh.","31-Mar-2025","03-Apr-2025","997151","Physical Inspection"
"91","Normal/Others","WS/MP18295/2025-2026/192619-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library Room at Near Sumer  Singh Gamersingh Ka Vaas, Village Kesarsingh ka Tala, Gram Panchayat Pulia, Panchayat Samiti Sam, District Jaisalmer","19-Apr-2025","10-Aug-2025","1000000","Vendor Identification"
"92","Normal/Others","WS/MP18295/2025-2026/192620-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Durga Singh Gordhansingh Ka Vaas, Village Sewda, Gram Panchayat Satyaya, Panchayat Samiti Nachna, District Jaisalmer","19-Apr-2025","10-Aug-2025","1000000","Vendor Identification"
"93","Normal/Others","WS/MP18295/2025-2026/192622-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library Room at Shyamsingh Khetsingh ka Vas, Village Rupasi, Gram Panchayat Rupasi, Panchayat Samiti Jaisalmer, District Jaisalmer","19-Apr-2025","10-Aug-2025","1000000","Physical Inspection"
"94","Normal/Others","WS/MP18295/2025-2026/192623-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Bhagwansingh Kushalsingh ka Vaas, Village Dawada, Gram Panchayat Dawada, Panchayat Samiti Fatehgarh, District Jaisalmer","19-Apr-2025","10-Aug-2025","1500000","Sanction"
"95","Normal/Others","WS/MP18295/2025-2026/193116-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at  Village Meghwalo Ki Dhani, Gram Panchayat Damodra, Panchayat Samiti Sam, District Jaisalmer","22-Apr-2025","31-Dec-2025","1000000","Physical Inspection"
"96","Normal/Others","WS/MP145/2025-2026/194909-Construction of public libraries and reading rooms","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Gram Panchayat Gandrawa me Pustakalay Nirman Kary","28-Apr-2025","12-Jun-2025","999390","Work Completed"
"97","Normal/Others","WS/MP146/2025-2026/196392-Construction of public libraries and reading rooms","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Library Bhawan with Digital Library in Gram Panchayat Barangna, P.S. Deedwana, Didwana Kuchaman, Nagaur","07-May-2025","25-Jun-2025","2500000","Work partially Completed"
"98","Normal/Others","WS/MP148/2025-2026/200138-Construction of public libraries and reading rooms","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Public Library Building at Panchayat Land at Gram Panchayat Udai Ramsar, Dist. - Bikaner","16-May-2025","07-Jul-2025","1500000","Physical Inspection"
"99","Normal/Others","WS/MP147/2025-2026/206771-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction of a public reading room in the residence of Nimb Singh Hukum Singh (Viradh Singh ki Dhani) in village Nagada.","05-Jun-2025","11-Nov-2025","1000000","Work partially Completed"
"100","Normal/Others","WS/MP147/2025-2026/206772-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction of a public reading room in the residence of Padmaram Gordhan Ram Meghwals (Scheduled Caste dominated area) in village Judia.","05-Jun-2025","01-Oct-2025","500000","Work partially Completed"
"101","Normal/Others","WS/MP18295/2025-2026/214013-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at near Dhansingh Ghumansingh ka Vas, Singhdar, Gram Panchayat Tejrawan, Panchayat Samiti Fatehgarh, District Jaisalmer","02-Jul-2025","25-Dec-2025","1000000","Vendor Identification"
"102","Normal/Others","WS/MP146/2025-2026/216725-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Library (Vachnalay) near the house of Hazi Abdulla in Gram Panchayat Gardiya, P.S. Ramsar, Dist. Barmer","11-Jul-2025","13-Oct-2025","1500000","Work partially Completed"
"103","Normal/Others","WS/MP146/2025-2026/217010-Construction of public libraries and reading rooms","Rajasthan","Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Air Conditioned Public Library in Village and Gram Panchayat Fauladpur, P.S. Neemrana, Dist. Kotputli Behror","11-Jul-2025","27-Oct-2025","2000000","Vendor Identification"
"104","Normal/Others","WS/MP146/2025-2026/217234-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction Public Library at the residence of Meghraj Singh Son of Shri Devisingh ka vas in Gram Panchayat Tejrawa, P.S. Fatehgarh, Dist. Jaisalmer","11-Jul-2025","25-Dec-2025","800000","Sanction"
"105","Normal/Others","WS/MP146/2026-2027/217235-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction Public Library at the residence of Nakhatsingh Son of Shri Jograjsingh ka vas, Vijaynagar Kesarsingh ki dhani in Gram Panchayat Tejmalta, P.S. Fatehgarh, Dist. Jaisalmer","11-Jul-2025","04-Aug-2026","700000","Sanction"
"106","Normal/Others","WS/MP18295/2025-2026/218284-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Public Library Room with tin shed at Hadwant Singh Hukum Singh ki Daani, Village Sanau, Gram Panchayat Sanau, Panchayat Samiti Chohtan, District Barmer","15-Jul-2025","06-Nov-2025","1000000","Work partially Completed"
"107","Normal/Others","WS/MP18295/2025-2026/218285-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Public Library Room and Toilet at Prabhusingh Hingol Singh ka Vas, Village Sanau, Gram Panchayat Sanau, Panchayat Samiti Chohtan, District Barmer","15-Jul-2025","06-Nov-2025","1000000","Work partially Completed"
"108","Normal/Others","WS/MP18295/2025-2026/218287-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Public Library Room and Boundary Wall at near the residence of Geeta Devi Ramesh Kumar Meghwal, Village Harsani, Panchayat Samiti Gadra Road Shiv, District Barmer","15-Jul-2025","04-Feb-2026","1000000","Work partially Completed"
"109","Normal/Others","WS/MP18295/2025-2026/218292-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Public Library Room at Bhairsingh Derawarsingh ka Vas, Gram Panchayat Kohra, Panchayat Samiti Fatehgarh, District Jaisalmer","15-Jul-2025","06-Jan-2026","1000000","Vendor Identification"
"110","Normal/Others","WS/MP147/2025-2026/219966-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction work of public reading room and residence of Bhanwar Singh Chiman Singh in village Mullana.","18-Jul-2025","21-Jul-2025","999438","Physical Inspection"
"111","Normal/Others","WS/MP147/2025-2026/234782-Construction of public libraries and reading rooms","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of public community and toilets in Gram Panchayat Gajewala (Chak Abadi 25).","17-Sep-2025","31-Jan-2026","800000","Physical Inspection"
"112","Normal/Others","WS/MP146/2025-2026/236937-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Reading Room cum Library in Chetan Ram Meghwal basti in Village Hemawas, Gram Panchayat Fagaliya, P.S. Sedwa, Dist. Barmer","23-Sep-2025","25-Feb-2026","500000","Sanction"
"113","Normal/Others","WS/MP146/2025-2026/236938-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Reading Room cum Library in Jetaram Meghwal basti in Village Fagliya, Gram Panchayat Fagaliya, P.S. Sedwa, Dist. Barmer","23-Sep-2025","25-Feb-2026","800000","Sanction"
"114","Normal/Others","WS/MP147/2025-2026/237534-Construction of public libraries and reading rooms","Rajasthan","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of hall in community hall in public square in Gram Panchayat Dhanasia","25-Sep-2025","12-Dec-2025","1000000","Work partially Completed"
