"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"698","Normal/Others","WS/MP235/2025-2026/274836-Creation of new ponds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of New Pond at Village Tibbi Kalan","18-Mar-2026","999799","30-Mar-2026"
"699","Normal/Others","WS/MP235/2025-2026/237803-Creation of new ponds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Creation of Pond with Grey water treatment and construction of drains. At village Fatehgarh Sabran Block makhu.","25-Sep-2025","14940000","09-Oct-2025"
"700","Normal/Others","WS/MP235/2025-2026/237804-Creation of new ponds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Creation of Pond with Grey water treatment and construction of drains. At village Jhok Hari Har Block Ferozepur","25-Sep-2025","19341000","09-Oct-2025"
"701","Normal/Others","WS/MP235/2025-2026/263615-Creation of new ponds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Creation of New Pond","30-Jan-2026","500000","06-Feb-2026"
"702","Normal/Others","WS/MP235/2025-2026/244111-Construction of culverts and bridges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Construction of 6 meter single spain Bridge on link road Kabar Wacha To Kailash (Road Code F12-074)","27-Oct-2025","3211000","12-Nov-2025"
"703","Normal/Others","WS/MP235/2026-2027/277172-Construction of culverts and bridges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Disposal of Drain at Village Shah Abbu Bukar","01-Apr-2026","500000","09-Apr-2026"
"704","Normal/Others","WS/MP235/2026-2027/277177-Construction of culverts and bridges","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Sewrage System at Village Mallu Wala Bandia","01-Apr-2026","1000000","09-Apr-2026"
"705","Normal/Others","WS/MP235/2025-2026/274835-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street C.C. Floring at Village Fatte Wala Hithar","18-Mar-2026","999976","30-Mar-2026"
"706","Normal/Others","WS/MP235/2025-2026/274837-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Sukhchian Singh House to Akashdeep House and Phirni to Rashpal Singh House at Village Boote Wala","18-Mar-2026","500000","30-Mar-2026"
"707","Normal/Others","WS/MP235/2025-2026/274838-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street C.C. Flooring Harpreet Singh House to Gurnam singh House and Other Streets at Village Jhok Nodh Singh","18-Mar-2026","700000","30-Mar-2026"
"708","Normal/Others","WS/MP235/2025-2026/274839-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street C.C. Flooring Main Chowk to Gurudwara Sahib  and Gurudwara Sahib to Mangal Singh House at Village Jhok Nodh Singh","18-Mar-2026","700000","30-Mar-2026"
"709","Normal/Others","WS/MP235/2025-2026/274841-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street C.C. Floring at Village Sodhi Wala","18-Mar-2026","800000","30-Mar-2026"
"710","Normal/Others","WS/MP235/2025-2026/274844-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street C.C. Flooring Ganesh Mandal House to Mahinder Pal Mandal House at Village Hussainshah Wala","18-Mar-2026","400000","30-Mar-2026"
"711","Normal/Others","WS/MP235/2025-2026/274845-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street C.C. Main Road to Avtar Singh House at Village Hussainshah Wala","18-Mar-2026","500000","30-Mar-2026"
"712","Normal/Others","WS/MP235/2025-2026/274846-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street and Drain at Village Mashiye Ke","18-Mar-2026","800000","30-Mar-2026"
"713","Normal/Others","WS/MP235/2026-2027/277158-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street and Drain at Village Wahge Wala-1","01-Apr-2026","990999","09-Apr-2026"
"714","Normal/Others","WS/MP235/2026-2027/277160-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Bohar Singh House to Nishan Singh House at Village Gobind Nagar","01-Apr-2026","500000","09-Apr-2026"
"715","Normal/Others","WS/MP235/2026-2027/277173-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street (1) Phirni to Mehal Singh and Boota Singh House (2) Phirni to Shubheg Singh and Arbel Singh House (3) Phirni to Balwant Singh House at Village Hashmat Wala","01-Apr-2026","799991","09-Apr-2026"
"716","Normal/Others","WS/MP235/2026-2027/279288-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Nishan Singh House to Tejbir Singh House at Village Malsian","29-Apr-2026","700000","15-May-2026"
"717","Normal/Others","WS/MP235/2025-2026/267412-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Various Streets at Village Sadardin Wala","10-Feb-2026","900000","13-Feb-2026"
"718","Normal/Others","WS/MP235/2025-2026/268733-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street and Drain at Village Kamale Wala 59","16-Feb-2026","800000","02-Mar-2026"
"719","Normal/Others","WS/MP235/2025-2026/268737-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Harpal Singh Member House to Gurcharan singh Master House at Village Hamad","16-Feb-2026","400000","02-Mar-2026"
"720","Normal/Others","WS/MP235/2025-2026/268738-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Main Road to Kulwant Sharma House at Village Hamad","16-Feb-2026","700000","02-Mar-2026"
"721","Normal/Others","WS/MP235/2025-2026/268739-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Balwant Singh House to Mangal Singh House at Village Hamad","16-Feb-2026","500000","02-Mar-2026"
"722","Normal/Others","WS/MP235/2025-2026/268743-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Sewrage System at Village Malhe Wala","16-Feb-2026","300000","02-Mar-2026"
"723","Normal/Others","WS/MP235/2025-2026/268744-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street and Drain at Village Malhe Wala","16-Feb-2026","500000","02-Mar-2026"
"724","Normal/Others","WS/MP235/2025-2026/268749-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street and Drain ( Phirni to Boria Sikh Dharmshala) at Village Markhai","16-Feb-2026","500000","02-Mar-2026"
"725","Normal/Others","WS/MP235/2025-2026/268750-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street and Drain (Boria Sikh Dharmshala to Sant Pal Singh House) at Village Markhai","16-Feb-2026","500000","02-Mar-2026"
"726","Normal/Others","WS/MP235/2025-2026/268813-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Gurudwara to Gur Sahib Singh House at Village Kot Suba Singh","17-Feb-2026","1000000","12-Mar-2026"
"727","Normal/Others","WS/MP235/2025-2026/268814-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street and Drain Fateh Singh House to Hardeep Singh House","17-Feb-2026","850000","12-Mar-2026"
"728","Normal/Others","WS/MP235/2026-2027/286140-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Harnam Singh House to Boota Singh House at Village Kamaldin Niajian","16-Jun-2026","500000","19-Jun-2026"
"729","Normal/Others","WS/MP235/2026-2027/286144-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. Street Main Road to Kultar Singh House at Village Karma","16-Jun-2026","400000","19-Jun-2026"
"730","Normal/Others","WS/MP235/2026-2027/286148-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Verious Streets and Drain at Village Burj Makhan Singh","16-Jun-2026","400000","19-Jun-2026"
"731","Normal/Others","WS/MP235/2026-2027/286150-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Verious Streets at Village Railway Basti","16-Jun-2026","400000","19-Jun-2026"
"732","Normal/Others","WS/MP235/2026-2027/288247-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Village Phirni at Village Chak Dona Rahime Ke","23-Jun-2026","600000","26-Jun-2026"
"733","Normal/Others","WS/MP235/2026-2027/288248-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Main Road to Stadium tak at Village Chak Dona Rahime Ke","23-Jun-2026","400000","26-Jun-2026"
"734","Normal/Others","WS/MP235/2026-2027/288249-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street and Drain at Village Boote Wala","23-Jun-2026","500000","26-Jun-2026"
"735","Normal/Others","WS/MP235/2026-2027/288250-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of street Main Chowk To Gurnam singh House at Village Jatala","23-Jun-2026","950000","26-Jun-2026"
"736","Normal/Others","WS/MP235/2026-2027/288251-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Various Streets at Village Jhok Nodh Singh","23-Jun-2026","300000","26-Jun-2026"
"737","Normal/Others","WS/MP235/2026-2027/288253-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Streets Phirni to Lakhbir Kaur w/o Nirmal Singh House and Link Road to Rajinder Singh s/o Ajaib Singh House at Village Malle Wala","23-Jun-2026","1000000","26-Jun-2026"
"738","Normal/Others","WS/MP235/2026-2027/290365-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Verious Streets at Village Karma","30-Jun-2026","700000","02-Jul-2026"
"739","Normal/Others","WS/MP235/2026-2027/290366-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Various Streets at Village Jatala","30-Jun-2026","980000","02-Jul-2026"
"740","Normal/Others","WS/MP235/2026-2027/290367-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Main road to Kiyare di Dhani tak at Village Chak Dona Rahime Ke","30-Jun-2026","800000","02-Jul-2026"
"741","Normal/Others","WS/MP235/2026-2027/290371-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Niranjan Singh  at Village Kutbe Wala","30-Jun-2026","1000000","02-Jul-2026"
"742","Normal/Others","WS/MP235/2026-2027/290372-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Tibbi Wali Road to Niranjan Singh di Dhani at Village Basti Assa Singh","30-Jun-2026","700000","02-Jul-2026"
"743","Normal/Others","WS/MP235/2026-2027/290374-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Streets at Village Lakha Singh Wala Hithar","30-Jun-2026","1000000","02-Jul-2026"
"744","Normal/Others","WS/MP235/2026-2027/299125-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street Water Works to Kashmir Singh House at Village Jama Rakhia Uttar","27-Jul-2026","400000","04-Aug-2026"
"745","Normal/Others","WS/MP235/2026-2027/299126-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Street(1) Main Road to Balkar Singh House,(2) Main Road to Swaran Singh Partap Singh House (3) Nirmal Singh House to Dulla Singh House  at Village Jodhpur","27-Jul-2026","1000000","04-Aug-2026"
"746","Normal/Others","WS/MP235/2026-2027/299127-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Various Streets at Village Basti Assa Singh","27-Jul-2026","600000","04-Aug-2026"
"747","Normal/Others","WS/MP235/2026-2027/299128-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Bricks Towall Gurudwara to Zira Makhu Road at Village Basti Haripura","27-Jul-2026","700000","04-Aug-2026"
"748","Normal/Others","WS/MP235/2026-2027/299129-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Streets C C Flooring at Village Kutbe wala","27-Jul-2026","1000000","04-Aug-2026"
"749","Normal/Others","WS/MP235/2026-2027/290364-Development of public parks","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Park at Village Hamad","30-Jun-2026","900000","02-Jul-2026"
"750","Normal/Others","WS/MP235/2026-2027/299133-Development of public parks","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Park at Village Kammagar","27-Jul-2026","500000","04-Aug-2026"
"751","Normal/Others","WS/MP235/2026-2027/301956-Development of public parks","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Park at Village Basti Vallu  Singh ( Bahadar Ke)","07-Aug-2026","800000","19-Aug-2026"
"752","Normal/Others","WS/MP235/2025-2026/268746-Development of public parks","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Public Park at Village Markhai","16-Feb-2026","700000","02-Mar-2026"
"753","Normal/Others","WS/MP235/2025-2026/274849-Development of public parks","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Public Park at Village Lehra Bait","18-Mar-2026","500000","30-Mar-2026"
"754","Normal/Others","WS/MP235/2025-2026/267416-Setting up public non-conventional energy plants","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Solar System at Dev Samaj College For Women Ferozepur","10-Feb-2026","2500000","23-Feb-2026"
"755","Normal/Others","WS/MP235/2024-2025/144004-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation and functioning of street lights at Gram Panchayat – Jhok Harihar, Block- Ferozepur,  District- Ferozepur , Punjab","27-Sep-2024","5007321","08-Nov-2024"
"756","Normal/Others","WS/MP235/2024-2025/144007-Street lights","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation and functioning of street lights at Gram Panchayat – Fatehgarh Sabrah, Block- Makhu,  District- Ferozepur , Punjab","27-Sep-2024","3170000","08-Nov-2024"
"757","Normal/Others","WS/MP235/2025-2026/263612-Lighting of public spaces","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Lights With Pole","30-Jan-2026","200000","06-Feb-2026"
"758","Normal/Others","WS/MP235/2025-2026/273483-Lighting of public spaces","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Light at Village Talwandi jalle Khan","10-Mar-2026","500000","16-Mar-2026"
"759","Normal/Others","WS/MP235/2025-2026/274840-Lighting of public spaces","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Light at Village Jhok Nodh Singh","18-Mar-2026","500000","30-Mar-2026"
"760","Normal/Others","WS/MP235/2025-2026/274843-Lighting of public spaces","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Light at Village Hussain Shah Wala","18-Mar-2026","200000","30-Mar-2026"
"761","Normal/Others","WS/MP235/2025-2026/274848-Lighting of public spaces","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Lights at Village Mashiye Ke","18-Mar-2026","200000","30-Mar-2026"
"762","Normal/Others","WS/MP235/2025-2026/274850-Lighting of public spaces","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Street Lights at Village Lehra Bait","18-Mar-2026","300000","30-Mar-2026"
"763","Normal/Others","WS/MP235/2025-2026/263608-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of Boundary Wall of Play Ground","30-Jan-2026","999819","06-Feb-2026"
"764","Normal/Others","WS/MP235/2025-2026/263613-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Play Ground","30-Jan-2026","1000000","06-Feb-2026"
"765","Normal/Others","WS/MP235/2025-2026/268742-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Play Ground at Village Malhe Wala","16-Feb-2026","1000000","02-Mar-2026"
"766","Normal/Others","WS/MP235/2025-2026/273482-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Play Ground at Village Talwandi Jalle Khan","10-Mar-2026","1000000","16-Mar-2026"
"767","Normal/Others","WS/MP235/2026-2027/277166-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Play Ground at Village Jatala","01-Apr-2026","1000000","09-Apr-2026"
"768","Normal/Others","WS/MP235/2026-2027/279289-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Play Ground at Village Hamad","29-Apr-2026","1000000","15-May-2026"
"769","Normal/Others","WS/MP235/2026-2027/288246-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Play Ground at Village Rao Ke Uttar","23-Jun-2026","1000000","26-Jun-2026"
"770","Normal/Others","WS/MP235/2026-2027/301953-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Play Ground at Village Sadardin Wala","07-Aug-2026","1000000","19-Aug-2026"
"771","Normal/Others","WS/MP235/2026-2027/301962-Development of playfields and sports grounds","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Play Ground at Village Wattu Bhatti","07-Aug-2026","400000","19-Aug-2026"
"772","Normal/Others","WS/MP235/2025-2026/268741-Installation of multi-gym equipment","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym at Village Malhe Wala","16-Feb-2026","300000","02-Mar-2026"
"773","Repair and Renovation","WS/MP235/2026-2027/299124-Renovation of ponds and lakes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Const. of New Pond at Village Rao ke Uttar","27-Jul-2026","1000000","04-Aug-2026"
"774","Repair and Renovation","WS/MP235/2026-2027/277168-Renovation of ponds and lakes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Renovation of Pond at Village Jhanda Bagga Purana","01-Apr-2026","800000","09-Apr-2026"
"775","Repair and Renovation","WS/MP235/2026-2027/277171-Renovation of ponds and lakes","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Renovation of Pond at Village Shah Abbu Bukar","01-Apr-2026","500000","09-Apr-2026"
