"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"417","Normal/Others","WS/MP850/2025-2026/200408-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram hayogtagiri ke mukhye motor marg se prathmik vidhyalya tak cc road nirman karya . ia (karyadai sanstatha )-nagar palika parishad herburtpur","17-May-2025","1005000","05-Aug-2025"
"418","Normal/Others","WS/MP850/2025-2026/200409-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram barotiwala mein gaon ke mukhye marg se shri kreshan ke ghar ki aur cc road nirman karya. ia (karyadai sanstatha)- nagar palika parishad herburtpur","17-May-2025","1038000","05-Aug-2025"
"419","Normal/Others","WS/MP850/2025-2026/195304-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram bilaspur kandali mein conoel gupta ke makan se samir sina ke makan tak cc tiles sarak nirman karya.ia karyadai sanstatha nagar palika parishad herburtpur","29-Apr-2025","1776000","21-May-2025"
"420","Normal/Others","WS/MP850/2025-2026/195305-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","hariyawal kurd ke jaitan wala mein shri ajay thapa ke ghar se mukhya marg tak humepipe evam cc road nirman karya.ia karyadai sanstatha nagar palika parishad herburtpur","29-Apr-2025","2184000","21-May-2025"
"421","Normal/Others","WS/MP850/2025-2026/184271-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram panchayat ghanghol pandit wari mein sanik colony shri thapa ke ghar se shri bhor ke ghar tak cc road nirman karya.IA KARYADAI SANSTATHA -NAGAR PALIKA PARISHAD HERBURTPUR","20-Mar-2025","480000","02-May-2025"
"422","Normal/Others","WS/MP850/2025-2026/184272-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","WARD 1 MAALSI MEIN MUKHYE MARG PAR PETROL PUMP KE NIKAT MALSI GAON KI AUR CC ROAD NIRMAN.IA KARYADAI SANSTATHA -NAGAR PALIKA PARISHAD HERBURTPUR","20-Mar-2025","959000","02-May-2025"
"423","Normal/Others","WS/MP204/2025-2026/226372-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. road from the house of shri Pankaj Saini towards the dairy of Shri Simratlal Saini in village panchayat jassowala, Block Vikas Nagar, Dehradun","11-Aug-2025","300000","27-Sep-2025"
"424","Normal/Others","WS/MP18333/2025-2026/231726-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar palika parishad herbertpur ward no-6  Vivek Bihar me meena jain wali gali me dehradun mukhyamarg se subhash vernma ke ghar ke samne pol tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","06-Sep-2025","1478397","04-Oct-2025"
"425","Normal/Others","WS/MP18333/2025-2026/231749-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar palika parishad herbertpur ward no-6 Vivek Bihar me Punjab and Sindh Bank  wali gali me dehradun mukhyamarg se shri umed  ke ghar ke kone tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","06-Sep-2025","1495580","04-Oct-2025"
"426","Normal/Others","WS/MP18333/2025-2026/231751-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar palika parishad herbertpur ward no-6 Vivek Bihar me Punjab and Sindh Bank wali gali me dehradun mukhyamarg se shri Neeraj ke ghar se vijay genral Store  tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","06-Sep-2025","1500000","04-Oct-2025"
"427","Normal/Others","WS/MP18333/2025-2026/231754-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar palika parishad herbertpur ward no-6 Vivek Bihar me meena jain wali gali me Phoolwati gupta ke makan ke chameli devi ke makan tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","06-Sep-2025","1500000","04-Oct-2025"
"428","Normal/Others","WS/MP18333/2025-2026/156624-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Shishu Mandir Attal Chakrata me do Kaksha Kaksh Nirma,  Ka. Sanstha- Vidhyalay Prabandh Samiti","02-Dec-2024","800000","05-Aug-2025"
"429","Normal/Others","WS/MP850/2025-2026/173725-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SANATAN DHARAM JUNIOR HIGH SCHOOL MEIN ROOMS KA NIRMAN KARYA IAKARDAI SANSTATHA NAGAR PALIKA PARISHAD HERBURTPUR","06-Feb-2025","1400000","02-May-2025"
"430","Normal/Others","WS/MP850/2025-2026/177082-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","PREMWATI SARASWATI SHISHU VIDYA MANDIR TIPARPUR MEIN FRAM STRUCTURE EVAM GROUND TILE KA NIRMAN KARYA.IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD HERBURTPUR","23-Feb-2025","1500000","03-May-2025"
"431","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","N. N. Dehradun ke ward 62 nanurkheda ke tapoavan me Vedik Sadhan Aashram Tapovan me Gurukul hetu Kaksh nirman. K.S.- Grameen nirman Vibhag Dehradun","12-Dec-2025","1000000","NA"
"432","Normal/Others","WS/MP18333/2025-2026/254354-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dehradun ke jeevanwala me himalayee Aayurvedik yog evam prakritik chikitsalay sansthan fatehpur Tanda me Chhatrawas Nirman. Vidhyalay prabandak","16-Dec-2025","2500000","10-Mar-2026"
"433","Normal/Others","WS/MP204/2026-2027/256847-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Shishu Vatika (the Garden of Children) at Sarswati Vidya Mandir Inter College, BabuGarh, Vikas Nagar, Dehradun","03-Jan-2026","2000000","11-Aug-2026"
"434","Normal/Others","WS/MP850/2025-2026/203889-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","AMBRISH SARASWATI SISHU VIDYA MANDIR MEIN BAHUUDHESHYA HALL KA NIRMAN.IA KARYADAI SANSTAHA -NAGAR PALIKA PARISHAD HERBURTPUR","27-May-2025","1800000","04-Oct-2025"
"435","Normal/Others","WS/MP850/2025-2026/184274-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","BS NEGI MAHILA PRAVIDHIK PRASHIKSHAN SANSTATHAN MEIN HALL KA SHEH KARYA,IA KARYADAI SANSTAHA -NAGAR PALIKA PARISHAD HERBURTPUR","20-Mar-2025","1274000","02-May-2025"
"436","Normal/Others","WS/MP850/2024-2025/136784-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","saraswati vidya mandir inter college nathuwala mein sabhagaar kaksh ka avshesh karya. IAkaryadai sanstatha nagar palika parishad herburtpur","23-Aug-2024","1985000","07-Oct-2024"
"437","Normal/Others","WS/MP18333/2025-2026/156542-Construction of buildings for community cultural activities","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Vidhya Mandir Inter College Nathuwawala Dehradun me kaksha Kaksh Nirman, Karyadayi sanstha- Vidhyalay prabandh samiti","02-Dec-2024","800000","31-Dec-2025"
"438","Normal/Others","WS/MP850/2023-2024/85459-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SARASWATI SHISHU VIDYA MANDIR SCHOOL WARD - 8 SELAQUI MEIN 2 ROOMS KA NIRMAN .. IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD ,HERBURTPUR","20-Jan-2024","1000000","28-Feb-2024"
"439","Normal/Others","WS/MP204/2024-2025/119111-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Room in Sarswati shishu Mandir Tyuni","02-Mar-2024","1000000","02-Aug-2024"
"440","Normal/Others","WS/MP850/2025-2026/184270-Construction of boundary walls of existing public and community buildings","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","laxman chowk police chowki ki bowndary walll ka nirman karya.IA KARYADAI SANSTATHA -NAGAR PALIKA PARISHAD HERBURTPUR","20-Mar-2025","265000","18-Aug-2025"
"441","Normal/Others","WS/MP850/2025-2026/203887-Construction of community centers and community halls","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","panache valley mein samudayik bahvan ke avshesh karya.ia (karyadai sanstatha)-jila panchayat dehradun","27-May-2025","1000000","04-Feb-2026"
"442","Normal/Others","WS/MP204/2026-2027/275906-Construction of community centers and community halls","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Tin shed at Ranigaanv Panchayat Chowk, kalsi Block Dehradun","26-Mar-2026","400000","23-May-2026"
"443","Normal/Others","NA-Construction of community centers and community halls","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Installation of Service Lift at Madhav Seva Vishram Sadan, Veerbhadra Mandir Marg, Rishikesh, Dehradun operated by the Bhaurav Devras Seva Nyas.","26-Mar-2026","1250000","NA"
"444","Normal/Others","NA-Construction of community centers and community halls","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Janpad dehradun ke Vikash Khand Chakrata me Gram PAnchayat Hartad chhajad ke Gram Hartad me Samudayik Bhavan Nirman. K.S.- Laghu Sichai Khand Dehradun","13-May-2026","2000000","NA"
"445","Normal/Others","WS/MP850/2023-2024/87160-Construction of common work sheds/ common covered sitting area","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","CONSTRUCTION OF COMMUNITY CENTRE/SHED AT GIC PATEL NAGAR IA(KARYADAI SANSTATHA )- NAGAR PALIKA PARISHAD HERBURTPUR","23-Jan-2024","300000","28-Feb-2024"
"446","Normal/Others","WS/MP850/2024-2025/105493-Construction of boundary walls of existing public and community buildings","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SARASWATI SHISHU VIDYA MANDIR MAKHTI (POKHRI ) MEIN GATE EVAM BOUDARY WALL KA NIRMAN ... IA( KARYADAI SANSTATHA ) - NAGAR PALIKA PARISHAD HERBURTPUR","15-Feb-2024","1000000","28-Aug-2024"
"447","Normal/Others","WS/MP850/2025-2026/173727-Providing drains and gutters for public drainage","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","WARD 99SHRI KRISHNA ENCLAVE EVAM SHIDHIVINAYAK ENCLAVE MEIN HARENDRA SINGH BISHT KE MAKAN SE SHRI RAJEEV THAPLIYAL KE MAKAN HOTE HUE SHRI PARMANAND KE MAKAN TAK NALI NIRMAN KA KARYA.IA KARYADAI SANSTATHA NAGAR PALIKA PARISHAD HERBURTPUR","06-Feb-2025","1191000","02-May-2025"
"448","Normal/Others","WS/MP850/2025-2026/173726-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","VIKASKHAND CHAKRATA MEIN HANOL NAHAR KA KARYA.IAKARYADAI SANSTATHA-NAGAR PALIKA PARISHAD HERBURTPUR","06-Feb-2025","987000","02-May-2025"
"449","Normal/Others","WS/MP18333/2026-2027/253640-Construction of public irrigation facilities","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Vikash Khand Chakrata ke Gram Sabha Dasau ke gram Bhoopau me Sichai Tenk ka Nirman, K.S.- Vikash Khand Adhikari Chakarata","12-Dec-2025","350000","14-May-2026"
"450","Normal/Others","WS/MP850/2025-2026/177081-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM BHEEMAWALA SATIGATA RICE MILL (ST BASTI) SE PULIYA TAK PAKKI SURAKSHA DIWAR KA NIRMAN KARYA ..IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD HERBURTPUR","23-Feb-2025","1500000","03-May-2025"
"451","Normal/Others","WS/MP850/2025-2026/200407-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram matiyava ke matiyava chani mein sthith sarvjanik rastein ki suraksha diwar nirman karya.ia (karyadai sanstatha)- nagar palika parishad herburtpur","17-May-2025","1009000","05-Aug-2025"
"452","Normal/Others","WS/MP850/2025-2026/200410-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram sawai mein sardar singh ,swaraj singh v visna das ke gharo ke nikat isthit sarvjanik raste ki suraksha diwar nirman karya. ia (karyyadai sanstatha)- nagar palika parishad herburtpur","17-May-2025","1012000","05-Aug-2025"
"453","Normal/Others","WS/MP850/2025-2026/200411-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram jogyo jaliyara tok mein awasiye basti ki pakki suraksha diwar nirman.ia (karyadai sanstatha)- nagar palika parishad herburtpur","17-May-2025","2074000","05-Aug-2025"
"454","Normal/Others","WS/MP18333/2026-2027/201288-Purchase of smart boards, visual display units and projectors","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Vidhyamandir Manduwala me Smart Boards legwane hetu. Kar. San.- Vidhyalay Praband Samiti","20-May-2025","989994","12-Jun-2026"
"455","Trust and Society","WS/MP850/2025-2026/200414-Setting up of laboratories","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THE INSTITUTION OF ENGINEERS (INDIA) state centre uttarakhand mein laboratay nirman karya ia (karyadai sanstatha )-THE INSTITUTION OF ENGINEERS (INDIA) state uttarakhand centre","17-May-2025","1000000","04-Oct-2025"
"456","Normal/Others","WS/MP850/2025-2026/257748-Development of playground","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","setharam saraswati vidya mandir mein school ground mein devevlopment of playground karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","07-Jan-2026","585805","06-Feb-2026"
"457","Normal/Others","NA-Purchase of vehicles for mobile libraries","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SHERKI SWAMI VIVEKANAND SEWA SAMITI KO MOBILE LIBRARY.. IA( KARYADAI SANSTATHA ) - NAGAR PALIKA PARISHAD HERBURTPUR","15-Feb-2024","1500000","NA"
"458","Normal/Others","NA-Installing community drinking water plants","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Installation of a Water Softener System at Madhav Seva Vishram Sadan (Operated by Bhaurao Devras Nyas), Veerbhadra Mandir Marg, Rishikesh","26-Mar-2026","700000","NA"
"459","Normal/Others","WS/MP850/2023-2024/16375-Setting up of kitchen and pantries","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SETTING UP OF KITCHEN & PANTARIES AT DAV PG COLLEGE ,DEHRADUN  IA ( KARYADAI SANSTATHA)- BLOCK RAIPUR","04-Sep-2023","999500","03-Oct-2023"
"460","Normal/Others","WS/MP850/2024-2025/106441-Purchase of furniture and fixtures for educational purposes","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","100 table & chair/bench at SHRI GURU RAM RAI INTER COLLEGE  SAHASPUR.. IA( KARYADAI SANSTATHA ) - NAGAR PALIKA PARISHAD HERBURTPUR","16-Feb-2024","720000","28-Aug-2024"
"461","Normal/Others","WS/MP850/2024-2025/106442-Purchase of furniture and fixtures for educational purposes","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","100 TABLE & CHAIR/BENCH AT GOVERNMENT INTER COLLEGE ,DHOBALWALA IA(KARYADAI SANSTATHA ) - NAGAR PALIKA PARISHAD HERBURTPUR","16-Feb-2024","720000","28-Aug-2024"
"462","Normal/Others","WS/MP850/2023-2024/16376-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","CONTRUCTION OF FABRICATED WARD IN EYE SECTION OF DOON HOSPITAL ,DEHRADUN  IA(KARYADAI SANSTATHA)- BLOCK RAIPUR","04-Sep-2023","999500","03-Oct-2023"
"463","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Asharani Ghyanchand Jain Sarswati shishu Vidhya Mandir Nayagaon Peliyo dehradun me ek vishal kaksha- hall nirman hetu, K.S.- Khand vikas adhikari Sahaspur","15-Jul-2026","1500000","NA"
"464","Normal/Others","WS/MP850/2024-2025/105500-Construction of toilet blocks","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SHREE BHARAT MANDIR INTER COLLEGE RISHIKESH MEIN SHIKSHO KE LIYE TOILET NIRMAN KARYA .. IA( KARYADAI SANSTATHA ) - NAGAR PALIKA PARISHAD HERBURTPUR","15-Feb-2024","300000","28-Aug-2024"
"465","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram jeevanwala mein himalayayi ayurvedic yog evam prakartik chikitsa sansthan mein chatrawas ka nirman karya.","31-Aug-2026","1000000","NA"
"466","Normal/Others","WS/MP850/2023-2024/16377-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","CONTRUCTION OF CC ROAD & PULIYA AT WARD 18 BADRISH COLONY AT PREM NAGAR BAZAR FROM SH. KESHAV DUTT BELWAL HOUSE TO SH. OM PRAKASH KALA HOUSE IN DOIWALA      IA(KARYADAI SANSTATHA)- BLOCK RAIPUR","04-Sep-2023","999500","03-Oct-2023"
"467","Normal/Others","NA-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","nagar panchayat selaqui ke ward-1 haripur me(khasara-413) bhoomi par nale se ho rahe katan se bhoo-roktham hetu pushta nirman karne hetu, k.S.- khand vikash adhikari sahaspur","14-Jul-2026","250000","NA"
"468","Normal/Others","NA-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","nagar panchayat selaqui ke ward-1, haripur me (khasara-357) Bhoomi par nale se ho rahe Bhoo- kataan ke roktham hetu pushta nirman karne hetu. K.S.- khand vikash adhikari sahaspur","14-Jul-2026","250000","NA"
"469","Normal/Others","WS/MP850/2024-2025/99992-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT HARIPUR KALAN MEIN WARD NO- 13 MEIN NAVNEET GAUR KE MAKAN SE RAMA KRISHNA KE MAKAN TAK CC TILES ROAD NIRMAN . IA(KARYADAI SANSTATHA) - NAGAR PALIKA PARISHAD,HERBURTPUR","08-Feb-2024","500000","29-Aug-2024"
"470","Normal/Others","WS/MP850/2024-2025/99993-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT HARIPUR KALAN MEIN WARD NO - 13 MEIN SHIV RUDRA DHAM SE BHISHM PRATAP SINGH KE MAKAN TAK CC TILES ROAD NIRMAN IA(KARYADAI SANSTATHA) - NAGAR PALIKA PARISHAD HERBURTPUR","08-Feb-2024","500000","29-Aug-2024"
"471","Normal/Others","WS/MP850/2023-2024/99994-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT HARIPUR KALAN WARD NO- 14 MEIN SAPNA KE MAKAN SE DWEDI JI KE MAKAN TAK CC TILES ROAD NIRMAN.. IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD HERBURTPUR","08-Feb-2024","550000","15-Mar-2024"
"472","Normal/Others","WS/MP850/2023-2024/99995-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT HARIPUR KALAN WARD NO- 15 MEIN HARIOM KE MAKAN SE KRISHNA SHESH KE MAKAN TAK CC TILES ROAD NIRMAN.. IA(KARYADAI SANSTATHA )- NAGAR PALIKA PARISHAD HERBURTPUR","08-Feb-2024","1000000","15-Mar-2024"
"473","Normal/Others","WS/MP850/2023-2024/99996-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PAMCHAYAT HARIPUR KALAN WARD NO - 8 MEIN RAJESHWARI KE MAKAN SE MANOJ KE MAKAN TAK CC TILES ROAD NIRMAN KARYA .. IA( KARYADAI SANSTATHA ) - NAGAR PALIKA PARISHAD HERBURTPUR","08-Feb-2024","460000","15-Mar-2024"
"474","Normal/Others","WS/MP850/2023-2024/99997-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT JHAJRA MEIN WARD NO - 12 BANSIWALA MEIN NIRMALA BISHT KE MAKAN SE CHAKRATA MARG TAK CC TILES ROAD NIRMAN .. IA(KARYADAI SANSTATHA )- NAGAR PALIKA PARISHAD HERBURTPUR","08-Feb-2024","1500000","15-Mar-2024"
"475","Normal/Others","WS/MP850/2023-2024/85456-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM UMEDPUR THAKURPUR MEIN SUMIT PANWAR KE GHAR SE BHAGWATI NAUTIYAL KE GHAR TAK SARAK NIRMAN. IA(KARYADAI SANTATHA) -   NAGAR PALIKA PARISHAD HERBURTPUR","20-Jan-2024","500000","28-Feb-2024"
"476","Normal/Others","WS/MP850/2023-2024/85457-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM THAKURPUR (UMEDPUR) MEIN VISHNU VIHAR COLONY MEIN SHRI LAKHAN SINGH RANA KE MAKAN SE SHRI SUSHIL RANA KE MAKAN TAK SARAK NIRMAN.. IA(KARYADAI SANASTATHA) - NAGAR PALIKA PRAISHAD, HERBURTBUR","20-Jan-2024","500000","28-Feb-2024"
