"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"2127","Normal/Others","WS/MP847/2023-2024/36425-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2128","Normal/Others","WS/MP847/2023-2024/36428-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2129","Normal/Others","WS/MP847/2023-2024/36421-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2130","Normal/Others","WS/MP847/2023-2024/36426-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2131","Normal/Others","WS/MP847/2023-2024/36419-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2132","Normal/Others","WS/MP847/2023-2024/36406-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2133","Normal/Others","WS/MP847/2023-2024/36409-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2134","Normal/Others","WS/MP847/2023-2024/36410-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2135","Normal/Others","WS/MP847/2023-2024/36408-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2136","Normal/Others","WS/MP847/2023-2024/36401-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2137","Normal/Others","WS/MP847/2023-2024/36403-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2138","Normal/Others","WS/MP847/2023-2024/36404-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2139","Normal/Others","WS/MP847/2023-2024/36402-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2140","Normal/Others","WS/MP847/2023-2024/36296-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","239236.34"
"2141","Normal/Others","WS/MP847/2023-2024/36295-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","239236.34"
"2142","Normal/Others","WS/MP847/2023-2024/36316-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2143","Normal/Others","WS/MP847/2023-2024/36301-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2144","Normal/Others","WS/MP847/2023-2024/36309-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2145","Normal/Others","WS/MP847/2023-2024/36307-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2146","Normal/Others","WS/MP847/2023-2024/36313-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2147","Normal/Others","WS/MP847/2023-2024/36314-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2148","Normal/Others","WS/MP847/2023-2024/36327-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239236.34"
"2149","Normal/Others","WS/MP847/2023-2024/36328-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239236.34"
"2150","Normal/Others","WS/MP847/2023-2024/36329-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239236.34"
"2151","Normal/Others","WS/MP847/2023-2024/36333-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2152","Normal/Others","WS/MP847/2023-2024/36274-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MASK LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2153","Normal/Others","WS/MP847/2023-2024/36388-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2154","Normal/Others","WS/MP847/2023-2024/36389-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2155","Normal/Others","WS/MP847/2023-2024/36392-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2156","Normal/Others","WS/MP847/2023-2024/36387-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2157","Normal/Others","WS/MP847/2023-2024/36385-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2158","Normal/Others","WS/MP847/2023-2024/36424-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2159","Normal/Others","WS/MP847/2023-2024/36405-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2160","Normal/Others","WS/MP847/2023-2024/36390-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2161","Normal/Others","WS/MP847/2023-2024/36391-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2162","Normal/Others","WS/MP847/2023-2024/36386-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2163","Normal/Others","WS/MP847/2023-2024/36370-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2164","Normal/Others","WS/MP847/2023-2024/36383-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2165","Normal/Others","WS/MP847/2023-2024/36367-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2166","Normal/Others","WS/MP847/2023-2024/36384-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2167","Normal/Others","WS/MP847/2023-2024/36363-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2168","Normal/Others","WS/MP847/2023-2024/36366-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2169","Normal/Others","WS/MP847/2023-2024/36371-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2170","Normal/Others","WS/MP847/2023-2024/36372-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2171","Normal/Others","WS/MP847/2023-2024/36361-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239236.34"
"2172","Normal/Others","WS/MP847/2023-2024/36353-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2173","Normal/Others","WS/MP847/2023-2024/36334-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2174","Normal/Others","WS/MP847/2023-2024/36312-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239236.34"
"2175","Normal/Others","WS/MP847/2023-2024/36335-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2176","Normal/Others","WS/MP847/2023-2024/36315-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2177","Normal/Others","WS/MP847/2023-2024/36358-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2178","Normal/Others","WS/MP847/2023-2024/36308-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2179","Normal/Others","WS/MP847/2023-2024/36359-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2180","Normal/Others","WS/MP847/2023-2024/36352-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","243000"
"2181","Normal/Others","WS/MP847/2023-2024/36332-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2182","Normal/Others","WS/MP847/2023-2024/36311-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2183","Normal/Others","WS/MP847/2023-2024/36297-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2184","Normal/Others","WS/MP847/2023-2024/36360-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2185","Normal/Others","WS/MP847/2023-2024/36292-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2186","Normal/Others","WS/MP847/2023-2024/36265-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MASK LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2187","Normal/Others","WS/MP847/2023-2024/36293-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2188","Normal/Others","WS/MP847/2023-2024/36266-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MASK LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2189","Normal/Others","WS/MP847/2023-2024/36272-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MASK LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","243000"
"2190","Normal/Others","WS/MP847/2023-2024/36298-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","239236.34"
"2191","Normal/Others","WS/MP847/2023-2024/36299-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","239236.34"
"2192","Normal/Others","WS/MP847/2023-2024/36273-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MASK LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","08-Sep-2024","239120.7"
"2193","Normal/Others","WS/MP847/2023-2024/36354-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239236.34"
"2194","Normal/Others","WS/MP847/2023-2024/36357-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239120.7"
"2195","Normal/Others","WS/MP847/2023-2024/36356-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","LED SEMI HIGH MAST LIGHT(6 LED)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2024","239236.34"
"2196","Normal/Others","WS/MP847/2024-2025/136133-Construction of rooms and halls in school and colleges","Uttar Pradesh","UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA)","Bhawan Nirman hetu- Hari Narayan Ramdevi Gyan Yog uchchatar Madhyamik Vidyalaya, Mustafabad Bangarmau, Karyadayi Sanstha- Prabandhak/Pradhanacharya Hari Narayan Ramdevi Gyan Yog uchchatar Madhyamik Vidyalaya va prabandh samiti gyan yog sanatan dharma shikshan sansthan, Mustafabad Bangarmau","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","24-Feb-2026","2000000"
"2197","Trust and Society","WS/MP847/2024-2025/137731-Construction of rooms and halls in school and colleges","Uttar Pradesh","UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA)","Bhawan Nirman Hetu- Vishambhar Dayal Uchchatar Madhyamik Vidyalaya, Khetalpurwa, Ballapur evam Karyadayi Sanstha- Prabandhak Vishambhar Dayal Uchchatar Madhyamik Vidyalaya, Khetalpurwa, Ballapur va Prabandh Samiti Vishambhar Dayal Shiksha Samiti Khetalpurwa, Ballapur(Unnao)","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","05-Feb-2026","1000000"
"2198","Normal/Others","WS/MP847/2024-2025/157759-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","100 mtr CC Road Banaye Jane Hetu Karyadayi Sanstha- Gramin Abhiyantran Vibhag (RED) Hamirpur, U.P","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","20-Dec-2024","594619"
"2199","Normal/Others","WS/MP847/2024-2025/157757-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","110 mtr CC Road Banaye Jane Hetu Karyadayi Sanstha- Gramin Abhiyantran Vibhag (RED) Hamirpur, U.P.,     Kurara","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","27-Dec-2024","552272"
"2200","Normal/Others","WS/MP847/2024-2025/157758-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","300 mtr CC road bnaye jane hetu Karyadayi Sanstha- Gramin Abhiyantran Vibhag (RED) Hamirpur, U.P","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","30-Dec-2024","1725859"
"2201","Normal/Others","WS/MP847/2024-2025/89994-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","600 mtr  CC road bnaye jane hetu Karyadayi Sanstha- Gramin Abhiyantran Vibhag (RED) Hamirpur, U.P","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","30-Dec-2024","3666700"
"2202","Normal/Others","WS/MP847/2024-2025/151100-Lighting of public spaces","Uttar Pradesh","KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA)","LED SEMI HIGH MAST LIGHT","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","21-Aug-2025","169991"
"2203","Normal/Others","WS/MP847/2024-2025/151102-Lighting of public spaces","Uttar Pradesh","KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA)","LED SEMI HIGH MAST LIGHT","Shri Baburam Nishad (2022-28) (NaN-NaN)","Elected MP","Images","21-Aug-2025","169991"
