"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"401","Normal/Others","WS/MP18304/2026-2027/297829-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of retaining walls on the newly constructed road from Upper Kufarbagh Bus Stand to Kufarbagh","21-Jul-2026","400000","14-Aug-2026"
"402","Normal/Others","WS/MP18304/2026-2027/303984-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction Ambulance Road with Interlock Tiles from Cheog Planing Road to Village Domehar","14-Aug-2026","250000","27-Aug-2026"
"403","Repair and Renovation","WS/MP18304/2026-2027/297862-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repair Work of Road at Gram Panchayat Darbhog Bhalechi & Bhalechi to Kald Roads","21-Jul-2026","100000","17-Aug-2026"
"404","Normal/Others","WS/MP18304/2026-2027/297866-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Retaining wall on ambulance road from Gahan road  to Near Jagdish Thakur house Andhri Summerhills Shimla","21-Jul-2026","400000","28-Jul-2026"
"405","Normal/Others","WS/MP18304/2026-2027/282569-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Road from Deha Road to Chandni Village","21-May-2026","300000","10-Jul-2026"
"406","Normal/Others","WS/MP078/2025-2026/266763-Development of playfields and sports grounds","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction and renovation of playground at Village Dakahal Gram Panchayat Kiari Development Block Kotkhai District Shimla Executing Agency DRDA Theog Assistant Engineer Theog District Shimla","06-Feb-2026","200000","26-Feb-2026"
"407","Normal/Others","WS/MP078/2025-2026/153081-Street lights","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Solar Lights near the house of 1. Dr. K K Sharma 2. Sh. Anil Bhardwaj( Headly) 3 Pt. Tulsi Ram 4. Pathania  5. Pt. Tej Ram As recommended by Smt. Kiran Bawa Ex-Councillor.  Executing Agency: Him Urja Dept. (H.P.)","18-Nov-2024","100000","26-Sep-2025"
"408","Normal/Others","WS/MP078/2025-2026/221625-Street lights","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of 10 Street Lights near and surrounding the house of Jagdish Bhandari, Bhandari Niwas Village Bodna Gram Panchayat Chanju Development Block Chaupal District Shimla Executing Agency BDO Chaupal","24-Jul-2025","200000","26-Aug-2025"
"409","Normal/Others","WS/MP078/2025-2026/201515-Street lights","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of 02 Solar lights near the house of Naresh Kumar Sharma Village Khamana Gram Panchayat Thadi Development Block Tutu District Shimla Executing agency BDO Tutu","20-May-2025","40000","25-Jul-2025"
"410","Normal/Others","WS/MP078/2026-2027/301872-Street lights","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of 20 Solar Light in Ward No 2 as per recommendation of Smt Saroj Thakur MC Development Block Shimla Executing Agency MC Shimla","06-Aug-2026","200000","12-Aug-2026"
"411","Normal/Others","WS/MP18304/2024-2025/184479-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of road Mehli Shoghi Junga Sadhupul Road KM 12 375 to 48 925","20-Mar-2025","2500000","21-Mar-2025"
"412","Normal/Others","WS/MP18304/2025-2026/184484-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Fencing of road above Gopal Dutt Sharma house with angle iron and sheets for 15 meters of road and retaining wall for protection","20-Mar-2025","200000","24-Apr-2025"
"413","Normal/Others","WS/MP18304/2025-2026/179215-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Links Road and pathways","05-Mar-2025","200000","23-Jun-2025"
"414","Normal/Others","WS/MP18304/2024-2025/156278-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Ambulance Road, Plaina to Vill. Domehar including Boundary wall","01-Dec-2024","200000","28-Feb-2025"
"415","Normal/Others","WS/MP18304/2024-2025/156162-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Link Road and Pathway","01-Dec-2024","300000","14-Jan-2025"
"416","Normal/Others","WS/MP18304/2024-2025/156164-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Link Road and pathways","01-Dec-2024","200000","30-Jan-2025"
"417","Normal/Others","WS/MP18304/2024-2025/156267-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Link Road and pathways","01-Dec-2024","500000","30-Jan-2025"
"418","Normal/Others","WS/MP18304/2024-2025/156268-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Ambulance Road, Saraj talai to Vill. Karyal including Boundary wall","01-Dec-2024","200000","28-Feb-2025"
"419","Normal/Others","WS/MP078/2024-2025/149012-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Ambulance road (soiling and Metaling with retaining wall) Kiar to Kaprol, Village Kaprol, G.P. Kiar, Dev. Block Theog, District Shimla. Executing agency BDO, Theog","22-Oct-2024","500000","14-Jan-2025"
"420","Normal/Others","WS/MP078/2024-2025/151658-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/O Link Road with concrete work from Sungra to Shili Nali at Village Sungra, G.P. Kaljer/Matyana, Dev. Block Theog, District Shimla as per recommendation of Sh. Duni Chand Kashyap.  Executing agency BDO, Theog.","10-Nov-2024","200000","15-Feb-2025"
"421","Normal/Others","WS/MP078/2024-2025/149316-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Ambulance road from Khondu to Badyana Kyar, G.P. Deola, Dev. Block Basantpur Sunni, District Shimla as per recommendation of Sh. Satyaprakash Manak.   Executing Agency BDO, Basantpur Sunni.","24-Oct-2024","200000","04-Feb-2025"
"422","Normal/Others","WS/MP18304/2024-2025/147889-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction Work of Link Roads And pathways","17-Oct-2024","400000","04-Dec-2024"
"423","Normal/Others","WS/MP18304/2024-2025/146840-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of Approach Road","13-Oct-2024","300000","14-Jan-2025"
"424","Normal/Others","WS/MP18304/2024-2025/146841-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of Approach Road","13-Oct-2024","500000","04-Dec-2024"
"425","Normal/Others","WS/MP18304/2024-2025/146842-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of Link Road and pathways","13-Oct-2024","300000","28-Feb-2025"
"426","Normal/Others","WS/MP18304/2024-2025/146843-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction work of Link Road and pathways","13-Oct-2024","150000","28-Feb-2025"
"427","Normal/Others","WS/MP18304/2024-2025/134277-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Road, Souling & Boundary Wall Out Dalog link road GP Nehol","27-Jul-2024","500000","04-Dec-2024"
"428","Normal/Others","WS/MP078/2023-2024/106264-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R and ambulance road from National Highway 205 upto Sh. Bhimsen house with retaining wall at Village Dhar(Ukhliya), G.P. Sakrah, Dev. Block Totu, District Shimla (H.P.) (Executing Agency BDO, Totu, Shimla (Rural))","15-Feb-2024","1000000","01-Mar-2024"
"429","Normal/Others","WS/MP078/2024-2025/115442-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Ambulance Road from Pakki Babdi Sadak to Jamrech Village, G.P. Chalog, Dev. Block Tutu, District Shimla (H.P.) (Executing Agency, BDO Tutu)","26-Feb-2024","200000","31-Jul-2024"
"430","Normal/Others","WS/MP078/2025-2026/145830-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Ambulance road from Munda Ghat to Dumher, Village Dumher and G.P. Darbhog, Dev. Block Mashobra, District Shimla.  Executing agency BDO Mashobra.","07-Oct-2024","300000","26-Aug-2025"
"431","Normal/Others","WS/MP078/2023-2024/100963-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pakka path from kathasu road upto Shishi Ram Rajta House, Village and G.P. Kathasu, Dev. Block Jubbal, District Shimla (H.P.) (Executing agency BDO, Jubbal)","09-Feb-2024","300000","16-Mar-2024"
"432","Normal/Others","WS/MP078/2023-2024/52819-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pakka path from lower Palana Road with retaining wall up to the house of Sh. Jeet Ram (Executing Agency BDO Theog","25-Nov-2023","200000","07-Mar-2024"
"433","Normal/Others","WS/MP18304/2025-2026/192560-Construction of shelters for animals","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of shelter for animals at bhattakufar","19-Apr-2025","100000","05-May-2025"
"434","Normal/Others","NA-Construction of shelters for animals","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of shelter for animals in Vill Nalavan Near house of Kameshwar sharma","07-Aug-2026","100000","NA"
"435","Normal/Others","WS/MP078/2023-2024/13332-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","c/o L/R from Nature Park to Village Sharai G.P. Mashobra Dev. Block mashobra Teh. & Distt. Shimla H.P.","26-Aug-2023","1000000","17-Jan-2024"
"436","Repair and Renovation","WS/MP18304/2025-2026/250848-Establishing public ground water recharging facilities","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repair of public irrigation tank in village Navan under Gram Panchayat Mulkoti","27-Nov-2025","150000","19-Dec-2025"
"437","Normal/Others","WS/MP078/2024-2025/25530-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Boundary wall near Sikh Line 309/1 and the house of Smt. Rajni Singh (Ex-Counceller) Dev. Block Shimla, Distt. Shimla (Executing agency, MC Shimla)","23-Sep-2023","300000","09-Dec-2024"
"438","Normal/Others","WS/MP078/2023-2024/25122-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pucca path from Vill. Baneog to Panchayat Ghar janjeli, G. P. Janjeli, Teh. Kumarsain Dev. Block Narkanda Distt. Shimla H.P. (Executive Agancy, BDO Narkanda, Distt. Shimla)","23-Sep-2023","150000","03-Feb-2024"
"439","Normal/Others","WS/MP078/2023-2024/25131-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pucca Path in Harijan Basti jelthi, G. P. Khaneti, Dev. Block Narkanda Distt. Shimla H.P.(Executiing Agency, BDO, Narkanda, Distt. Shimla)","23-Sep-2023","100000","03-Feb-2024"
"440","Normal/Others","WS/MP078/2023-2024/25132-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R Boh near the house of Sh. Surender Thakur G.P. Chamyana, Dev. Block Mashobra Teh. & Distt. Shimla H.P. (Executing Agency BDO Mashobra, Distt. Shimla)","23-Sep-2023","200000","17-Jan-2024"
"441","Normal/Others","WS/MP078/2023-2024/25135-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pucca path at Bhajji Colony Mashobra, G. P. & Dev. Block Mashobra, Teh.& Distt. Shimla H.P. (Executing Agency BDO Mashobra, Distt. Shimla)","23-Sep-2023","200000","17-Jan-2024"
"442","Normal/Others","WS/MP078/2023-2024/25138-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from Dagain to Dawash G.P. Darbhog Dev. Block Mashobra Teh. & Distt.  Shimla H.P. (Executing Agency, BDO Mashobra, Distt. Shimla)","23-Sep-2023","150000","17-Jan-2024"
"443","Normal/Others","WS/MP078/2023-2024/25141-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Ambulance road from Jubtu to Kufta G. P. Ganewag-Nehra, Dev. Block Totu (Hiranagar) Teh & Distt. Shimla H.P. (Executing Agency, BDO Totu(Hiranagar) Distt. Shimla)","23-Sep-2023","200000","10-Jan-2024"
"444","Normal/Others","WS/MP18304/2025-2026/190150-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of flood cntrol embankment from mauja badhaiya dev block mashobra","11-Apr-2025","200000","10-Jun-2025"
"445","Normal/Others","WS/MP18304/2025-2026/190165-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of railing flood control embankment ward no 27 mehli bypass kasumpti","11-Apr-2025","300000","05-May-2025"
"446","Normal/Others","WS/MP18304/2025-2026/190413-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Flood control embankment  Bhattakufer koti to khashra no 19 Mauja Chakrayal","11-Apr-2025","300000","10-Jun-2025"
"447","Normal/Others","WS/MP18304/2025-2026/190409-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Links Road and pathways Shadi Nala to maleh","11-Apr-2025","100000","24-Jul-2025"
"448","Normal/Others","WS/MP18304/2025-2026/190410-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Links Road and pathways Bhard to Chari","11-Apr-2025","100000","10-Jun-2025"
"449","Normal/Others","WS/MP18304/2025-2026/190411-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Ambulance  Road to village Mahori","11-Apr-2025","100000","26-Jul-2025"
"450","Normal/Others","WS/MP18304/2025-2026/190270-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Road ram niwas to delhi road","11-Apr-2025","100000","08-May-2025"
"451","Normal/Others","WS/MP18304/2025-2026/190271-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of link road to shakti vihar colony panthghati","11-Apr-2025","300000","10-Jun-2025"
"452","Normal/Others","WS/MP078/2025-2026/197596-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Link road from Tartu Pull to Mehra Runda Road Gram Panchayat Brasli Development Block Rohru District Shimla Executing agency Exen PWD Rohru","07-May-2025","1000000","26-Sep-2025"
"453","Normal/Others","WS/MP18304/2025-2026/192518-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Road to Shiv Temple from Jhandi bawdi","19-Apr-2025","100000","23-Jun-2025"
"454","Normal/Others","WS/MP18304/2025-2026/192523-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Drain on Katli-Seri link Ambulance Road at Vill. seri","19-Apr-2025","100000","23-Jun-2025"
"455","Repair and Renovation","WS/MP18304/2025-2026/192525-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repair of Different Road and Pathways of GP patgaihar","19-Apr-2025","100000","24-Jul-2025"
"456","Normal/Others","WS/MP18304/2025-2026/191599-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of link road from loshta village (bhandibryup to newly construction bridge) Bhanana kotgarh road","16-Apr-2025","300000","23-Jun-2025"
"457","Normal/Others","WS/MP18304/2025-2026/191659-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Road from Dhar cremation ground to Dev Asthan Kund","16-Apr-2025","150000","10-Jun-2025"
"458","Normal/Others","WS/MP18304/2025-2026/191663-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Pucca pathway from village karyal to cheyad","16-Apr-2025","100000","23-Jun-2025"
"459","Repair and Renovation","WS/MP18304/2025-2026/191691-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Repaired Road from Barajubbar to Panchayat Ghar Koti","16-Apr-2025","100000","23-Jun-2025"
"460","Repair and Renovation","WS/MP18304/2025-2026/191692-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repaired road from Ruhalti to Pati","16-Apr-2025","100000","23-Jun-2025"
"461","Normal/Others","WS/MP18304/2025-2026/191731-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Pucca path from village Chanair to lower Kadharb","16-Apr-2025","150000","23-Jun-2025"
"462","Normal/Others","WS/MP18304/2025-2026/191732-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of ambulance road tapran to dunnga jubbad","16-Apr-2025","200000","23-Jun-2025"
"463","Normal/Others","WS/MP078/2025-2026/201605-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Link road from Mashdoh to Kiyar Gram Panchayat Mashdoh Development Block Chopal District Shimla Executing Agency BDO Chaupal","20-May-2025","100000","17-Jul-2025"
"464","Normal/Others","WS/MP078/2025-2026/201620-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction Pucca path malat to Mohada Gram Panchayat Malat Development Block Kupvi District Shimla Executing Agency BDO Kupvi","20-May-2025","100000","25-Jul-2025"
"465","Normal/Others","WS/MP078/2025-2026/201627-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of road from Kothmal Nala to Village Shilon Gram Panchayat Dewat Development Block Chopal District Shimla Executing Agency BDO Chaupal","20-May-2025","100000","17-Jul-2025"
"466","Normal/Others","WS/MP078/2025-2026/201700-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Ambulance Road from Satka upto the house of Shashi Dutt Basti Chamdhar Gram Panchayat Thana Development Block Chaupal Executing Agency BDO Chaupal","20-May-2025","250000","25-Jun-2025"
"467","Normal/Others","WS/MP078/2025-2026/256283-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction and renovation of ambulance road from PHC Matiyana to Kalag Village Kalag Gram Panchayat Kaleenda Matiyana Development Block Theog District Shimla Executing agency BDO Theog District Shimla","30-Dec-2025","80000","26-Feb-2026"
"468","Repair and Renovation","WS/MP078/2025-2026/256285-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction and renovation of ambulance road from Khalju to  Village Gadnibag Gram Panchayat Kaleenda Matiyana Development Block Theog District Shimla Executing agency BDO Theog District Shimla","30-Dec-2025","70000","12-Feb-2026"
"469","Normal/Others","WS/MP18304/2025-2026/250849-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Concrete work of road from Navan to Chebdi under Gram Panchayat Mulkoti","27-Nov-2025","400000","19-Dec-2025"
"470","Repair and Renovation","WS/MP18304/2025-2026/250983-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repair of the road from village Shawah to Karyal in GP Kufri","28-Nov-2025","150000","03-Jan-2026"
"471","Repair and Renovation","WS/MP18304/2025-2026/247746-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repair of road along with retaining wall from NH to Jundla gp ghandal","12-Nov-2025","200000","19-Dec-2025"
