"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"70","Normal/Others","WS/MP18334/2025-2026/213555-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","Palnadu(District Collector Palnadu_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Additional Amenities to the Community Hall in Panditivaripalem Village, Piduguralla Mandal","30-Jun-2025","12-Aug-2025","1500000","Vendor Identification"
"71","Normal/Others","WS/MP18428/2025-2026/222855-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Kitchen Shed near Community Hall at Molagavalli village of Alur Mandal, Kurnool District","28-Jul-2025","12-Dec-2025","700000","Sanction"
"72","Normal/Others","WS/MP18373/2025-2026/232119-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing additional eminities to the Community Hall building in Batchalakurapadu Village and GP, Konakanamitla Mandal, Prakasam District.","08-Sep-2025","07-Nov-2025","500000","Work Completed"
"73","Normal/Others","WS/MP18428/2025-2026/234786-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Rooms in Phule Bhavan located opposite P.V. Narasimha Rao Park on Godavari Bund, Rajamahendravaram, East Godavari District","17-Sep-2025","16-Mar-2026","2500000","Sanction"
"74","Repair and Renovation","WS/MP18319/2025-2026/236052-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","Visakhapatnam(DISTRICT COLLECTOR VISAKHAPATNAM_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Renovation of community hall situated in SC colony ward 68","21-Sep-2025","05-Nov-2025","1000000","Work partially Completed"
"75","Normal/Others","WS/MP18430/2025-2026/247341-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Shri Paka Venkata Satyanarayana (2025-28) (2025-2028)","Elected MP","Construction of additional rooms and halls in the existing public and community building.","11-Nov-2025","30-Dec-2025","1500000","Sanction"
"76","Normal/Others","WS/MP18428/2025-2026/248678-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","Palnadu(District Collector Palnadu_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing additional accomidation to Coomunity Hall in Inumella Village of Ipuru Mandal, Palnadu District","17-Nov-2025","06-Dec-2025","2500000","Sanction"
"77","Trust and Society","WS/MP18373/2026-2027/275867-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing additional amenities to Reddy Sangam Community Bhavan at Papireddypalle, Ankisettypalle Village, Madanapalle mandal","25-Mar-2026","17-Apr-2026","1000000","Sanction"
"78","Normal/Others","WS/MP18334/2026-2027/287151-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Lady Advocates Rest Room and upgradations to Rajampet Bar Association Building, Rajampet","19-Jun-2026","24-Jul-2026","500000","Sanction"
"79","Normal/Others","WS/MP18373/2026-2027/297288-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing additional amenities to the Community Hall near Sri Shiridi Saibaba Temple at Valmikipuram Village and Mandal, Annamayya District.","24-Jul-2026","22-Aug-2026","2000000","Sanction"
"80","Normal/Others","WS/MP18373/2026-2027/297308-Construction of additional rooms and halls in the existing public and community building","Andhra Pradesh","Palnadu(District Collector Palnadu_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing additional amenities to Community hallin Bucchibapannapalem of Rompicherla Mandal, Palnadu District.","24-Jul-2026","03-Aug-2026","2500000","Sanction"
"81","Normal/Others","WS/MP18334/2024-2025/137937-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Compound wall to Muslim Burrial Ground at East and South side in P. Karampalli Village and GP of Rajampet Mandal","31-Aug-2024","18-Oct-2024","998472","Physical Inspection"
"82","Normal/Others","WS/MP18334/2024-2025/142924-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Compound Wall for the Grama Sachivalayam Complex in Gangaperuru GP of Vontimitta Mandal","23-Sep-2024","15-Oct-2024","497012","Physical Inspection"
"83","Normal/Others","WS/MP18334/2024-2025/145203-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Compound Wall to Sachivalayam Jyothi G.P.","03-Oct-2024","19-Oct-2024","798819","Physical Inspection"
"84","Normal/Others","WS/MP18334/2024-2025/145216-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Compound Wall to Sachivalayam of Madhavaram G.P.","03-Oct-2024","19-Oct-2024","998578","Physical Inspection"
"85","Normal/Others","WS/MP18334/2024-2025/147285-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Compound wall to Anganwadi Building at East and West side in Pulapathuru Village of Pulapathuru GP of Rajampet Mandal","15-Oct-2024","31-Dec-2024","500000","Sanction"
"86","Normal/Others","WS/MP18334/2024-2025/147288-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Compound wall to Anganwadi Building at North and South side in Pulapathuru village of Pulapathuru GP Rajampet Mandal","15-Oct-2024","31-Dec-2024","500000","Sanction"
"87","Normal/Others","WS/MP18373/2024-2025/165151-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Bapatla(DISTRICT COLLECTOR BAPATLA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of Compound Wall to Burialground and Open Room with Roof Slab in Burialground at Medarametla Village adjacent to the Medarametla to Korisapadu Donka Road in Korisapadu Mandal, Bapatla District","13-Jan-2025","11-Mar-2025","1375818","Physical Inspection"
"88","Normal/Others","WS/MP18427/2026-2027/279146-Construction of community centers and community halls","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Construction of Community Hall at Lingala Village, Vatsavai Mandal, NTR Dist","28-Apr-2026","25-May-2026","5000000","Sanction"
"89","Normal/Others","WS/MP18430/2026-2027/280768-Construction of community centers and community halls","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Shri Paka Venkata Satyanarayana (2025-28) (2025-2028)","Elected MP","Construction of Community Hall in R.S.No.430-6,Adhivaram Bazar,Near MavullammaTemple, Bhimavaram","15-May-2026","08-Jul-2026","3000000","Sanction"
"90","Normal/Others","WS/MP18427/2026-2027/281262-Construction of community centers and community halls","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Formation of Gravel and wet mix Road from Door no 85 3-4 to Shivanandapuram Connectivity road Putlampalli in 15th Divison KMC Kadapa","16-May-2026","06-Jul-2026","2500000","Work partially Completed"
"91","Normal/Others","WS/MP18334/2026-2027/287229-Construction of community centers and community halls","Andhra Pradesh","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of SC Community Hall at Urumadla Village of Chityal Mandal, Nalgonda District","19-Jun-2026","20-Jun-2026","2000000","Sanction"
"92","Normal/Others","WS/MP18428/2026-2027/289693-Construction of community centers and community halls","Andhra Pradesh","Eluru(DISTRICT COLLECTOR ELURU_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Community Halla at BC Locality in Nekkalam Gollagudem Gram Panchayat, Agiripalli Mandal in Eluru District","27-Jun-2026","12-Jul-2026","3000000","Sanction"
"93","Repair and Renovation","WS/MP18319/2026-2027/291503-Construction of community centers and community halls","Andhra Pradesh","VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Completion of the incomplete construction of community hall at SC colony at Rompalli VIllage","03-Jul-2026","16-Jul-2026","500000","Sanction"
"94","Normal/Others","WS/MP18319/2026-2027/291509-Construction of community centers and community halls","Andhra Pradesh","VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Construction of stage and Ground levelling at ZP High School at Rompalle Village","03-Jul-2026","16-Jul-2026","500000","Sanction"
"95","Normal/Others","WS/MP18334/2025-2026/205213-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing compound wall near Lakshminarayana Temple in Gundluru village and GP, Rajampet Mandal","23-Jun-2025","22-Jul-2025","600000","Physical Inspection"
"96","Normal/Others","WS/MP18334/2025-2026/205228-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Compound wall to Anganwadi Building East and South at Odiveedu Kaspa of Odiveedu GP Veeraballe Mandal","23-Jun-2025","03-Sep-2025","500000","Physical Inspection"
"97","Normal/Others","WS/MP18334/2025-2026/205241-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of compound wall to the Sachi Valayam of Salabad GP,  Vontimitta Mandal","24-Jun-2025","11-Sep-2025","498857","Physical Inspection"
"98","Normal/Others","WS/MP18334/2025-2026/205242-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Compound wall to the Sachi Valayam of Rachapalli GP, Vontimitta Mandal","24-Jun-2025","11-Sep-2025","499036","Physical Inspection"
"99","Normal/Others","WS/MP18334/2025-2026/211544-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Completion of incomplete compound wall for the Grama Sachivalayam Complex in Gangaperuru GP, Vontimitta Mandal","24-Jun-2025","11-Sep-2025","597200","Physical Inspection"
"100","Normal/Others","WS/MP18334/2025-2026/212588-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Compound wall to School at Bogidivari Palli Village, Peddapalli G.P of Sidhout Mandal.","26-Jun-2025","11-Sep-2025","494301","Physical Inspection"
"101","Normal/Others","WS/MP18373/2025-2026/221050-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing of Compound Wall to PHC Centre at Hanumanthunipadu Village and Mandal, Prakasam District","22-Jul-2025","07-Nov-2025","300000","Sanction"
"102","Normal/Others","WS/MP18373/2025-2026/221051-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing of Compound Wall to Mandal Praja Parishad Office atHanumanthunipadu Village and Mandal, Prakasam District","22-Jul-2025","07-Nov-2025","500000","Sanction"
"103","Normal/Others","WS/MP18319/2025-2026/258834-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Palnadu(District Collector Palnadu_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Construction of compound wall, crematorium and dressing room to BC burial ground in Ipur GP of Ipur mandal, Vinukonda Constituency","20-Jan-2026","11-Feb-2026","1000000","Sanction"
"104","Normal/Others","WS/MP18334/2026-2027/286852-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Compound wall and Minor Repairs to Morampalle ST School at Kothuru ST Colony of Morampalle GP in Irala Mandal","19-Jun-2026","19-Aug-2026","499000","Sanction"
"105","Normal/Others","WS/MP18334/2026-2027/287110-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Compound Wall near Lakshmi Narashima Swamy Temple in Settipalli GP in Sambepalli Mandal","19-Jun-2026","15-Jul-2026","495000","Sanction"
"106","Normal/Others","WS/MP18428/2026-2027/289675-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Nandyal(DISTRICT COLLECTOR NANDYAL_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Compound wall at Left side of Community Health Center at Yallur village, Gospadu(M), Nandyala(D) Bit-1","27-Jun-2026","20-Jul-2026","500000","Sanction"
"107","Normal/Others","WS/MP18428/2026-2027/289676-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Nandyal(DISTRICT COLLECTOR NANDYAL_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Compound wall at Left side of Community Health Center at Yallur village, Gospadu(M), Nandyala(D) Bit-2","27-Jun-2026","20-Jul-2026","500000","Sanction"
"108","Normal/Others","WS/MP18428/2026-2027/289677-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Nandyal(DISTRICT COLLECTOR NANDYAL_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Compound wall at Back side of Community Health Center at Yallur village, Gospadu(M), Nandyala(D) Bit-1","27-Jun-2026","20-Jul-2026","500000","Sanction"
"109","Normal/Others","WS/MP18428/2026-2027/289678-Construction of boundary walls of existing public and community buildings","Andhra Pradesh","Nandyal(DISTRICT COLLECTOR NANDYAL_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Compound wall at Back side of Community Health Center at Yallur village, Gospadu(M), Nandyala(D) Bit-2","27-Jun-2026","20-Jul-2026","500000","Sanction"
