"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"77","Normal/Others","WS/MP101/2025-2026/222857-Purchase of IT systems, including hardware and software for educational purposes","Kerala","KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","purchase of digital equipments for sree chithira vilasam l.p school","28-Jul-2025","10-Feb-2026","1650000","Physical Inspection"
"78","Normal/Others","WS/MP096/2025-2026/243105-Purchase of IT systems, including hardware and software for educational purposes","Kerala","WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers and printers for WOLPS, Paralikunnu, Ward no.02, Muttil Panchayat","21-Oct-2025","07-Mar-2026","166000","Sanction"
"79","Normal/Others","WS/MP099/2024-2025/133019-Development of playground","Kerala","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of Playground for Cricket at Don Bosco Higher Secondary School, Mullakkara, Mannuthy, Thrissur Municipal Corporation, Thrissur District – 680651","05-Jul-2024","02-Dec-2024","175000","Sanction"
"80","Normal/Others","WS/MP18329/2025-2026/136775-Construction of community centers and community halls","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","I propose to utilise my MPLAD fund to construct a Community Development Centre in Erattupetta, which will house a community hall, municipal library, and other facilities. The centre will serve as a hub for various activities, including skill development programs, youth development initiatives, women's empowerment programs, and cultural events. The proposed centre will be constructed on a plot of land owned by the municipality.","23-Aug-2024","24-Apr-2025","5500000","Work partially Completed"
"81","Normal/Others","WS/MP099/2024-2025/136779-Construction of community centers and community halls","Kerala","PATHANAMTHITTA(DISTRICT COLLECTOR PATHANAMTHITTA_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of a “Vayojana Pakal Paripalana Kendram” in Ward No.III of Enadimangalam Grama Panchayat, Pathanamthitta District.","23-Aug-2024","27-Nov-2024","4330000","Sanction"
"82","Normal/Others","WS/MP100/2025-2026/158031-Construction of community centers and community halls","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Construction of Cultural Centre at Laksham Veedu Colony Cat  SC","11-Dec-2024","25-Sep-2025","1850000","Sanction"
"83","Normal/Others","WS/MP094/2024-2025/159307-Construction of community centers and community halls","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Construction of building for Arivilanjapoil Samskarika Nilayam in Udayagiri Grama Panchayath","17-Dec-2024","22-Mar-2025","992209","Physical Inspection"
"84","Normal/Others","WS/MP094/2025-2026/178989-Construction of community centers and community halls","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Construction of Building for Vinoda Vinjana Vikasana Kendram (Community Hall cum Training Centre) in Peravoor GP","04-Mar-2025","11-Feb-2026","30000000","Sanction"
"85","Normal/Others","WS/MP102/2025-2026/189671-Construction of community centers and community halls","Kerala","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Construction of Women Empowerment Hall at Mannakkudy ST Colony, Azhutha Block","07-Apr-2025","08-Apr-2025","1000000","Work partially Completed"
"86","Normal/Others","WS/MP096/2026-2027/190800-Construction of community centers and community halls","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Multipurpose community hall at Chelasserikunnu ST Nagar, Ward No.28, Nilambur Municipality","12-Apr-2025","15-May-2026","2000000","Sanction"
"87","Normal/Others","WS/MP101/2026-2027/207838-Construction of community centers and community halls","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Construction of Resting Centre for old age people","10-Jun-2025","03-Aug-2026","2100000","Sanction"
"88","Normal/Others","WS/MP101/2026-2027/207840-Construction of community centers and community halls","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Construction Of  Resting Centre for old age people","10-Jun-2025","04-Aug-2026","2500000","Sanction"
"89","Normal/Others","WS/MP18405/2025-2026/246060-Construction of community centers and community halls","Kerala","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Shri P. P. Suneer (2024-30) (2024-2030)","Elected MP","New Building for SC Community Centre at ward -10 Kara East of Edavilangu GP","05-Nov-2025","12-Mar-2026","2000000","Sanction"
"90","Trust and Society","WS/MP096/2026-2027/295064-Construction of community centers and community halls","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Lift at Pulikkottil Hyder Smaraka Kala Padana Kendram, Wandoor Panchayat","14-Jul-2026","17-Jul-2026","2200000","Work partially Completed"
"91","Normal/Others","WS/MP101/2024-2025/90207-Construction of public libraries and reading rooms","Kerala","KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Construction of Library building  and purchase of Digital Equipments at Sreechithiravilasam Govt. L P School in Mynagapally Grama Panchayat -Kollam District","23-Sep-2024","13-Nov-2024","1383320","Physical Inspection"
"92","Trust and Society","WS/MP099/2024-2025/132929-Construction of public libraries and reading rooms","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of building for Grameena Vayanasala & Grandhalayam,Parothumneer, Cherupuzha Grama Panchayat.","02-Jul-2024","11-Jul-2024","2000000","Work Completed"
"93","Trust and Society","WS/MP101/2025-2026/142786-Construction of public libraries and reading rooms","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Construction of Building for N E Balram Public Library in Pinarayi Grama Panchayat","23-Sep-2024","17-Jan-2026","2900000","Work partially Completed"
"94","Normal/Others","WS/MP096/2025-2026/178440-Construction of public libraries and reading rooms","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Public Library at CHMKSGS School, Ward No. 13, Mattul Panchayat","01-Mar-2025","14-Jan-2026","1000000","Sanction"
"95","Trust and Society","WS/MP101/2025-2026/183650-Construction of public libraries and reading rooms","Kerala","KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF SULTHANSHA GRANDHASAA BUILDING","18-Mar-2025","04-Apr-2025","2500000","Sanction"
"96","Trust and Society","WS/MP101/2025-2026/186021-Construction of public libraries and reading rooms","Kerala","KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","CONSTRUCTION O FLIBRARY BIULDING","24-Mar-2025","03-Apr-2025","2100000","Work partially Completed"
"97","Trust and Society","WS/MP099/2025-2026/214123-Construction of public libraries and reading rooms","Kerala","ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of building for Kasturba Memorial Grandhasala and Vayanasala (Reg. No. 66), Ponga P.O, Kainakary South Village, Kuttanad Taluk, Alappuzha District","15-Oct-2025","10-Feb-2026","1000000","Sanction"
"98","Trust and Society","WS/MP095/2025-2026/257967-Construction of public libraries and reading rooms","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Construction of building Aksharam Library,Pattamkallu,Nedumangadu Municipality ,TVPM","08-Jan-2026","13-Jan-2026","1821116","Physical Inspection"
"99","Trust and Society","WS/MP094/2025-2026/265212-Construction of public libraries and reading rooms","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Construction of Building for CH Raman Gurukkal Smaraka Vayanashala and Grandhalayam","03-Feb-2026","17-Feb-2026","3200000","Sanction"
"100","Trust and Society","WS/MP102/2025-2026/272054-Construction of public libraries and reading rooms","Kerala","ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Construction of Building for Vaduthala Public Library and Reading Room","02-Mar-2026","07-Mar-2026","4000000","Sanction"
"101","Normal/Others","WS/MP096/2024-2025/132556-Purchase of books for public libraries/ digitization of library books","Kerala","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing books for Thalassery Grameena Vayanashala at Thalassery, Deshamangalam Panchayat","15-Jun-2024","25-Sep-2024","50000","Physical Inspection"
"102","Normal/Others","WS/MP099/2025-2026/214223-Purchase of books for public libraries/ digitization of library books","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of books to E.M.S Cultural Centre and Library, Reg. No. 13 KNR 9254, Mullanmotta, Thalamunda, Kanhirode P.O, Munderi Grama Panchayat, Kannur District  670592.","15-Oct-2025","11-Mar-2026","50000","Physical Inspection"
"103","Normal/Others","WS/MP099/2026-2027/272678-Purchase of books for public libraries/ digitization of library books","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of books to Kattayal Navachethana Vayanasala and Grandhalayam, Reg. No. 13 TPA 6222, Chapparapadavu Grama Panchayat, Thadikkadavu P.O, Kannur District 670581","06-Mar-2026","20-May-2026","50000","Sanction"
"104","Trust and Society","WS/MP099/2024-2025/132938-Construction of additional rooms and halls in the existing public and community building","Kerala","PATHANAMTHITTA(DISTRICT COLLECTOR PATHANAMTHITTA_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of 2nd Floor atop the existing building viz. ""Snehalayam"" being operated by E.M.S Charitable Society (Reg.No. PTM/TC/14/2013), Konni GP.","04-Jul-2024","12-Aug-2024","2804264","Physical Inspection"
"105","Normal/Others","WS/MP096/2025-2026/145348-Construction of additional rooms and halls in the existing public and community building","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of a portion of the first storey building of C H Mohammed Koya Chair for Studies on Developing Societies at University of Calicut, Ward No.22, Pallikkal Panchayat","04-Oct-2024","23-Jul-2025","2317482","Physical Inspection"
"106","Normal/Others","WS/MP096/2026-2027/288359-Construction of additional rooms and halls in the existing public and community building","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Building for the CH Mohammed Koya Chair for studies on Developing Societies, University of Calicut, Pallikkal Panchayath (Construction of balance portion of the first floor of the building)","23-Jun-2026","16-Jul-2026","1500000","Sanction"
"107","Normal/Others","WS/MP096/2024-2025/145347-Construction of boundary walls of existing public and community buildings","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of side protection wall at town square, Wandoor, ward no. 19, Wandoor Panchayat","04-Oct-2024","28-Nov-2024","500000","Sanction"
"108","Normal/Others","WS/MP102/2025-2026/223699-Construction of boundary walls of existing public and community buildings","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Construction of Compound wall with gate at Ambedkar College of Arts and Science, Wandoor Gram Panchayath","31-Jul-2025","13-Jan-2026","820454","Physical Inspection"
"109","Trust and Society","WS/MP096/2025-2026/234148-Construction of boundary walls of existing public and community buildings","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Compound wall for Sayyid Muhammed Ali Shihab Thangal Memorial Arts and Science Womens College, Ward no.15, Athavanad Panchayath.","15-Sep-2025","22-Sep-2025","2582051","Physical Inspection"
"110","Normal/Others","WS/MP099/2024-2025/136778-Construction of buildings for community cultural activities","Kerala","PATHANAMTHITTA(DISTRICT COLLECTOR PATHANAMTHITTA_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of first floor of Desiya Vayanasala for cultural activities in Ward No: XIII of Mezhuveli Grama Panchayath","23-Aug-2024","23-Aug-2024","997581","Physical Inspection"
"111","Normal/Others","WS/MP094/2025-2026/159371-Construction of buildings for community cultural activities","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Building for Vinoda Vijnana Vikasana Kendram (V-Kendra)","17-Dec-2024","09-Jan-2026","5500000","Sanction"
"112","Trust and Society","WS/MP18405/2025-2026/232581-Construction of buildings for community cultural activities","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri P. P. Suneer (2024-30) (2024-2030)","Elected MP","FIRST FLOOR CONSTRUCTION FOR CULTURAL CENTRE ON THE BUILDING OWNED BY UNNI SMARKA GRANDHALAYAM,KOTHAMUKKU,VELIYANKODE GRAMA PANCHAYATH WARD-12","15-Sep-2025","19-Feb-2026","3000000","Sanction"
"113","Normal/Others","WS/MP096/2025-2026/145605-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of additional rooms for magistrate court, Nilambur. Ward no. 33, Nilambur Municipality.","05-Oct-2024","11-Apr-2025","286028","Physical Inspection"
"114","Normal/Others","WS/MP096/2026-2027/182272-Purchase of motor boats for flood and cyclone prone areas","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Inflatable Boad (Rubber Dinghy) with Outboard Engine at Flood Disaster Area, Fire and Rescue Station Nilambur, Nilambur Municipality","16-Mar-2025","15-May-2026","700000","Sanction"
"115","Normal/Others","WS/MP099/2025-2026/132947-Construction of bus-sheds or bus-stops","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of a Bus shed in Naduvil Panchayath Bus Stand, Naduvil Grama Panchayat, Kannur Dist.","04-Jul-2024","21-Aug-2025","841700","Physical Inspection"
"116","Normal/Others","WS/MP101/2026-2027/207834-Construction of bus-sheds or bus-stops","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Construction of Bus stop in front of Govt. Higher Secondery School Chittariparamba","10-Jun-2025","19-May-2026","540000","Physical Inspection"
"117","Normal/Others","WS/MP096/2026-2027/269642-Construction of bus-sheds or bus-stops","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Bus Stop Cabin at Kodathipadi, Nilambur Municipality","19-Feb-2026","15-May-2026","1500000","Sanction"
"118","Normal/Others","WS/MP099/2024-2025/132662-Construction of rooms and halls in school and colleges","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of building for Areekkamala Government UP School, Eruvessi Grama Panchayat, Kannur District","20-Jun-2024","23-Aug-2024","2615256","Physical Inspection"
"119","Normal/Others","WS/MP099/2024-2025/132953-Construction of rooms and halls in school and colleges","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of building for BUDS School & Rehabilitation Centre in Ward no.X (Kandakasseri), Payyavoor Grama Panchayath","04-Jul-2024","25-Mar-2025","2368505","Physical Inspection"
"120","Normal/Others","WS/MP096/2024-2025/132958-Construction of rooms and halls in school and colleges","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of High-tech theatre classroom at PTMVHSS, Maruthoorkonam, Ward no.14, Kottukal Panchayat","04-Jul-2024","27-Jul-2024","1499700","Physical Inspection"
