"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"1412","Normal/Others","WS/MP842/2026-2027/285016-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Ambalaparambath Arakulangara road  Nadakkuthazha distributary canal in Vatakara Municipality","11-Jun-2026","2000000","02-Jul-2026"
"1413","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Keezhpalliyali Drainage cum Road in Divishion 31 Pootholam","04-Jul-2025","1500000","NA"
"1414","Normal/Others","WS/MP842/2024-2025/146117-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Chathoth Kandi Paremmal Mukku  Road  in Ward No:05 (Cocreating ), Onchiyam GP, Vatakara Block Kozhikode Dist, (Work: General)","08-Oct-2024","300000","03-Dec-2024"
"1415","Normal/Others","WS/MP842/2024-2025/144170-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Construction of Aangankandy - Valiyaparamb- Perattumpoyil - Khadi.  Road ”  (Concreting) in Ward 07,Nanmanda (GP), Chelannur (Block), Kozhikode","28-Sep-2024","1000000","05-Dec-2024"
"1416","Normal/Others","WS/MP842/2024-2025/144174-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Construction Drainage in Mundakkapoyil Rajagiri Road  in Ward 04, Unnikulam (GP), (Balussery BLOCK), Kozhikode","28-Sep-2024","1000000","03-Dec-2024"
"1417","Normal/Others","WS/MP842/2024-2025/139169-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kalangotu Para Pilakkumchal Road”  (Concreting) in Division:08, Mukkam Municipality, Kozhikode","05-Sep-2024","1000000","07-Dec-2024"
"1418","Normal/Others","WS/MP842/2024-2025/139179-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Manappuram-Edakkuti Mukku  Road  (Concreting) in Ward 01, Thiruvallur GP, Thodannur Block, Kozhikode (Last Reach Ch:0/377 to 0/542)","05-Sep-2024","850000","06-Dec-2024"
"1419","Normal/Others","WS/MP842/2024-2025/139208-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Nelliparambu Iruppayimmal Road” (Concreting) in Ward 13, Unnikulam GP, Balussery Block, Kozhikode","05-Sep-2024","1000000","05-Dec-2024"
"1420","Normal/Others","WS/MP842/2024-2025/139209-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Nadukkudi Mukk Paremmal Mukk Road”  (Concreting) in Ward 13, Azhiyoor (GP), Vadakara Block, Kozhikode","05-Sep-2024","1000000","06-Dec-2024"
"1421","Normal/Others","WS/MP842/2025-2026/157690-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Construction of Avikkal Kuriyadi Beach Road ” (Concreting) in Ward -1 , Kuriyadi, Vadakara Muncipality, Kozhikode- (Work -G )","09-Dec-2024","1000000","20-Jan-2026"
"1422","Normal/Others","WS/MP842/2026-2027/157691-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Aniyari Siva Kshetram Road (Concreting), Villiappally (GP), Ward -11, Thodannur (BP), Kozhikode Dist (Work- G) Phase II","09-Dec-2024","200000","23-May-2026"
"1423","Normal/Others","WS/MP842/2024-2025/165404-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Punathil Mukku Maruthiyat Road(Concreting)","14-Jan-2025","417819","14-Jan-2025"
"1424","Normal/Others","WS/MP842/2024-2025/165408-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Karindhora Thenggin Chola Mukku Road","14-Jan-2025","922888","01-Feb-2025"
"1425","Normal/Others","WS/MP842/2024-2025/165413-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Puthiyottum kandi Peringodu Mala ST Unnathi Samskarika Nilayam Road with side protection Tharing","14-Jan-2025","2000000","01-Feb-2025"
"1426","Normal/Others","WS/MP842/2026-2027/165438-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of  Varikolithazha  Laksham Veed  Road (Concreting) in Ward No 16 Thikkodi (GP)  Melady (BP) Kozhikode (SC)","14-Jan-2025","1550000","23-May-2026"
"1427","Normal/Others","WS/MP842/2026-2027/165446-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of  High School Ground Road Thrikottur Road (Concreting) in Ward No 17 Thikkodi (GP) Melady (BP) Kozhikode","14-Jan-2025","280000","21-May-2026"
"1428","Normal/Others","WS/MP842/2026-2027/165447-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of  Thrikottur UP School Prasanthi Mukku Road (Concreting) in Ward No 17 Thikkodi (GP)  Melady (BP) Kozhikode","14-Jan-2025","380000","23-May-2026"
"1429","Normal/Others","WS/MP842/2026-2027/165448-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of  Thrikottur UP School Canal Mukku Road  (Concreting) in Ward No 17 Thikkodi (GP)  Melady (BP) Kozhikode","14-Jan-2025","240000","21-May-2026"
"1430","Normal/Others","WS/MP842/2026-2027/165449-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of  Kothayad Pathway  (Concreting) in Ward 17 Thikkodi (GP)  Melady (BP) Kozhikode","14-Jan-2025","600000","23-May-2026"
"1431","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Madathil Thaze Pathway In Ward No. 17 (Concreting)","20-Sep-2025","600000","NA"
"1432","Normal/Others","WS/MP842/2026-2027/235959-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of  Gadhi Kurikkal Kav Pathway in Ward No. 17 (Concreting)","20-Sep-2025","700000","07-Aug-2026"
"1433","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction AEO Office Kodimukku Pathway in Ward No. 17 (Concreting)","20-Sep-2025","1000000","NA"
"1434","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction Saradhimukku Puliyakundil Nadapatha in Ward No. 17 (Concreting)","20-Sep-2025","450000","NA"
"1435","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kizhakke Thandora Mukku Cherukutti Road in Ward No. 17 (Concreting)","20-Sep-2025","500000","NA"
"1436","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kolakulangara Pathway In Ward No. 17(Concreting)","20-Sep-2025","400000","NA"
"1437","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kav Road, Valiyaparambil in Ward No. 17 (Concreting)","20-Sep-2025","1400000","NA"
"1438","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Sakthimandiram Meetalepalli Kav Road In Ward No. 17 (Concreting)","20-Sep-2025","450000","NA"
"1439","Trust and Society","NA-Construction of rooms and halls in school and colleges","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction Classroom Building For Amrutha Bharathi Vidyanikethan school","01-Jul-2026","7500000","NA"
"1440","Normal/Others","NA-Providing CCTV camera system for security of public areas","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Installation of CCTV Surveillance System at District Planning Office Kozhikode","12-Nov-2024","300000","NA"
"1441","Normal/Others","WS/MP842/2024-2025/139486-Setting up of kitchen and pantries","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Purchase of Furniture For Dinning Hall in Chevayoor  AUP SCHOOL, Kozhikode.( School code17457)","06-Sep-2024","447580","27-Dec-2024"
"1442","Normal/Others","WS/MP842/2025-2026/168937-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Vettekkeri Parambu Puthoorvattom Road (Concreting) With Side Protection, Panayi , Balussery(GP) Kozhikode","25-Jan-2025","1000000","07-Aug-2025"
"1443","Normal/Others","WS/MP842/2024-2025/175817-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Thayyil Nadapatha Concreting in  ward No05 Thikkodi Grama Panchayath Melady Block Kozhikode Dist","15-Feb-2025","651725","18-Feb-2025"
"1444","Normal/Others","WS/MP842/2025-2026/178991-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Oravil Parambath Chettiyankandi Road in  Ward 05, Ulliyeri GP Balusheri Block Panchayth Kozhikode Concreting","04-Mar-2025","600000","20-Jan-2026"
"1445","Normal/Others","WS/MP842/2023-2024/123541-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kunnathchalil-Changaroth Thaze_ Naripatta Up School Road ( Concreting )  Ward 12,13,15 - Naripatta Grama Panchayath, Kozhikode (Dist) (Work Type: General)","08-Mar-2024","1209710","12-Mar-2024"
"1446","Normal/Others","WS/MP842/2024-2025/113623-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Aniyari Siva Kshetram Road (Concreting), Villiappally Grama Panchayath, Ward -11, Thodannur Block,  (Kozhikode Dist.) Pin:673104 (Work- G)","24-Feb-2024","1000000","06-Nov-2024"
"1447","Normal/Others","WS/MP842/2024-2025/113624-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Kalpalli Meethal Kunnari Road (Concrete 94 Meter) Ward No: 20 Vengeri Madam, Chathamangalam GP, Kunnamangalam Block, NIT Campus (Po),Pin: 673601(Work- G)","24-Feb-2024","347611","07-Dec-2024"
"1448","Normal/Others","WS/MP842/2025-2026/205878-Construction of buildings for crèches and anganwadies","Kerala","PATHANAMTHITTA(DISTRICT COLLECTOR PATHANAMTHITTA_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Anganvadi Building (No. 134), ward No.12 in Koipuram Grama Panchayath","02-Jun-2025","2000000","29-Aug-2025"
"1449","Normal/Others","WS/MP842/2024-2025/142775-Development of playground","Kerala","PATHANAMTHITTA(DISTRICT COLLECTOR PATHANAMTHITTA_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of playground at Kaviyoor Grama Panchayath Ward-13, Pathanamthitta (General)","23-Sep-2024","1997018","11-Nov-2024"
"1450","Normal/Others","WS/MP842/2025-2026/149258-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Low mast light at the Kayyuri Pumb junction”, Near Sankara Narayana Moorthy temple. In Ward 9, Pallickathodu (GP)Pampady Block, Kottayam (Dist)","24-Oct-2024","250000","22-May-2025"
"1451","Normal/Others","WS/MP842/2025-2026/149259-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Low mast light in  Challoli junction”, Near Challoli Drinking Water Project Ward 8 , Pallickathodu (GP).Pampady Block, Kottayam(Dist)","24-Oct-2024","250000","22-May-2025"
"1452","Normal/Others","WS/MP842/2025-2026/149260-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Low mast light in Parathanam Junction”, Near SNDP Mandiram Ward 12, Pallickathodu (GP)“Low mast light in Parathanam Junction”, Near SNDP Mandiram Ward 12, Pallickathodu (GP)Pampady Block, Kottayam(Dist)","24-Oct-2024","250000","16-May-2025"
"1453","Normal/Others","WS/MP842/2025-2026/149261-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Low mast light in Chappath junction”, Near Chappath  Water Authority pumping Station in ward 10 Pallickathodu (GP).Pampady Block, Kottayam(Dist)","24-Oct-2024","250000","20-May-2025"
"1454","Normal/Others","WS/MP842/2025-2026/149262-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Low mast light in  Kavungumpalam Junction”, Near Anickad church,Ward 4, Pallickathodu (GP),Pampady Block, Kottayam(Dist)","24-Oct-2024","250000","16-May-2025"
"1455","Normal/Others","WS/MP842/2025-2026/149263-Lighting of public spaces","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","“Low mast light in  Kurumkudi junction,” Near Kurumkudi Anganwadi&ARFSC Bank. Ward 10 , Pallickathodu (GP),Pampady Block, Kottayam(Dist)","24-Oct-2024","250000","20-May-2025"
"1456","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of Bipin Rawath Road in ward Kuttikatt No 2 Taring Kooroppada GP Pampady BP Kottayam Dist","07-Nov-2025","750000","NA"
"1457","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Smt. P. T. Usha (2022-28) (2022-2028)","Nominated MP","Construction of KalayatholilmeenadompadiTholanickalRoad Concreting","07-Nov-2025","750000","NA"
