"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"74","Kerala","Purchase of vans and buses for educational institutions","WS/MP095/2025-2026/257601","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","15-Jul-2026","TATA MOTORS","Payment Success","1746080"
"75","Kerala","Purchase of vans and buses for educational institutions","WS/MP095/2025-2026/257602","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","17-Jul-2026","TATA MOTORS","Payment Success","1761800"
"76","Kerala","Purchase of vans and buses for educational institutions","WS/MP095/2025-2026/257620","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","18-Jul-2026","TATA MOTORS","Payment Success","1746080"
"77","Kerala","Purchase of vans and buses for educational institutions","WS/MP095/2025-2026/257622","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","20-Jul-2026","TATA MOTORS","Payment Success","2666032"
"78","Kerala","Purchase of equipment for crèches and anganwadies","WS/MP095/2025-2026/257628","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","01-Sep-2026","UNITED MARKETING SPORTS EMPORIUM","Payment In-Progress","311500"
"79","Kerala","Construction of public libraries and reading rooms","WS/MP095/2025-2026/257967","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","13-Jan-2026","Rejikumaran Thampy G","Payment Success","1821116"
"80","Kerala","Lighting of public spaces","WS/MP095/2025-2026/261145","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","22-Jul-2026","R G ELECTRONICS","Payment Success","235332"
"81","Kerala","Construction of rooms and halls in school and colleges","WS/MP095/2026-2027/295772","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","22-Jul-2026","MANUMOH","Payment Success","98122"
"82","Kerala","Setting up of kitchen and pantries","WS/MP095/2026-2027/299278","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","01-Aug-2026","District Nirmithi Kendra","Payment Success","513041"
"83","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/117361","IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","07-Dec-2024","Biju Peter","Payment Success","464853"
"84","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132372","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","12-Jul-2024","SAMEER HYDER","Payment Success","367434"
"85","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132532","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","11-Sep-2024","FAZALUL HAQUE K","Payment Success","228870"
"86","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132533","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","15-Jul-2024","Muhammed Nasim K","Payment Success","356297"
"87","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132534","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","15-Jul-2024","Muhammed Nasim K","Payment Success","127296"
"88","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132535","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","19-Jun-2024","SHANAVAS EV","Payment Success","971608"
"89","Kerala","Lighting of public spaces","WS/MP096/2024-2025/132536","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","07-Oct-2024","Kerala Electrical And Allied Engineering Company","Payment Success","492987"
"90","Kerala","Lighting of public spaces","WS/MP096/2024-2025/132537","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","08-Oct-2024","Kerala Electrical And Allied Engineering Company","Payment Success","492987"
"91","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132555","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","06-Jul-2024","MOHAMED SANOOJ T K","Payment Success","396289"
"92","Kerala","Purchase of books for public libraries/ digitization of library books","WS/MP096/2024-2025/132556","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","08-Oct-2024","DC BOOKSHOP","Payment Success","50000"
"93","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP096/2024-2025/132558","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","23-Feb-2025","RAVATTAMANGALAM LCCS","Payment Success","481516"
