"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"186","Chhattisgarh","Purchase of hospital equipment","WS/MP225/2024-2025/157013","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","17-Feb-2026","CMHO BALOD","Payment Success","100000"
"187","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/157014","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","18-Jan-2025","CMHO BALOD","Payment Success","500000"
"188","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/157014","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","28-Mar-2025","CMHO BALOD","Payment Success","500000"
"189","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/157015","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","18-Jan-2025","CMHO BALOD","Payment Success","500000"
"190","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/157015","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","03-Apr-2025","CMHO BALOD","Payment Success","499993"
"191","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/158944","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","14-May-2025","ECONATIVE VENTURES PRIVATE LIMITED","Payment Success","248250"
"192","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/158944","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","08-Jul-2025","ECONATIVE VENTURES PRIVATE LIMITED","Payment Success","248250"
"193","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/158945","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","14-May-2025","ECONATIVE VENTURES PRIVATE LIMITED","Payment Success","248250"
"194","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/158945","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","08-Jul-2025","ECONATIVE VENTURES PRIVATE LIMITED","Payment Success","248250"
"195","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/158946","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","14-May-2025","ECONATIVE VENTURES PRIVATE LIMITED","Payment Success","248250"
