"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"169","Normal/Others","WS/MP071/2025-2026/223158-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Paver Block at Jonaki Nagar Path, Kamalabaria Gaon","31-Jul-2025","700000","25-Nov-2025"
"170","Normal/Others","WS/MP071/2025-2026/223186-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Dhekargarha Sarucharal Khat Sanjogi Path, Dhakorgoraha Komar Gaon","31-Jul-2025","700000","25-Nov-2025"
"171","Normal/Others","WS/MP071/2025-2026/223189-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sarberwar Gaonbura Path, Puranimati Satra Gaon near Panichakuwa Borpukhuri to National Highway","31-Jul-2025","700000","25-Nov-2025"
"172","Normal/Others","WS/MP071/2025-2026/223190-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sahpuria Gaon Namghar Honjugi Path, Porbotia Gaon","31-Jul-2025","700000","25-Nov-2025"
"173","Normal/Others","WS/MP071/2025-2026/223192-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Turi Chuk-Chakalani  Pathar Path, Chakalani Pathar","31-Jul-2025","650000","25-Nov-2025"
"174","Normal/Others","WS/MP071/2025-2026/223193-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Kalbari Gaonburha Path, Kalbari","31-Jul-2025","700000","25-Nov-2025"
"175","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Borthakur Chuk Sunari Gaon Path, Sonari Gaon","31-Jul-2025","700000","NA"
"176","Normal/Others","WS/MP071/2025-2026/223220-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Pachim Disoi Nagar Path, Rajahawli","31-Jul-2025","500000","10-Feb-2026"
"177","Normal/Others","WS/MP071/2025-2026/223221-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Rajotia Neog Chuk Path, Rajahawli","31-Jul-2025","500000","10-Feb-2026"
"178","Normal/Others","WS/MP071/2025-2026/223224-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Chikari Chuk Upa Path, Potia Gaon","31-Jul-2025","250000","10-Feb-2026"
"179","Normal/Others","WS/MP071/2025-2026/223315-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Paver Block Road at Swaraj Path, Bohotia Gaon","31-Jul-2025","700000","25-Nov-2025"
"180","Normal/Others","WS/MP071/2025-2026/223319-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Meleng Gayan Gaon Bhakat Chuk Path, Meteli","31-Jul-2025","1150000","25-Nov-2025"
"181","Normal/Others","WS/MP071/2025-2026/223317-Construction of buildings for multi-gym","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Gymnasium of Kakojan Football Coaching Center, Bongaon","31-Jul-2025","600000","10-Feb-2026"
"182","Normal/Others","WS/MP831/2025-2026/132667-Construction of buildings for multi-gym","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Building for multi-gym near ABSU office at Uttar Kajalgaon, near National High Way.","20-Jun-2024","2500000","21-May-2025"
"183","Normal/Others","NA-Development of public parks","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of boundary wall of science centre at Kajalgaon, chirang.","03-Jan-2026","3500000","NA"
"184","Normal/Others","NA-Development of public parks","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Swahid smarak of Lambodhar Singha  (CRPF) at village kakaragaon Bhatipara under Dangtal VCDC.","18-Jul-2026","600000","NA"
"185","Normal/Others","NA-Development of playfields and sports grounds","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Development of Panchagram Foot ball play ground under Dangtal VCDC, chirang.","03-Jan-2026","600000","NA"
"186","Repair and Renovation","NA-Development of playfields and sports grounds","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Renovation of sports podium and field development at Samaj Seva Sangha at Simlaguri village under Dangtal VCDC.","14-Feb-2026","1000000","NA"
"187","Normal/Others","NA-Development of playfields and sports grounds","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Development of No.1. Tangabari play ground under Subaijhar VCDC, Boro Bazar Dev. Block.","13-Jul-2026","1000000","NA"
"188","Normal/Others","WS/MP831/2025-2026/132602-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of RCC Box Culvert at Dhaligaon  village near Damanti Brahma's House, Chirang","18-Jun-2024","1000000","23-Jun-2025"
"189","Normal/Others","WS/MP831/2025-2026/132603-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of RCC Box Culvert at Dwimuguri Village, Palashbari near Joyanta Basumatary.","18-Jun-2024","1000000","08-Jul-2025"
"190","Normal/Others","WS/MP831/2025-2026/132608-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of RCC Box Culvert at Chota Amguri Village near Thularam Basumatary's House under Ranchaidham VCDC, Chirang.","18-Jun-2024","1500000","22-May-2025"
"191","Normal/Others","NA-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of box culvert at Pachim Bilashpur near PWD road, Satipur- Bilashpur VCDC.","13-Jul-2026","700000","NA"
"192","Normal/Others","NA-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Box culvert at Pachim Bilashpur village road under Satipur- Bilashpur VCDC.","13-Jul-2026","700000","NA"
"193","Normal/Others","NA-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Box culvert Duramari Stream( Gage's land) at Goibari village under Ranchaidham VCDC.","13-Jul-2026","500000","NA"
"194","Normal/Others","WS/MP831/2025-2026/132564-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of RCC Box Culvert at Anthaiguri(Silguri) village under Dangtal VCDC, Chirang.","17-Jun-2024","1800000","29-May-2025"
"195","Normal/Others","WS/MP831/2025-2026/137439-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of RCC Box Culvert at Purba-Golajhar village road under Ashrabari VCDC , Sidli Dev. Block.","28-Aug-2024","800000","10-Mar-2026"
"196","Normal/Others","WS/MP831/2025-2026/137440-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of RCC Box Culvert at Modati village Road near Samuel Mardi house under Runikata VCDC.","28-Aug-2024","700000","04-Feb-2026"
"197","Normal/Others","WS/MP831/2025-2026/141891-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Box Culvert at Shymthaibary Village road under Bangaldaba VCDC,","20-Sep-2024","1000000","28-Jan-2026"
"198","Normal/Others","WS/MP831/2025-2026/143377-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Bridge at Dawkhanwgwr-2 over Fwilamari dong near Hozor ali house under Boro-Bazar TD Block.","25-Sep-2024","2200000","23-Jun-2025"
"199","Normal/Others","WS/MP831/2025-2026/143379-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Culvert at Poshim Bilaspur near Brahma Mandir underSatipur- Bilaspur VCDC","25-Sep-2024","500000","26-Aug-2025"
"200","Normal/Others","WS/MP831/2025-2026/143380-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Culvert at Bilaspur near VCDC office under Satipur-Bilaspur, Sidli Dev.Block.","25-Sep-2024","500000","26-Aug-2025"
"201","Normal/Others","WS/MP831/2025-2026/144715-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Box Culvert at Dawkanagwr-1 under Rowmary VCDC, Boro Bazar TD Block.","30-Sep-2024","1000000","29-Aug-2025"
"202","Normal/Others","WS/MP831/2025-2026/144716-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Box Culvert at Hasraobary near Mohendra Barman House under Birhangaon VCDC.","30-Sep-2024","500000","04-Nov-2025"
"203","Normal/Others","WS/MP831/2025-2026/144717-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Box Culvert at Kukurmary near Nopori Ray House under sidli Dev, Block.","30-Sep-2024","500000","19-Nov-2025"
"204","Normal/Others","WS/MP831/2025-2026/147363-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of RCC box culvert near Nayapara village play ground under Dangatl VCDC,","15-Oct-2024","500000","19-Nov-2025"
"205","Normal/Others","WS/MP831/2025-2026/179713-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of RCC Box culvert at Habrubari village near Ramesh Brahma House under Birhanggaon VCDC.","06-Mar-2025","500000","11-Jun-2025"
"206","Normal/Others","WS/MP831/2025-2026/187176-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of culvert at Pashim Bilashpur under Satipur Bilashpur VCDC.","27-Mar-2025","500000","26-Aug-2025"
"207","Normal/Others","WS/MP831/2025-2026/209182-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of culvert at Barigara village near Kalapahar house under Birhangaon VCDC.","16-Jun-2025","500000","02-Mar-2026"
"208","Normal/Others","NA-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Box Culvert at Kukurmary near Rabha House under Kajalgaon Tc.","12-Jul-2026","500000","NA"
"209","Normal/Others","NA-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Box Culvert at Kukurmary near Ananta House under KajalgaonTc.","12-Jul-2026","500000","NA"
"210","Normal/Others","NA-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Box Culvert at No.1 Chapaguri near Pronob Mandir.","12-Jul-2026","500000","NA"
"211","Normal/Others","NA-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Box Culvert at No.1 Chapaguri near Mahila Somity.","12-Jul-2026","500000","NA"
"212","Normal/Others","NA-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Box Culvert at Pathargaon near Supela house under Kashikotra VCDC.","12-Jul-2026","500000","NA"
"213","Normal/Others","NA-Construction of culverts and bridges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Box Culvert at Pashim Ankarbari near Asauddin house under Kodomtala VCDC.","12-Jul-2026","500000","NA"
"214","Normal/Others","WS/MP831/2026-2027/226362-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of roads at Dalhapara village under Roumary VCDC.","11-Aug-2025","1000000","18-Jun-2026"
"215","Normal/Others","WS/MP831/2025-2026/217298-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Dogarpara to Dwisingpuri link road ( Komla kt. bnrahma house to Krishna Brahma house.","12-Jul-2025","1000000","05-Mar-2026"
"216","Normal/Others","WS/MP831/2025-2026/217309-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of road from Uzanbazar ABSU to Hasraobari Village under Birhangaon VCDC.","12-Jul-2025","1000000","05-Feb-2026"
"217","Normal/Others","WS/MP831/2026-2027/217516-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of road from Digdar Narzary house to Saiten Brahma house via Nabin Narzary House at North Rowmari under Rowmari VCDC.","12-Jul-2025","1000000","18-Jun-2026"
"218","Normal/Others","WS/MP831/2025-2026/218036-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Kakragaon Village road from Basugaon PWD road to Bidhyapur PWD road under Tilokgaon VCDC.","14-Jul-2025","500000","13-Mar-2026"
"219","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Monglagaon (Nepali)village  road from Saitenno mandal house to Dipa upadya, Krishna Uppaddya to Drubho hodal, Gopal Sharma to Khinu Sharma house under Bangaldaba VCDC.","14-Jul-2025","1000000","NA"
"220","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road from Sayaram House to Bengtal to Birhangaon PWD road under Kadamtala VCDC, Sidli Dev. Block, Chirang.","30-Oct-2025","4500000","NA"
"221","Normal/Others","WS/MP831/2025-2026/165167-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road from organg Basumatary House to Sanjib Basumatary House under Birhangaon VCDC, Sidli Dev.Block.","13-Jan-2025","500000","12-Aug-2025"
"222","Normal/Others","WS/MP831/2025-2026/165168-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road from Danswrang daimary house to Jumblao Goyari house under sidli Dev. Block, Chirang.","13-Jan-2025","500000","12-Aug-2025"
"223","Normal/Others","WS/MP831/2025-2026/144712-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road at Shiv nagar, Dangtal Bazar under Dangtal VCDC,","30-Sep-2024","2000000","26-Aug-2025"
"224","Normal/Others","WS/MP831/2025-2026/144713-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of road at New Nilibari from Kanti Chakrabarty house to Kalu Chakrabarty house under Bangaldaba VCDC, chirang.","30-Sep-2024","1200000","26-Aug-2025"
"225","Normal/Others","WS/MP831/2025-2026/147354-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road from Damfer house to Hareswar Aopramhary at Sanapur village under Sidli Block.","15-Oct-2024","500000","26-Aug-2025"
"226","Normal/Others","WS/MP831/2026-2027/147355-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road from Ganga Mandir to Biren Ray house at Tangabari village.","15-Oct-2024","500000","05-Aug-2026"
"227","Normal/Others","WS/MP831/2025-2026/147356-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road from Tarjan house to Zulko house under Kajalgaon VCDC","15-Oct-2024","500000","12-Aug-2025"
"228","Normal/Others","WS/MP831/2025-2026/147357-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of road from Bangaldaba PWD road to Dodraguri village road under Bangaldaba VCDC.","15-Oct-2024","500000","24-Dec-2025"
"229","Normal/Others","WS/MP831/2025-2026/147358-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road from Badsha Ali house to Hasraobari Shamshan ghat under Birhangaon VCDC.","15-Oct-2024","500000","04-Nov-2025"
"230","Normal/Others","WS/MP831/2025-2026/147359-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road at Bandwguri village road under Rowmari VCDC.","15-Oct-2024","500000","22-Dec-2025"
"231","Normal/Others","WS/MP831/2026-2027/147360-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road at Katalguri village under Dangtal VCDC.","15-Oct-2024","500000","24-Jul-2026"
"232","Normal/Others","WS/MP831/2026-2027/249065-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of rooms at Croft Memorial Hospital, Tukrajhar under Tukrajhar VCDC, Cirang.","18-Nov-2025","2000000","20-Jun-2026"
"233","Normal/Others","WS/MP831/2025-2026/132613-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of road from Kukurmari Market to Namghor, ward No. 3 under Kajalgaon MB.","18-Jun-2024","3000000","05-Jun-2025"
"234","Normal/Others","WS/MP831/2025-2026/132675-Construction of roads, link roads, pathways or any other road with or without drainage system","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of road at Amguri No.1 village under Dangtal VCDC, Sidli Dev. Block.","20-Jun-2024","1500000","12-Jul-2025"
"235","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Purchase of IT systems, for education purpose of Basugaon College, Chirang","18-Jun-2024","1500000","NA"
"236","Normal/Others","NA-Construction of public libraries and reading rooms","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of study centre at Rourwthwn literary trust  near Chirang Dist. Bodo Sahitya Sabha, kajalgaon, chirang.","22-Dec-2025","1500000","NA"
"237","Normal/Others","WS/MP831/2025-2026/137434-Construction of public libraries and reading rooms","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Study room near Swarup Sthiti Prachar Sangsad, Bengtal gate under Sidli Dev.Block.","28-Aug-2024","1500000","09-Oct-2025"
"238","Normal/Others","WS/MP071/2025-2026/222950-Construction of public libraries and reading rooms","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Library in North East Military School, Hawargaon, Bijini","29-Jul-2025","1500000","29-Dec-2025"
"239","Normal/Others","WS/MP831/2026-2027/217517-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Crematorium at Polashguri village under Rowmari VCDC","12-Jul-2025","1400000","22-Jul-2026"
"240","Repair and Renovation","NA-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Renovation of existing boundary wall of Gossaigaon village burial ground.","11-Aug-2025","500000","NA"
"241","Normal/Others","WS/MP831/2025-2026/132606-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of crematorium at Kishan Bazar, Amlaiguri Village , Chirang.","18-Jun-2024","1500000","21-May-2025"
"242","Normal/Others","WS/MP831/2025-2026/132666-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Crematorium or structure and approach road on Kinabargaon Graveyard near Kinabargaon MPHC under Dangtal VCDC, Chirang.","20-Jun-2024","2000000","28-May-2025"
"243","Normal/Others","WS/MP831/2025-2026/132604-Construction of boundary walls of existing public and community buildings","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Constrution of Boundary wall at Manglagaon M.E. School, Manglagaon, Chirang.","18-Jun-2024","1200000","28-May-2025"
"244","Repair and Renovation","WS/MP831/2025-2026/137466-Construction of additional rooms and halls in the existing public and community building","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of additional room of Chirang District Press club, Chirang.","28-Aug-2024","1000000","24-Dec-2025"
"245","Repair and Renovation","WS/MP831/2025-2026/179714-Construction of rooms and halls in school and colleges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Repairing of Odalguri ME school under Roumari VCDC.","06-Mar-2025","1000000","07-Nov-2025"
"246","Repair and Renovation","WS/MP831/2025-2026/132566-Construction of rooms and halls in school and colleges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Renovation of administrative Building of Bodosa High School under Bangaldoba VCDC, Chirang.","17-Jun-2024","3500000","28-May-2025"
"247","Normal/Others","NA-Construction of rooms and halls in school and colleges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of additional class room at Kusungdwisa LP school under Shantipur VCDC,chirang.","28-Aug-2024","1000000","NA"
"248","Repair and Renovation","WS/MP831/2025-2026/132570-Construction of rooms and halls in school and colleges","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Repairing of Kagrabari M.E.School under Dangtal VCDC, Chirang.","17-Jun-2024","700000","20-Jun-2025"
