"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"223","Normal/Others","WS/MP092/2025-2026/259247-Setting up of farmers’ training and assistance centers","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Smt. Nirmala Sitharaman (2022-28) (2022-2028)","Elected MP","Setting up of Farmers Training Center and Common Facility Center for Agro Processing","15-Jan-2026","21-Jan-2026","5000000","Work Completed"
"224","Normal/Others","WS/MP833/2024-2025/16095-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Road development at Ashraya badavane at Tarikere Town.(SCP)","04-Sep-2023","21-Jun-2024","2500000","Physical Inspection"
"225","Normal/Others","WS/MP833/2023-2024/16098-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction OF Concrete road From New Kabarstan (Indavara V.P) to Naraganahalli connecting Road.","04-Sep-2023","13-Mar-2024","3000000","Physical Inspection"
"226","Normal/Others","WS/MP833/2025-2026/16125-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For development of Concrete road at Samse Bastigadde colony of Samse village & Panchayath. (SCP)","04-Sep-2023","29-Aug-2025","2500000","Work Completed"
"227","Normal/Others","WS/MP833/2024-2025/16126-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For construrtion of Road and Box drain at Ward no.09 from Darga Of J.M road to Opposite road of Hammarabba house.","04-Sep-2023","15-Oct-2024","1000000","Work partially Completed"
"228","Normal/Others","WS/MP833/2024-2025/16128-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For construction of concrete road at Jattigadevarabana road chikkamagaravalli Aldur grama Panchayath.","04-Sep-2023","26-Dec-2024","497985","Physical Inspection"
"229","Normal/Others","WS/MP833/2024-2025/16146-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For construction of concrete road from Main road of Kanivehalli upto dayanandha house of Kanevehalli village to Lakya village panchayath.","04-Sep-2023","05-Jul-2024","800000","Work partially Completed"
"230","Normal/Others","WS/MP833/2024-2025/16147-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Road mettling At Machenhalli Village & Panchyath From Ramesh naik house to Shivappa Naik Land (SCP)","04-Sep-2023","27-Nov-2024","1000000","Work partially Completed"
"231","Normal/Others","WS/MP833/2024-2025/16149-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For construction of CC road at Hosambala SC colony of Sugudavani village Sirvase village Panchayath (SCP).","04-Sep-2023","10-Oct-2024","800000","Work Completed"
"232","Normal/Others","WS/MP833/2024-2025/16150-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For construction of Concrete road at Nagaralu ST colony of Nagaralu village Panchayath.(TSP)","04-Sep-2023","01-Aug-2024","1000000","Sanction"
"233","Normal/Others","WS/MP833/2024-2025/16188-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For construction of concrete road at Post office adjacent road of Magundi village panchayath","04-Sep-2023","05-Nov-2024","1500000","Vendor Identification"
"234","Normal/Others","WS/MP833/2024-2025/16189-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of Narasipura road of Bale village Panchayath.","04-Sep-2023","22-Aug-2024","1500000","Physical Inspection"
"235","Normal/Others","WS/MP833/2024-2025/16190-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of road work from Sanskrit college to Hosatota connecting road of Menase village and Grama panchayath.","04-Sep-2023","22-Nov-2024","1000000","Work partially Completed"
"236","Normal/Others","WS/MP833/2024-2025/16193-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For Jumma masid road development at kadabagere of Devadana village Panchayath.","04-Sep-2023","07-Aug-2024","700000","Work partially Completed"
"237","Repair and Renovation","WS/MP833/2024-2025/16194-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of Kadabagere Saint Paul church Road at Kadabagere village Devadana village Panchayath.","04-Sep-2023","07-Aug-2024","500000","Work partially Completed"
"238","Normal/Others","WS/MP833/2024-2025/16195-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of road at Adi koppa SC colony of Bilugola village Narasipura village panchayth.(SCP)","04-Sep-2023","08-Jul-2024","700000","Work partially Completed"
"239","Repair and Renovation","WS/MP833/2024-2025/16196-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For Development of road to residentials house adjacent to Prashamani hospital balagadi koppa town panchayath.","04-Sep-2023","13-Nov-2024","400000","Work partially Completed"
"240","Normal/Others","WS/MP833/2024-2025/16218-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For development of road leading to Chandrappa and others house at kadakere of Kesuve village panchayth","04-Sep-2023","22-Nov-2024","500000","Work partially Completed"
"241","Normal/Others","WS/MP833/2024-2025/16219-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For development of road from Kesagodu to malali at Bilagadhe village Hariharapura hobali.","04-Sep-2023","05-Jul-2024","1000000","Work partially Completed"
"242","Normal/Others","WS/MP833/2024-2025/16239-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","For construction of concreate road at Chikkolale Karemane road.","04-Sep-2023","27-Sep-2024","500000","Work Completed"
"243","Normal/Others","WS/MP084/2024-2025/36823-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Repair and strengthening of existing road at Gollahalli Village, Harohalli Hobli, Kanakapura Taluk, Ramanagara District, Karnataka. ( Road towards Hullahalli to Jogi Katte)","14-Oct-2023","24-Sep-2024","500000","Work Completed"
"244","Normal/Others","WS/MP084/2024-2025/37999-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road works from Gouramma house to Sonnappa house in Ward.No.6,Hesaraghatta Grama Panchayat, Yelahanka Taluk, Bangalore Urban.","17-Oct-2023","30-Aug-2024","499095","Physical Inspection"
"245","Normal/Others","WS/MP084/2024-2025/38000-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC road works near Mangala House in Rajanukunte Village, Rajanukunte Grama Panchayat, Yelahanka Taluk, Bangalore Urban.","17-Oct-2023","30-Aug-2024","499096","Physical Inspection"
"246","Normal/Others","WS/MP084/2024-2025/38074-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development work.","18-Oct-2023","18-Sep-2024","499096","Physical Inspection"
"247","Normal/Others","WS/MP084/2024-2025/38075-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development work from Hesarghatta-Gollahalli Road to Srinivas Murthy House in Gopalpura Village, Bangalore North Taluk.","18-Oct-2023","18-Sep-2024","499095","Physical Inspection"
"248","Normal/Others","WS/MP084/2024-2025/38076-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road works, Hesaraghatta, Yelahanka Taluk, Bangalore Urban","18-Oct-2023","18-Sep-2024","499095","Physical Inspection"
"249","Normal/Others","WS/MP084/2024-2025/38082-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road works, Rajanukunte Village, Yelahanka Taluk, Banglore Urban","18-Oct-2023","29-Jun-2024","499096","Physical Inspection"
"250","Normal/Others","WS/MP084/2024-2025/38083-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road Works, Ward No.6, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Banglaore Urban","18-Oct-2023","29-Jun-2024","499000","Physical Inspection"
"251","Normal/Others","WS/MP084/2024-2025/38084-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road Works, Ward No.6, Hesaraghatta Grama Panchayat, Yelhanka Taluk, Bangalore Urban","18-Oct-2023","27-Jun-2024","498452","Physical Inspection"
"252","Normal/Others","WS/MP084/2024-2025/38085-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road works, Ward No.6, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Banglore Urban","18-Oct-2023","27-Jun-2024","499095","Physical Inspection"
"253","Normal/Others","WS/MP084/2024-2025/38086-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road works, Kodagi Thirumalapura Village, Hurulichikkanahalli Grama Panchayat, Yelahanka Taluk, Bangalore Urban.","18-Oct-2023","27-Jun-2024","499000","Physical Inspection"
"254","Normal/Others","WS/MP084/2024-2025/38103-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road works, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Bangalore Urban","18-Oct-2023","29-Jun-2024","499223","Physical Inspection"
"255","Normal/Others","WS/MP084/2024-2025/38104-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road Works, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Bangalore Urban","18-Oct-2023","29-Jun-2024","499200","Physical Inspection"
"256","Normal/Others","WS/MP084/2024-2025/38105-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road works, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Bangalore Urban.","18-Oct-2023","29-Jun-2024","499200","Physical Inspection"
"257","Normal/Others","WS/MP084/2024-2025/38106-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road work, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Bangalore Urban.","18-Oct-2023","29-Jun-2024","498200","Physical Inspection"
"258","Normal/Others","WS/MP084/2024-2025/38107-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","CC Road works, Hesaraghatta Grama Panchayat, Yelahanka Taluk, Bangalore Urban","18-Oct-2023","29-Jun-2024","498227","Physical Inspection"
"259","Normal/Others","WS/MP084/2024-2025/38396-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Road Development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.","18-Oct-2023","02-Jul-2024","499400","Physical Inspection"
"260","Normal/Others","WS/MP084/2024-2025/38397-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Road development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.","18-Oct-2023","02-Jul-2024","499300","Physical Inspection"
"261","Normal/Others","WS/MP084/2024-2025/38398-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Road development work, Machohali Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban","18-Oct-2023","02-Jul-2024","499000","Physical Inspection"
"262","Normal/Others","WS/MP084/2024-2025/38399-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Road development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.","18-Oct-2023","02-Jul-2024","499000","Physical Inspection"
