"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"84","Normal/Others","WS/MP18296/2025-2026/155196-Installing community drinking water plants","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Installation of Drinking Water RO Plant.","26-Nov-2024","720000","02-Mar-2026"
"85","Normal/Others","WS/MP838/2026-2027/269864-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To carry out the construction work of the Shree Chikkenakoppa Chennaveera Sharana Free Eye Hospital building in Kampli town of Ballari district.","21-Feb-2026","499000","29-Aug-2026"
"86","Normal/Others","NA-Purchase of ambulances (Four, three and two wheelers)","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Purchase of Advanced Life Support Ambulance for District Hospital Ballari, Ballari District","12-Aug-2025","4000000","NA"
"87","Normal/Others","WS/MP18296/2025-2026/162752-Construction of public toilets and bathrooms","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Providing drinking water and construction of bathroom toilets and compound wall at Government Primary School Prashanth Nagar Ballari","31-Dec-2024","750000","13-Sep-2025"
"88","Normal/Others","WS/MP092/2025-2026/259247-Setting up of farmers’ training and assistance centers","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Smt. Nirmala Sitharaman (2022-28) (2022-2028)","Elected MP","Setting up of Farmers Training Center and Common Facility Center for Agro Processing","15-Jan-2026","5000000","21-Jan-2026"
"89","Normal/Others","WS/MP18296/2024-2025/155199-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of CC Roads","26-Nov-2024","2500000","14-Mar-2025"
"90","Normal/Others","WS/MP18296/2024-2025/155200-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of CC Roads & Drains","26-Nov-2024","3000000","14-Mar-2025"
"91","Normal/Others","WS/MP18296/2024-2025/155201-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of CC Roads & Covering Slabs","26-Nov-2024","1500000","14-Mar-2025"
"92","Normal/Others","WS/MP18296/2024-2025/155203-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of CC Roads & Drains","26-Nov-2024","3000000","14-Mar-2025"
"93","Normal/Others","WS/MP18296/2024-2025/155205-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of CC Roads and Drains","26-Nov-2024","4000000","14-Mar-2025"
"94","Normal/Others","WS/MP18296/2024-2025/155208-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of CC Roads & Drains","26-Nov-2024","2500000","14-Mar-2025"
"95","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of link CC Road beside Girls Hostel at Gopalgouda Nagar","10-Apr-2026","271000","NA"
"96","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Jaffar Sab house to Noor house beside Jannat Firdous Masjid, Guggarahatti, Ballari","29-Nov-2025","500000","NA"
"97","Normal/Others","NA-Construction of toilet blocks","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of toilets & development works at District Child Protection Unit Government Girls Home (Shanti Dhama) Ballari","30-Jun-2026","1900000","NA"
"98","Normal/Others","NA-Construction of toilet blocks","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of toilets, Basic infrastructure & development works at Government School for Deaf and Dumb Shanti Dhama Ballari","30-Jun-2026","4100000","NA"
"99","Trust and Society","NA-Construction of buildings for community cultural activities","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Building for Cultural activities.","12-Aug-2026","500000","NA"
"100","Trust and Society","NA-Construction of buildings for community cultural activities","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Building for Cultural activities.","28-Apr-2025","500000","NA"
"101","Repair and Renovation","WS/MP18296/2025-2026/199782-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Renovation and Repair of Ballari District Government Wakf Bhavan office.","15-May-2025","4100000","13-Sep-2025"
"102","Normal/Others","WS/MP18296/2025-2026/155198-Construction of rooms and halls in school and colleges","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Meeting Hall above the Library at SC ST Girls Hostel","26-Nov-2024","1150000","13-Sep-2025"
"103","Normal/Others","WS/MP18296/2025-2026/162735-Construction of rooms and halls in school and colleges","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Additional Class rooms at Kenchappa Govt. School","31-Dec-2024","1850000","13-Sep-2025"
"104","Trust and Society","NA-Construction of common work sheds/ common covered sitting area","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Open Mini Shed at MISSIONARIES OF CHARITY Mother Theresa Orphanage Home (R) Ballari City Ballari District.","21-May-2025","1200000","NA"
"105","Normal/Others","NA-Construction of community centers and community halls","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Community Hall (Muslim Shadi Mahal)","14-Apr-2026","5100000","NA"
"106","Trust and Society","WS/MP18296/2026-2027/230173-Construction of community centers and community halls","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Community Hall","29-Aug-2025","1000000","13-Jul-2026"
"107","Trust and Society","NA-Construction of community centers and community halls","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Community Hall (Continued work)","12-Sep-2025","1000000","NA"
"108","Trust and Society","WS/MP18296/2026-2027/226930-Construction of community centers and community halls","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Ballari city Under Bellary District Gollara Sangha (Continued Work)","13-Aug-2025","1500000","13-Jul-2026"
"109","Normal/Others","NA-Construction of community centers and community halls","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of Community Hall","11-Jan-2024","1500000","NA"
"110","Normal/Others","NA-Construction of community centers and community halls","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Community Hall ( Ongoing Work) at Shiv Shakthi Manav Kalyan Seva Sanstha near Mahakal Mandir, Ayodhya Nagar, Rakaskop Road, Benkanhalli Gram Panchayat, Ganeshpur, Belagavi, Belagavi Taluk, Belagavi District, Karnataka State.","17-Jun-2026","500000","NA"
"111","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","School Code. 29301005301","19-Sep-2025","2900000","NA"
"112","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","School Code. 29301004503","19-Sep-2025","2900000","NA"
"113","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","School Code. 29301003802","19-Sep-2025","2900000","NA"
"114","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Village Kotabagi Tahashil. Kittur","19-Sep-2025","1700000","NA"
"115","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Village Nichchanaki Tahashil. Kittur","19-Sep-2025","1500000","NA"
"116","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Village Katridaddi Tahashil. Kittur","19-Sep-2025","1700000","NA"
"117","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Village Nesaragi Tahashil. Bailhongal","19-Sep-2025","1700000","NA"
"118","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Village Kesarakoppa Tahashil. Bailhongal","19-Sep-2025","1700000","NA"
"119","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Village Ganikoppa Tahashil. Bailhongal","19-Sep-2025","1700000","NA"
"120","Normal/Others","WS/MP838/2025-2026/192338-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Road construction work","18-Apr-2025","1500000","20-Aug-2025"
"121","Normal/Others","WS/MP084/2025-2026/203191-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development work, Road to Element Resort, O B Chudahalli village, Bengaluru South Taluk, Bengaluru Urban District, Karnataka","24-May-2025","499328","25-Nov-2025"
"122","Normal/Others","WS/MP084/2025-2026/190707-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Kadabagere village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","12-Apr-2025","4000000","20-Jun-2025"
"123","Normal/Others","WS/MP084/2025-2026/190708-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Kuduragere village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","12-Apr-2025","3000000","20-Jun-2025"
"124","Normal/Others","WS/MP084/2025-2026/190709-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Heggadadevanapura village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","12-Apr-2025","3000000","20-Jun-2025"
"125","Normal/Others","WS/MP18364/2025-2026/201271-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Cement Concrete Road.","03-Jun-2025","4995360","01-Sep-2025"
"126","Normal/Others","WS/MP18364/2025-2026/201272-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Cement Concrete Road.","03-Jun-2025","4995360","01-Sep-2025"
"127","Normal/Others","WS/MP084/2025-2026/190018-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Machohalli village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","08-Apr-2025","5000000","17-Oct-2025"
"128","Normal/Others","WS/MP084/2025-2026/190019-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Gangondanahalli village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","08-Apr-2025","5000000","17-Oct-2025"
"129","Normal/Others","WS/MP084/2025-2026/190020-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Narayanappana Palya village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","08-Apr-2025","3000000","17-Oct-2025"
"130","Normal/Others","WS/MP084/2025-2026/190021-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Thammenahalli village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","08-Apr-2025","4000000","17-Oct-2025"
"131","Normal/Others","WS/MP084/2026-2027/190022-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at Lakshmipura village, Yeshwanthapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","08-Apr-2025","3000000","21-May-2026"
"132","Normal/Others","WS/MP086/2025-2026/196052-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore Urban District, Jayanagar Vidhanasabha constituency, JP nagar ward no. 178, near 35 main road, new provision store, 12th main, conrete road","02-May-2025","2500000","20-Dec-2025"
"133","Normal/Others","WS/MP086/2025-2026/196055-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore Urban district, Jayanagar assembly constituency, ward 178, JP Nagar 35th main road, from Sri sai Ram medical to 12th main road, concrete road construction work","02-May-2025","2500000","20-Dec-2025"
