"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"73","Normal/Others","WS/MP084/2024-2025/133848-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work from Beerinakere Road to Mayanna's Thota, Jadiya village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","22-Feb-2025","495991"
"74","Normal/Others","WS/MP084/2024-2025/133845-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work from Rangappa's Thota to Ganganna's Thota,  Jadiya village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","22-Feb-2025","495992"
"75","Normal/Others","WS/MP084/2024-2025/38757-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road development work, Ramohalli, Ramohalli Grama Panchayat, Kengeri Hobli, Bangalore South Taluk, Bangalore Urban.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","20-Mar-2025","499617"
"76","Normal/Others","WS/MP084/2024-2025/38758-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road development work, Ramohalli Village, Ramohalli Grama Panchayat, Kengeri Hobli, Bangalore South Taluk, Bangalore Urban.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","25-Mar-2025","499617"
"77","Normal/Others","WS/MP084/2025-2026/133710-Construction of buildings for community cultural activities","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Building (Rangamandira)for community cultural activities at Hesaraghatta Village, Yelahanka Assembly, Yelahanka Taluk, Bengaluru Urban District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","23-Apr-2025","2499396"
"78","Normal/Others","WS/MP084/2024-2025/134112-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work, Mayasandra Village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499762"
"79","Normal/Others","WS/MP084/2024-2025/133838-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work from Radhakrishna Thota to Hucchappa Nayak Thota Chikkasettikere village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499813"
"80","Normal/Others","WS/MP084/2024-2025/133834-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work :  Anadagu village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","495991"
"81","Normal/Others","WS/MP084/2024-2025/134114-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work, Honakere Village,Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499145"
"82","Normal/Others","WS/MP084/2024-2025/133938-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work, Mugalur Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499145"
"83","Normal/Others","WS/MP084/2024-2025/133939-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work, Mayasandra, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499145"
"84","Normal/Others","WS/MP084/2024-2025/133931-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work, Mugalur village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499145"
"85","Normal/Others","WS/MP084/2024-2025/133932-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work, Mugalur village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499145"
"86","Normal/Others","WS/MP084/2024-2025/133935-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work, Thubinakatte Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499094"
"87","Normal/Others","WS/MP084/2024-2025/133936-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work, Thubinakatte Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499145"
"88","Normal/Others","WS/MP084/2024-2025/133837-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work from Chikkasettikere Main Road   to Radhakrishna Thota, Chikkasettikere village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499762"
"89","Normal/Others","WS/MP084/2024-2025/133843-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","C.C Road Development Work from Nagarj House to Nanjegowda House , Jadiya village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499767"
"90","Normal/Others","WS/MP084/2024-2025/133842-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","C.C Road Development Work from Jadiya village Harijan colony to Shri Ranganatha Temple, Jadiya village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499765"
"91","Normal/Others","WS/MP084/2024-2025/133841-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work from Mayasandra Main Road to Lake, Mayasandra, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499247"
"92","Normal/Others","WS/MP084/2024-2025/133937-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work, Thubinakatte Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499145"
"93","Normal/Others","WS/MP084/2024-2025/133839-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Road Development Work from Chikkasettikere Main Road to Ramanna Thota, Chikkasettikere village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumakuru District.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","04-Jun-2025","499762"
"94","Normal/Others","WS/MP084/2024-2025/39237-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Concrete Road development work.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","28-Jul-2025","498480"
"95","Normal/Others","WS/MP084/2024-2025/39238-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Concrete Road development work.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","28-Jul-2025","498480"
"96","Normal/Others","WS/MP084/2024-2025/39236-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Concrete Road development work.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","28-Jul-2025","499365"
"97","Normal/Others","WS/MP084/2025-2026/151227-Purchase of hospital equipment","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Supply of Dialysis Machine, Multipara Monitor, ECG Machine and Defibrillator","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","31-Jul-2025","4990500"
"98","Normal/Others","WS/MP084/2025-2026/39275-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","C C Drainage work.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","17-Sep-2025","499660"
"99","Normal/Others","WS/MP084/2025-2026/190707-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) at Kadabagere village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","18-Oct-2025","4000000"
"100","Normal/Others","WS/MP084/2025-2026/190708-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) at Kuduragere village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","18-Oct-2025","3000000"
"101","Normal/Others","WS/MP084/2025-2026/190709-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) at Heggadadevanapura village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","18-Oct-2025","3000000"
"102","Normal/Others","WS/MP084/2025-2026/190020-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) at Narayanappana Palya village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","18-Oct-2025","3000000"
"103","Normal/Others","WS/MP084/2025-2026/190021-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) at Thammenahalli village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","18-Oct-2025","4000000"
"104","Normal/Others","WS/MP084/2025-2026/190019-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) at Gangondanahalli village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","18-Oct-2025","5000000"
"105","Normal/Others","WS/MP084/2025-2026/190018-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) at Machohalli village, Dasanapura Hobli, Bengaluru North Taluk, Bengaluru Urban, Karnataka","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","18-Oct-2025","5000000"
"106","Normal/Others","WS/MP084/2025-2026/38659-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","12/12.5 meter high mast light installation work.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","17-Nov-2025","479623"
"107","Normal/Others","WS/MP084/2025-2026/38658-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","12/12.5 meter high mast light installation.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","17-Nov-2025","479623"
"108","Normal/Others","WS/MP084/2025-2026/38661-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","12/12.5 meter high mast light installation.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","17-Nov-2025","479623"
"109","Normal/Others","WS/MP084/2025-2026/38660-Lighting of public spaces","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","12/12.5 meter high mast light installation work.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","Images","17-Nov-2025","479623"
"110","Normal/Others","WS/MP084/2025-2026/203344-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) near Venkateshwara Malige, Main Road , O B Chudahalli, Bengaluru South Taluk, Bengaluru Urban District, Karnataka.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","26-Nov-2025","499328"
"111","Normal/Others","WS/MP084/2025-2026/203346-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) at O B Chudahalli, Bengaluru South Taluk, Bengaluru Urban District, Karnataka.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","26-Nov-2025","499328"
"112","Normal/Others","WS/MP084/2025-2026/203343-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) from Main Road to Bhaskar House, O B Chudahalli, Bengaluru South Taluk, Bengaluru Urban District, Karnataka.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","27-Nov-2025","499328"
"113","Normal/Others","WS/MP084/2025-2026/203342-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) from Kiran House  to Challar House, O B Chudahalli, Bengaluru South Taluk, Bengaluru Urban District, Karnataka.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","27-Nov-2025","499206"
"114","Normal/Others","WS/MP084/2025-2026/203191-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road Development work, Road to Element Resort, O B Chudahalli village, Bengaluru South Taluk, Bengaluru Urban District, Karnataka","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","27-Nov-2025","499328"
"115","Normal/Others","WS/MP084/2025-2026/203345-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of Cement Concrete Road (C C Road) in Front of Vinayaka House, Main Road , O B Chudahalli, Bengaluru South Taluk, Bengaluru Urban District, Karnataka.","Shri Jaggesh (2022-28) (NaN-NaN)","Elected MP","N/A","27-Nov-2025","499328"
