"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"555","Normal/Others","WS/MP001/2024-2025/133638-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Construction work of PCC Road  3Ravindranath thakur house to Lalji chaudary house in Vrindavan colony Road no-1 Under Phulwarisarif of  Patna District","17-Jul-2024","09-Aug-2024","1495100","Physical Inspection"
"556","Normal/Others","WS/MP001/2024-2025/133639-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Construction work of PCC Road  4	Main Gate to The canteen in the premises of Gangadevi Mahila College in wardno-35 Under Kumhrar of Patna District","17-Jul-2024","23-Aug-2024","1498259","Physical Inspection"
"557","Normal/Others","WS/MP001/2024-2025/133640-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Construction work of PCC Road  5The Canteen in the Premises of Gangadevi Mahila College in ward no-35 Under Kumhrar of Patna District","17-Jul-2024","23-Aug-2024","1497989","Physical Inspection"
"558","Normal/Others","WS/MP001/2024-2025/133642-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Construction work of PCC Road  1 T.O.P Police both to shivnandan Girls hostel in the premises of Gangadevi Mahila College in ward no-35 Under Kumhrar  of Patna Distict","17-Jul-2024","23-Aug-2024","1497809","Physical Inspection"
"559","Normal/Others","WS/MP001/2024-2025/133643-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Construction work of PCC Road  2Hostel to Vigyan bhawan in the premises of Gangadevi Mahila College in ward no-35 under Kumhrar  of Patna District","17-Jul-2024","23-Aug-2024","1498379","Physical Inspection"
"560","Normal/Others","WS/MP001/2024-2025/133644-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Construction work of PCC Road 3 Vigyan Bhawan to Examination Hall in  the Premises of Gangadevi Mahila College  in ward no-35 under Kumhrar of Patna  District","17-Jul-2024","23-Aug-2024","1498187","Physical Inspection"
"561","Normal/Others","WS/MP001/2024-2025/133645-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Construction work of PCC Road  4 Sudhansu Bhushan House to the main road via PNB Bank in sector 4 in ramnagari under digha of Patna District","17-Jul-2024","05-Sep-2024","990400","Physical Inspection"
"562","Normal/Others","WS/MP001/2024-2025/133727-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","1Mahendra Prasad House to Lalan bihari house in Phulwari Municipal ward no-28 under Phulwarisarif  of Patna District  (Estimated Amount 14,99,500/-(Fourteen Lakhs ninty nine thousand five hundred only","19-Jul-2024","09-Aug-2024","1493349","Physical Inspection"
"563","Normal/Others","WS/MP001/2024-2025/133792-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","3 Suresh Mahto House to Dinesh Mahto house by Dev Raj Prasad House. Block Pandarak, Gram Panchyat Raily, Bind Toli, under Mokama Lagislative Assembly Constituency,(Estimated Amount 15,00,000/- ( Fifteen Lakhs only)","20-Jul-2024","01-Aug-2024","1484806","Physical Inspection"
"564","Normal/Others","WS/MP001/2024-2025/133793-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","2Sena Mahto House to Moli Mahto house by Sravan ji House , Blcok Pandarak, Gram Panchayat Raily, Gram Raily English,Under  Mokama Lagislative Assembly Constituency. (Estimated Amount 15,00,000/- Fifteen Laksh only)","20-Jul-2024","01-Aug-2024","1481756","Physical Inspection"
"565","Normal/Others","WS/MP001/2024-2025/133794-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","4Kali Mandir to Suresh house Block Pandarak, Gram Panchyat Raily, Gram Raily English,Undrer Mokam Lagislative Assembly Constituency(Estimated Amount 15,00,000/- (Fifteen Lakhs only)","20-Jul-2024","01-Aug-2024","1486100","Physical Inspection"
"566","Normal/Others","WS/MP001/2024-2025/133795-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","1 Bablu ji house to  Raj dev ji house by Yogendra saw house Block Pandarak, Gram Panchayat Raily ,Gram Raily Under Mokama Lagislative Assembly Constituency.  (Estimated Amount 15,00,000/-(Fifteen Lakhs Only)","20-Jul-2024","01-Aug-2024","1484127","Physical Inspection"
"567","Normal/Others","WS/MP041/2024-2025/135718-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-61 me Vijay Sahni ke ghar se Shankar Pandit ke ghar tak P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1419300","Physical Inspection"
"568","Normal/Others","WS/MP041/2024-2025/135719-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-61 me Saurabh Mishra ke ghar se Vijay Sahni ke ghar tak P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1434800","Physical Inspection"
"569","Normal/Others","WS/MP041/2024-2025/135720-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-61 me Manoj kumar ke ghar se Surendra Kumar ke ghar tak P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1376500","Physical Inspection"
"570","Normal/Others","WS/MP041/2024-2025/135721-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-61 me Suraj Kumar ke ghar se Mohan Kumar ke ghar tak P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1453400","Physical Inspection"
"571","Normal/Others","WS/MP041/2024-2025/135722-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Phool Kumari Devi ke makan se Vijay ji ke makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1445100","Physical Inspection"
"572","Normal/Others","WS/MP041/2024-2025/135723-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Ravi ji ke makan se Ritu ji ke makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1337000","Physical Inspection"
"573","Normal/Others","WS/MP041/2024-2025/135724-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Pankaj Kumar ke makan se Rahul ji ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1406800","Physical Inspection"
"574","Normal/Others","WS/MP041/2024-2025/135725-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Suraj Kumar ke makan se Manoj Mahto ke makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1385800","Physical Inspection"
"575","Normal/Others","WS/MP041/2024-2025/135726-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Baiju Mahto ke makan se Lalit ji ke makan ki ore  P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1375900","Physical Inspection"
"576","Normal/Others","WS/MP041/2024-2025/135727-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Shashi ji (master sahab ) ke makan se Gautam ji k makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1268100","Physical Inspection"
"577","Normal/Others","WS/MP041/2024-2025/135741-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Gayatri devi ke makan se Gopal ji ke makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1384800","Physical Inspection"
"578","Normal/Others","WS/MP041/2024-2025/135742-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Late.Ramakant ji  ke makan se Bablu kumar ke makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1415800","Physical Inspection"
"579","Normal/Others","WS/MP041/2024-2025/135743-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Rajendra Mahto ke makan se Arvind mahto ke makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1367100","Physical Inspection"
"580","Normal/Others","WS/MP041/2024-2025/135744-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Manohar ji  ke makan se Raju kuswaha ke makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1465200","Physical Inspection"
"581","Normal/Others","WS/MP041/2024-2025/135745-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Viru kumar ke makan se Kiran Kumari ke makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1434800","Physical Inspection"
"582","Normal/Others","WS/MP041/2024-2025/135746-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Kapil Kumar ke makan se Surendra Singh ke makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1387700","Physical Inspection"
"583","Normal/Others","WS/MP041/2024-2025/135747-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Ganesh Mahto ke makan se Sohan Mahto ke makan ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","1462500","Physical Inspection"
"584","Normal/Others","WS/MP041/2024-2025/135748-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Patna Sahib Vidhansabha antargat ward no-56 me Balli ji ke ghar se Kallu ji  ke ghar ki ore P.C.C. Sadak nirman karya","14-Aug-2024","28-Sep-2024","928200","Physical Inspection"
"585","Normal/Others","WS/MP18300/2024-2025/136514-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","PCC Road and drain construction work from East Murari's house to Kameshwar Chaupal's house in Mahavir Colony Ward No. 11","20-Aug-2024","12-Nov-2024","1495961","Physical Inspection"
"586","Normal/Others","WS/MP18300/2024-2025/136515-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","PCC road and drain construction work from Dilip ji's house to the main road in Mahavir Colony Ward No. 11, Beur of Phulwari Sharif block","20-Aug-2024","12-Nov-2024","1046264","Physical Inspection"
"587","Normal/Others","WS/MP18300/2024-2025/136516-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and drain from Ramanand Prasad's house to Bhola Singh's house in Ward No. 11, Kurthaul of Phulwari Sharif block","20-Aug-2024","12-Nov-2024","1395452","Physical Inspection"
"588","Normal/Others","WS/MP18300/2024-2025/136517-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","PCC road and drain construction work from marriage hall to main road in Ward No. 11, Kurthaul of Phulwari Sharif block","20-Aug-2024","12-Nov-2024","838484","Physical Inspection"
"589","Normal/Others","WS/MP18300/2024-2025/136518-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","PCC road and drain construction work of the road from Pramod Kumar's house to Rupa Rai's house on Betaura Road in Mahavir Colony Ward No. 11, Beur of Phulwari Sharif block","20-Aug-2024","16-Dec-2024","721354","Physical Inspection"
"590","Normal/Others","WS/MP18300/2024-2025/136519-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of PCC road  from Shri Prabhakar Tiwari's house to Shri Anil Prasad's house. Ward no-2, village- Digha","20-Aug-2024","05-Oct-2024","1479800","Physical Inspection"
"591","Normal/Others","WS/MP18300/2024-2025/136523-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","PCC road and drain construction work of the road from Beur Betoura main road to Krishna Keshari's house in Beur Mahabir Colony Ward No. 11 under Phulwari block","20-Aug-2024","12-Nov-2024","1495213","Physical Inspection"
