"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"1297","Normal/Others","WS/MP041/2026-2027/282288-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-62 Narayan nagar from the plot of satish kumar sinha towards the plot of prem kumar sinha under patna municipal corporation.","20-May-2026","1498000","01-Jul-2026"
"1298","Normal/Others","WS/MP041/2026-2027/282289-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-62 Narayan nagar from the plot of anup kumar sinha towards the plot of ram babu prasad under patna municipal corporation.","20-May-2026","1495000","01-Jul-2026"
"1299","Normal/Others","WS/MP041/2026-2027/282290-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-62 from guru goving singh link path towards the house of pawan mahto under patna municipal corporation.","20-May-2026","1494000","01-Jul-2026"
"1300","Normal/Others","WS/MP041/2026-2027/282291-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-03 from Girja niwas to Lakho niwas in Sampatchak Block under fatuha assembaly constituency.","20-May-2026","1096000","31-Aug-2026"
"1301","Normal/Others","WS/MP041/2026-2027/282292-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-03 from the house of kamlesh Sharma to the house of abhishek ji in adarsh colony road no-01 in Sampatchak Block under fatuha assembaly constituency.","20-May-2026","1484000","01-Jul-2026"
"1302","Normal/Others","WS/MP041/2026-2027/282293-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-03 from the house of anil kumar to Domnik international school in adarsh colony road no-01 in Sampatchak Block under fatuha assembaly constituency.","20-May-2026","1494000","01-Jul-2026"
"1303","Normal/Others","WS/MP041/2026-2027/282294-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-03 from the house of sunil kumar to the house of subedar rajendra Prasad in adarsh colony in Sampatchak Block under fatuha assembaly constituency.","20-May-2026","1493000","01-Jul-2026"
"1304","Normal/Others","WS/MP041/2026-2027/282295-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in nayachak ward no-04 from the house of harikant singh manager sahib) towards the house of lakshmi mahto in sampatchak block under fatuha assembaly constituency.","20-May-2026","1487000","01-Jul-2026"
"1305","Normal/Others","WS/MP041/2026-2027/282296-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in nayachak ward no-04 from the plot of sanjay singh towards the house of ramsundar mistri in sampatchak block under fatuha assembaly constituency.","20-May-2026","1408000","01-Jul-2026"
"1306","Normal/Others","WS/MP041/2026-2027/282297-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in nayachak ward no-04 from thehouse of ashok kumar towards sarita sadanunder fatuha assembaly constituency.","20-May-2026","1092000","01-Jul-2026"
"1307","Normal/Others","WS/MP041/2026-2027/282298-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road innayachak ward no-04 from thehouse of sonu singh towards the house of Diwakar kumar in sampatchak block under fatuha assembaly constituency","20-May-2026","1487000","01-Jul-2026"
"1308","Normal/Others","WS/MP053/2025-2026/272279-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from examination building to  to Rajendra Prasad multipurpose building in A.N college","04-Mar-2026","1494000","13-Mar-2026"
"1309","Normal/Others","WS/MP053/2025-2026/272280-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","construction of Pcc road from the multipurpose building towards parking space in A.N college.","04-Mar-2026","1495200","13-Mar-2026"
"1310","Normal/Others","WS/MP053/2025-2026/272281-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","construction of PCC road from multipurpose hall towards library in A.N college","04-Mar-2026","1494400","13-Mar-2026"
"1311","Normal/Others","WS/MP053/2025-2026/272282-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","construction of PCC road from biology block to towards play ground in A.N college","04-Mar-2026","1495300","13-Mar-2026"
"1312","Normal/Others","WS/MP053/2025-2026/272283-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of Kala Manch in A.N college,Patna","04-Mar-2026","991500","13-Mar-2026"
"1313","Normal/Others","WS/MP053/2025-2026/272327-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Pappu Singh to the house of Binod singh","05-Mar-2026","1494800","20-Mar-2026"
"1314","Normal/Others","WS/MP053/2025-2026/272328-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Basudeo Rai to the house of rohit rai in ward no. 15","05-Mar-2026","1495600","20-Mar-2026"
"1315","Normal/Others","WS/MP053/2025-2026/272329-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of upendra Ram towards the house of Shankar Singh in ward no. 15","05-Mar-2026","1495800","20-Mar-2026"
"1316","Normal/Others","WS/MP053/2025-2026/272330-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from visar plant towards the house of Sudhir Kumar in ward no. 05","05-Mar-2026","997578","20-Mar-2026"
"1317","Normal/Others","WS/MP053/2025-2026/272331-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Sudhir kumar towards the house of Mukesh Kumar","05-Mar-2026","1495322","20-Mar-2026"
"1318","Normal/Others","WS/MP053/2025-2026/272332-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Mukesh jee towards the boundary of Dhirendra Kumar","05-Mar-2026","999238","20-Mar-2026"
"1319","Normal/Others","WS/MP053/2025-2026/259291-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road near Panchayat Bhavan from the boundary of Sudhir jee to towards the boundary of Shashi singh jee","15-Jan-2026","1023610","02-Feb-2026"
"1320","Normal/Others","WS/MP18300/2026-2027/281461-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","1175000","18-Jun-2026"
"1321","Normal/Others","WS/MP18300/2026-2027/281462-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","1499999","01-Sep-2026"
"1322","Normal/Others","WS/MP18300/2026-2027/281464-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","1175000","15-Jun-2026"
"1323","Normal/Others","WS/MP18300/2026-2027/281465-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","650000","25-Jun-2026"
"1324","Normal/Others","WS/MP18300/2026-2027/281467-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","1499999","12-Jun-2026"
"1325","Normal/Others","WS/MP18300/2026-2027/281468-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","18-May-2026","1499999","12-Jun-2026"
"1326","Normal/Others","WS/MP18300/2026-2027/281469-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction work","18-May-2026","1499999","12-Jun-2026"
"1327","Normal/Others","WS/MP18300/2026-2027/281470-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction work","18-May-2026","750000","12-Jun-2026"
"1328","Normal/Others","WS/MP18300/2025-2026/273092-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","1499999","30-Mar-2026"
"1329","Normal/Others","WS/MP18300/2025-2026/273093-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","1450000","30-Mar-2026"
"1330","Normal/Others","WS/MP18300/2025-2026/273094-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","1499999","30-Mar-2026"
"1331","Normal/Others","WS/MP18300/2025-2026/273095-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","1200000","30-Mar-2026"
"1332","Normal/Others","WS/MP18300/2025-2026/273096-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","750000","30-Mar-2026"
"1333","Normal/Others","WS/MP18300/2025-2026/273097-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction of road and drain","08-Mar-2026","1499999","30-Mar-2026"
"1334","Normal/Others","WS/MP18300/2025-2026/273098-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","1499999","25-Mar-2026"
"1335","Normal/Others","WS/MP18300/2025-2026/273099-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","1499999","25-Mar-2026"
"1336","Normal/Others","WS/MP18300/2025-2026/273100-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","1250000","25-Mar-2026"
"1337","Normal/Others","WS/MP18300/2025-2026/273101-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","850000","25-Mar-2026"
"1338","Normal/Others","WS/MP18300/2025-2026/273102-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","1499999","25-Mar-2026"
"1339","Normal/Others","WS/MP18300/2025-2026/273103-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","1250000","25-Mar-2026"
"1340","Normal/Others","WS/MP18300/2025-2026/273104-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","1050000","25-Mar-2026"
"1341","Normal/Others","WS/MP18300/2025-2026/273105-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","1499999","25-Mar-2026"
"1342","Normal/Others","WS/MP18300/2025-2026/273106-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road construction work","08-Mar-2026","1499999","25-Mar-2026"
"1343","Normal/Others","WS/MP18300/2025-2026/273559-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction  work","11-Mar-2026","1185000","30-Mar-2026"
"1344","Normal/Others","WS/MP18300/2025-2026/273560-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction work","11-Mar-2026","1295000","30-Mar-2026"
"1345","Normal/Others","WS/MP18300/2025-2026/273561-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction work","11-Mar-2026","1220000","30-Mar-2026"
"1346","Normal/Others","WS/MP18300/2025-2026/273562-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Road and drain construction work","11-Mar-2026","1499999","30-Mar-2026"
"1347","Normal/Others","WS/MP18332/2025-2026/200072-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA PRAKHAND BARH, VILL- IBRAHIMPUR ME BICHLI MALAHI ME THAKUR BARI SE PAWAN MAHTO KE DALAN TAK PCC ROAD.","15-May-2025","988658","19-Jun-2025"
"1348","Normal/Others","WS/MP001/2025-2026/230398-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","PCC  Road Construction Work. From Amir Ram Houses  toSouth Road.BlockBarh,PanchyatIbrahimpur,VillageAkbarpur,District Patna.","30-Aug-2025","1385183","16-Sep-2025"
"1349","Normal/Others","WS/MP053/2025-2026/229738-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from Nehru Path near kotwali Thana  to Shiv Mandir","28-Aug-2025","1298000","12-Sep-2025"
"1350","Normal/Others","WS/MP053/2025-2026/229739-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","construction of PCC road from the back gate of kotwali thana to the main building","28-Aug-2025","1298100","12-Sep-2025"
"1351","Normal/Others","WS/MP053/2025-2026/229740-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the Garage of kotwali thana to quarters in kotwali thana","28-Aug-2025","1247500","12-Sep-2025"
"1352","Normal/Others","WS/MP053/2025-2026/229741-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the Shiv Mandir to the Staff quarters.","28-Aug-2025","1147900","12-Sep-2025"
"1353","Normal/Others","WS/MP053/2025-2026/229754-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","construction of PCC road from the sampatchak main road to the house of ramesh singh","28-Aug-2025","1498043","12-Sep-2025"
"1354","Normal/Others","WS/MP053/2025-2026/229755-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","construction of pcc road in ward 4 lakshmichak tola from the house of prakash jee to the house of Dharmendra jee","28-Aug-2025","1497044","12-Sep-2025"
"1355","Normal/Others","WS/MP053/2025-2026/229756-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","construction of PCC road in  in ward no.11 varuna village from the house of Sunil jee to the the house of Ramaikbal jee","28-Aug-2025","1496012","12-Sep-2025"
"1356","Normal/Others","WS/MP053/2025-2026/229757-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road in ward no.11,Varuna village from the house of Satish Kumar to the house of Chandan Kumar","28-Aug-2025","1495722","12-Sep-2025"
"1357","Normal/Others","WS/MP053/2025-2026/229758-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road in Ward no.13 from the house of Sudhir Kumar to the house of Vikki Kumar.","28-Aug-2025","1496908","12-Sep-2025"
"1358","Normal/Others","WS/MP053/2025-2026/229767-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no.1 from the house of shashi singh to the house of yugal singh","28-Aug-2025","1495894","12-Sep-2025"
"1359","Normal/Others","WS/MP053/2025-2026/229768-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road from the house of Nagendra jee to the house of sunil jee in ward no. 02","28-Aug-2025","998043","12-Sep-2025"
"1360","Normal/Others","WS/MP18332/2025-2026/231119-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, BARH, PRAKHAND- IBRAHIPUR PCC ROAD, BICHLI MALAHI ME SADAK SE BAUDHU MAHTO KE GHAR SE SHIV PUJAN MAHTO KE SE HOTE HUE KRISHNA MAHTO KE GHAR TAK- PCC ROAD","03-Sep-2025","989082","26-Sep-2025"
"1361","Normal/Others","WS/MP053/2025-2026/232200-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC in road in Basant Bihar Colony from the house of Deepak Thakur to the house of Amit Kumar","08-Sep-2025","998317","06-Oct-2025"
"1362","Normal/Others","WS/MP053/2025-2026/232201-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC road in Basant Bihar Colony from the house of  Suraj Sharma to the house of Rajkumar Singh.","08-Sep-2025","1494048","06-Oct-2025"
"1363","Normal/Others","WS/MP041/2025-2026/270914-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from bablu ji house via rachna kumari house towards verma ji house in ward-56 shivnagar jakariyapur under patna municipal corporation.","25-Feb-2026","1499600","28-Mar-2026"
"1364","Normal/Others","WS/MP041/2025-2026/270915-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from kabari shop via chandrabhan ji house towards ravi ji house in ward-56 shivnagar jakariyapur under patna municipal corporation.","25-Feb-2026","1498500","28-Mar-2026"
"1365","Normal/Others","WS/MP041/2025-2026/270916-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from shiv kirana to the house of nandu ji in ward-56 jakariyapur under patna municipal corporation.","25-Feb-2026","1499300","28-Mar-2026"
"1366","Normal/Others","WS/MP041/2025-2026/270917-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from shiv ji house towards the house of jaiswal ji in ward-56 jakariyapur under patna municipal corporation.","25-Feb-2026","1485500","28-Mar-2026"
"1367","Normal/Others","WS/MP041/2025-2026/270918-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from laxman master house towards East direction of ravi ranjan house in ward-56 jakariyapur under patna municipal corporation.","25-Feb-2026","1490500","28-Mar-2026"
"1368","Normal/Others","WS/MP041/2025-2026/270919-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from Ganesh community hall towards the house of Jawahar ji in ward-56 jakariyapur under patna municipal corporation.","25-Feb-2026","1497300","28-Mar-2026"
"1369","Normal/Others","WS/MP041/2025-2026/270920-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from the house of rajiv ji towards the house of Nityanand ji in ward-56 jakariyapur (Badshahi pain) under patna municipal corporation.","25-Feb-2026","1029300","28-Mar-2026"
"1370","Normal/Others","WS/MP041/2025-2026/270921-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from the house of kundan ji towards the house of devnandan pandit in ward-46 jakariyapur under patna municipal corporation.","25-Feb-2026","1499500","30-Mar-2026"
"1371","Normal/Others","WS/MP041/2025-2026/270922-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from the house of brahmanand upadhyay towards the other side of neelam nivas in ward-46 jakariyapur under patna municipal corporation.","25-Feb-2026","1498900","30-Mar-2026"
"1372","Normal/Others","WS/MP041/2025-2026/270924-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from the house of vijay singh towards the boundary of birendra Prasad in ward-46 jakariyapur under patna municipal corporation.","25-Feb-2026","1488500","30-Mar-2026"
"1373","Normal/Others","WS/MP041/2025-2026/270925-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of P.C.C. Road from the house of manish ji towards the house of mithlesh ji in ward-46 jakariyapur under patna municipal corporation.","25-Feb-2026","1499500","28-Mar-2026"
